Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2020-10-01 ,00:00,7459.94,2592.31,17.15,0.0,107.48,276.0,127.35,2975.9,0,362.5,364.0,1253.0,996.4
2020-10-01 ,01:00,7424.15,2627.99,14.88,0.0,97.78,267.63,122.98,2973.5,0,362.4,364.0,1251.0,996.1
2020-10-01 ,02:00,7443.84,2511.48,15.08,0.0,121.43,290.45,135.03,2973.6,0,362.6,363.8,1252.0,995.2
2020-10-01 ,03:00,7357.11,1943.75,25.78,0.0,112.8,524.7,156.95,2973.7,0,362.4,363.4,1252.0,995.9
2020-10-01 ,04:00,7219.65,717.64,36.03,0.0,387.98,635.65,197.43,2973.3,0,362.4,363.1,1250.0,997.8
2020-10-01 ,05:00,6821.22,-1681.35,43.25,0.0,1673.75,1318.5,290.28,2971.5,0,362.4,362.8,1251.0,995.3
2020-10-01 ,06:00,7434.75,-3906.2,48.76,17.04,2499.43,2259.05,279.05,2969.7,0,362.2,362.9,1250.0,994.6
2020-10-01 ,07:00,7813.29,-3744.5699999999997,38.56,155.85,2426.43,1999.68,281.33,2475.2,0,271.6,272.4,937.0,994.2
2020-10-01 ,08:00,7844.32,-2325.64,36.33,258.7,542.28,1297.55,248.2,1002.1,0,0.0,0.0,0.0,1002.1
2020-10-01 ,09:00,7860.77,-1389.4,24.18,440.06,1518.35,1162.95,177.53,2970.7,0,362.2,363.2,1247.0,998.3
2020-10-01 ,10:00,7976.59,-439.1300000000001,20.71,536.61,1311.1,657.05,167.73,2958.0,0,362.0,363.4,1242.0,990.6
2020-10-01 ,11:00,7580.71,1133.8500000000001,17.28,322.31,231.13,466.28,164.88,2946.3,0,362.0,357.0,1237.0,990.3
2020-10-01 ,12:00,7693.23,1412.3700000000001,26.44,524.99,181.8,517.2,171.0,2945.5,0,361.9,359.1,1235.0,989.5
2020-10-01 ,13:00,7698.06,1329.53,25.44,264.36,304.0,628.43,176.05,2948.1,0,361.8,360.9,1236.0,989.4
2020-10-01 ,14:00,7499.29,1123.09,25.1,116.78,373.15,795.73,216.38,2949.4,0,361.9,362.0,1236.0,989.5
2020-10-01 ,15:00,7568.13,-180.52999999999975,31.78,89.72,213.03,882.8,272.65,1079.9,0,0.0,90.8,0.0,989.1
2020-10-01 ,16:00,7512.49,-3712.82,37.87,17.37,1080.9,2266.28,295.5,2227.9,0,0.0,0.0,1238.0,989.9
2020-10-01 ,17:00,7639.02,-5252.7,25.18,0.97,921.85,2961.23,296.75,990.4,0,0.0,0.0,0.0,990.4
2020-10-01 ,18:00,7599.03,-4059.4999999999995,16.54,0.0,2160.33,2357.9,283.5,2959.9,0,362.2,363.3,1243.0,991.4
2020-10-01 ,19:00,7113.29,-1457.87,15.39,0.0,609.23,1694.08,168.25,2960.0,0,362.2,363.4,1243.0,991.4
2020-10-01 ,20:00,6607.95,-673.6399999999999,8.56,0.0,487.1,1287.33,154.73,2962.7,0,362.2,363.7,1245.0,991.8
2020-10-01 ,21:00,6433.23,218.9799999999999,7.4,0.0,144.38,831.88,153.25,2963.1,0,362.2,363.9,1245.0,992.0
2020-10-01 ,22:00,6389.81,736.6299999999999,12.78,0.0,103.08,570.68,153.65,2965.9,0,362.3,363.9,1246.0,993.7
2020-10-01 ,23:00,6424.99,1939.62,14.31,0.0,98.0,365.35,142.43,2967.9,0,362.3,364.1,1248.0,993.5
2020-10-02 ,00:00,7197.84,2366.05,20.37,0.0,79.45,266.38,137.35,2967.6,0,362.3,364.0,1248.0,993.3
2020-10-02 ,01:00,7247.78,2314.8600000000006,19.23,0.0,76.43,272.18,149.55,2966.1,0,362.3,364.0,1246.0,993.8
2020-10-02 ,02:00,7088.49,1917.8500000000004,11.82,0.0,79.65,437.18,157.98,2968.0,0,362.2,363.7,1248.0,994.1
2020-10-02 ,03:00,6914.77,1205.5199999999998,19.7,0.0,118.13,550.18,172.45,2965.5,0,362.4,363.2,1246.0,993.9
2020-10-02 ,04:00,6503.08,-997.6200000000001,23.57,0.0,793.68,1584.0,192.0,2965.7,0,362.3,362.7,1247.0,993.7
2020-10-02 ,05:00,6547.85,-2419.16,41.88,0.0,1938.1,1856.88,286.78,2963.9,0,362.0,362.7,1247.0,992.2
2020-10-02 ,06:00,7351.21,-3060.9800000000005,31.0,72.76,2115.33,2214.45,263.63,2963.8,0,362.1,362.6,1247.0,992.1
2020-10-02 ,07:00,7872.69,-1896.56,30.54,265.03,1677.38,1600.0,229.45,2963.1,0,362.2,362.9,1245.0,993.0
2020-10-02 ,08:00,7999.3,-1998.6900000000007,31.01,284.84,1696.53,1738.7,217.6,2958.9,0,361.9,363.1,1241.0,992.9
2020-10-02 ,09:00,8123.17,-1846.7,24.34,297.77,1906.53,1614.6,199.78,2955.0,0,362.0,363.0,1238.0,992.0
2020-10-02 ,10:00,8198.79,-470.7499999999998,12.64,438.13,1205.55,1018.7,206.65,2952.0,0,362.1,363.2,1236.0,990.7
2020-10-02 ,11:00,7857.02,-908.7799999999997,22.11,330.45,1291.2,1433.33,195.83,2948.9,0,362.4,363.7,1233.0,989.8
2020-10-02 ,12:00,7846.86,-1256.15,20.27,309.09,1482.03,1272.03,208.8,2944.9,0,362.2,363.8,1230.0,988.9
2020-10-02 ,13:00,7694.75,-1583.24,16.55,289.58,1696.93,1461.23,223.95,2946.3,0,361.9,363.8,1229.0,991.6
2020-10-02 ,14:00,7511.41,-1067.15,8.22,254.96,1172.0,1394.43,230.93,2940.7,0,362.2,363.7,1230.0,984.8
2020-10-02 ,15:00,7367.14,-1952.87,7.5,246.49,1397.95,1717.45,238.68,2940.7,0,362.2,363.7,1228.0,986.8
2020-10-02 ,16:00,7422.98,-2514.29,7.82,133.15,1390.6,2125.05,288.18,2946.2,0,362.3,363.5,1233.0,987.4
2020-10-02 ,17:00,7559.95,-2985.2800000000007,10.38,6.63,1732.03,1930.3,320.38,2956.4,0,362.3,363.4,1242.0,988.7
2020-10-02 ,18:00,7506.27,-2387.8199999999997,10.98,0.0,1508.4,1553.43,279.75,2960.6,0,362.2,363.5,1242.0,992.9
2020-10-02 ,19:00,7164.19,-1967.4400000000003,13.25,0.0,1186.53,1320.83,237.1,2961.7,0,362.4,363.5,1243.0,992.8
2020-10-02 ,20:00,6729.9,-2065.0,15.68,0.0,1099.3,1447.1,243.05,2958.1,0,362.3,364.0,1242.0,989.8
2020-10-02 ,21:00,6670.25,-1563.74,18.96,0.0,1007.68,1281.2,271.1,2959.2,0,362.4,364.0,1243.0,989.8
2020-10-02 ,22:00,6971.9,-1431.6399999999999,12.23,0.0,959.78,1391.0,334.93,2960.1,0,362.5,364.0,1243.0,990.6
