Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2021-08-01 ,00:00,6555.94,-389.68000000000006,5.48,0.0,644.73,1231.58,345.98,988.8,0,0.0,0.0,0.0,988.8
2021-08-01 ,01:00,6442.19,-375.7900000000001,7.56,0.0,627.0,1153.1,346.03,989.9,0,0.0,0.0,0.0,989.9
2021-08-01 ,02:00,6307.23,-669.05,7.0,0.0,644.88,1114.93,359.35,990.5,0,0.0,0.0,0.0,990.5
2021-08-01 ,03:00,6056.01,-759.6000000000001,8.4,0.0,659.13,1201.2,358.85,992.8,0,0.0,0.0,0.0,992.8
2021-08-01 ,04:00,6069.99,-728.3199999999998,12.06,0.0,714.18,1134.28,358.55,991.4,0,0.0,0.0,0.0,991.4
2021-08-01 ,05:00,6036.02,-1008.5400000000002,10.81,12.6,772.45,1448.35,357.95,1700.8,0,354.1,355.3,0.0,991.4
2021-08-01 ,06:00,5987.49,-1015.6100000000001,13.37,53.05,777.38,1562.3,357.13,1700.4,0,353.8,354.9,0.0,991.7
2021-08-01 ,07:00,6153.93,-1506.1299999999999,11.52,139.52,846.18,1638.6,355.9,1698.8,0,353.3,354.2,0.0,991.3
2021-08-01 ,08:00,5846.8,-1167.7399999999998,10.77,216.23,796.1,1592.43,348.28,1698.5,0,353.5,354.1,0.0,990.9
2021-08-01 ,09:00,6087.14,-572.1200000000001,10.91,201.21,681.8,1588.9,341.18,1698.2,0,353.7,354.5,0.0,990.0
2021-08-01 ,10:00,6670.58,-331.8800000000002,11.34,251.75,669.1,1435.8,300.85,1700.6,0,354.3,355.0,0.0,991.3
2021-08-01 ,11:00,6963.34,75.4899999999999,12.23,504.57,461.5,1428.1,303.55,1699.9,0,354.8,355.3,0.0,989.8
2021-08-01 ,12:00,7111.53,301.03999999999996,11.96,835.82,298.58,1289.28,284.55,1699.1,0,354.8,355.6,0.0,988.7
2021-08-01 ,13:00,7032.02,631.4300000000001,11.86,1156.6,120.6,1170.6,280.93,1700.2,0,355.0,355.9,0.0,989.3
2021-08-01 ,14:00,6989.59,784.63,34.76,411.82,148.45,1130.18,279.23,1700.2,0,355.4,356.1,0.0,988.7
2021-08-01 ,15:00,7088.55,64.6000000000002,17.09,374.16,338.33,1485.98,291.23,1701.5,0,355.7,356.6,0.0,989.2
2021-08-01 ,16:00,7004.26,-1942.46,15.96,434.18,999.6,1610.88,329.38,1704.2,0,356.0,356.9,0.0,991.3
2021-08-01 ,17:00,6050.25,-2613.4700000000003,11.4,269.23,962.75,1723.7,341.88,1703.0,0,356.2,357.0,0.0,989.8
2021-08-01 ,18:00,5557.29,-2972.9999999999995,12.38,105.72,931.85,1759.13,343.78,1704.3,0,356.4,357.4,0.0,990.5
2021-08-01 ,19:00,5427.54,-3054.28,10.42,1.07,889.3,2004.03,346.93,1704.0,0,356.4,357.3,0.0,990.3
2021-08-01 ,20:00,5630.87,-2942.0399999999995,8.9,0.0,920.38,1957.23,345.2,1705.6,0,356.6,357.5,0.0,991.5
2021-08-01 ,21:00,5684.9,-2093.83,4.66,0.0,868.1,1867.65,349.48,1706.6,0,356.5,357.5,0.0,992.6
2021-08-01 ,22:00,6237.93,-1190.8500000000004,4.06,0.0,401.38,1432.18,344.28,1707.1,0,356.6,357.6,0.0,992.9
2021-08-01 ,23:00,6024.76,-251.45000000000005,5.48,0.0,216.18,1356.98,309.68,1707.4,0,356.7,357.7,0.0,993.0
2021-08-02 ,00:00,6224.99,92.77999999999997,4.35,0.0,165.33,1228.58,308.55,1708.4,0,356.6,357.8,0.0,994.0
2021-08-02 ,01:00,6200.2,379.36,3.93,0.0,125.45,1045.5,309.6,1708.9,0,356.7,358.0,0.0,994.2
2021-08-02 ,02:00,6204.62,355.1,3.26,0.0,140.73,1029.2,301.88,1708.9,0,356.9,357.9,0.0,994.1
2021-08-02 ,03:00,6104.81,83.63999999999987,7.35,0.0,185.13,1330.98,296.13,1710.2,0,357.1,358.1,0.0,995.0
2021-08-02 ,04:00,6037.86,-1848.56,6.46,5.95,505.38,1546.65,342.18,1709.1,0,357.1,357.8,0.0,994.2
2021-08-02 ,05:00,5410.54,-4294.459999999999,3.12,81.31,1680.38,2441.13,345.73,1710.1,0,357.3,358.1,0.0,994.7
2021-08-02 ,06:00,5922.92,-4833.94,2.35,391.97,1813.3,2426.35,334.95,1707.7,0,357.0,358.1,0.0,992.6
2021-08-02 ,07:00,6306.76,-5036.2,1.75,810.71,1664.33,2249.7,346.33,1706.9,0,357.1,358.1,0.0,991.7
2021-08-02 ,08:00,6444.53,-3736.9800000000005,1.12,775.52,1283.03,1612.03,344.13,1705.1,0,356.9,357.9,0.0,990.3
2021-08-02 ,09:00,6531.6,-2393.21,1.47,908.71,609.9,1546.15,346.43,1701.9,0,356.7,357.8,0.0,987.4
2021-08-02 ,10:00,6685.07,-1962.98,5.46,1232.99,517.95,1443.6,351.95,1699.2,0,356.4,357.6,0.0,985.2
2021-08-02 ,11:00,6484.31,-1606.75,8.79,1452.29,265.55,1582.33,336.3,1697.8,0,356.3,357.5,0.0,984.0
2021-08-02 ,12:00,6496.22,-939.48,9.61,1051.3,199.65,1282.83,308.03,1696.4,0,356.2,357.5,0.0,982.7
2021-08-02 ,13:00,6753.85,-1180.45,10.04,1315.97,220.83,1322.23,317.48,1694.8,0,355.9,357.0,0.0,981.9
2021-08-02 ,14:00,6543.3,-1077.1100000000001,9.77,1070.5,238.18,1366.5,322.95,1693.7,0,355.6,356.9,0.0,981.2
2021-08-02 ,15:00,6447.66,-2106.75,8.6,674.77,732.15,1622.93,336.23,1693.3,0,355.5,356.9,0.0,980.9
2021-08-02 ,16:00,6137.72,-3861.1400000000003,7.33,547.48,1445.8,2121.03,312.6,1696.0,0,355.7,356.6,0.0,983.7
2021-08-02 ,17:00,6117.99,-5212.59,8.11,191.17,1905.85,2672.28,344.45,1696.3,0,355.3,356.7,0.0,984.3
2021-08-02 ,18:00,5994.03,-5528.26,7.14,65.97,2061.43,2643.38,344.65,1697.2,0,355.5,356.7,0.0,985.0
2021-08-02 ,19:00,5831.8,-5982.360000000001,4.78,1.07,2173.6,2907.58,339.6,1696.8,0,355.5,356.6,0.0,984.7
2021-08-02 ,20:00,5841.97,-6294.03,1.89,0.0,2196.25,2794.35,337.28,1697.3,0,355.3,356.5,0.0,985.5
2021-08-02 ,21:00,5742.11,-5377.4400000000005,1.27,0.0,2416.75,1890.08,334.38,1699.6,0,355.4,356.5,0.0,987.7
2021-08-02 ,22:00,5354.21,-3449.33,2.98,0.0,996.58,1303.65,267.38,1699.8,0,355.3,356.5,0.0,988.0
2021-08-02 ,23:00,5124.48,-1898.97,4.96,0.0,265.25,1108.45,268.78,1701.1,0,355.3,356.8,0.0,989.0
2021-08-03 ,00:00,5072.96,-1761.5400000000002,3.41,0.0,281.45,1024.35,268.6,1702.0,0,355.4,356.8,0.0,989.8
2021-08-03 ,01:00,4953.08,-1759.9699999999998,3.76,0.0,261.53,1079.7,254.95,1704.1,0,355.6,356.9,0.0,991.6
2021-08-03 ,02:00,4795.44,-1977.8700000000001,4.7,0.0,298.85,1010.78,252.65,1705.3,0,355.7,357.2,0.0,992.4
2021-08-03 ,03:00,4651.45,-1761.58,8.16,0.0,358.68,1076.3,248.08,1706.4,0,355.9,356.9,0.0,993.6
2021-08-03 ,04:00,4850.7,-4302.790000000001,11.66,4.88,1470.93,2251.65,327.15,1707.7,0,355.7,356.7,0.0,995.3
2021-08-03 ,05:00,5431.57,-4949.6900000000005,17.82,91.4,1833.38,2322.18,355.65,1706.1,0,355.8,356.5,0.0,993.8
2021-08-03 ,06:00,5952.93,-6061.38,12.51,300.94,2328.5,2827.23,277.78,1705.2,0,355.8,356.8,0.0,992.6
2021-08-03 ,07:00,6400.57,-5767.95,6.42,501.08,2223.8,2702.73,284.55,1704.9,0,356.0,357.2,0.0,991.7
2021-08-03 ,08:00,6587.08,-5416.9,7.53,574.68,1857.43,2552.58,286.03,1704.2,0,355.9,357.3,0.0,991.0
