Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2021-07-01 ,00:00,5182.21,-403.39999999999986,17.41,0.0,131.88,561.05,421.53,1667.3,0,357.6,359.2,0.0,950.5
2021-07-01 ,01:00,5143.32,774.6699999999998,16.7,0.0,122.33,558.58,420.68,1668.5,0,357.5,359.2,0.0,951.8
2021-07-01 ,02:00,6097.48,788.1499999999999,14.64,0.0,120.95,619.43,417.55,1670.3,0,357.4,359.1,0.0,953.8
2021-07-01 ,03:00,6032.02,364.3399999999999,13.91,0.0,167.7,687.58,411.83,1672.5,0,357.6,358.9,0.0,956.0
2021-07-01 ,04:00,5866.02,-846.4999999999998,14.91,23.06,338.08,1110.95,427.3,1673.5,0,357.5,359.0,0.0,957.0
2021-07-01 ,05:00,5506.3,-3883.3,18.15,111.62,1660.23,2546.18,424.48,1674.1,0,357.7,358.9,0.0,957.5
2021-07-01 ,06:00,6208.78,-4552.11,12.44,223.16,1980.65,2745.35,416.88,1674.6,0,357.6,358.8,0.0,958.2
2021-07-01 ,07:00,6764.56,-4540.83,17.8,338.64,2034.48,2599.55,416.65,1675.8,0,357.5,358.8,0.0,959.5
2021-07-01 ,08:00,6813.52,-4242.91,16.18,585.14,1806.58,2560.33,421.53,1677.4,0,357.4,358.8,0.0,961.2
2021-07-01 ,09:00,6852.55,-3905.88,21.04,654.87,1794.53,2377.8,422.5,1680.4,0,357.6,359.1,0.0,963.7
2021-07-01 ,10:00,7011.27,-2716.5299999999997,17.66,943.91,878.03,2118.9,419.7,1682.8,0,357.7,359.2,0.0,965.9
2021-07-01 ,11:00,6613.38,-1653.6499999999996,17.17,1776.93,534.65,1368.0,415.4,1685.5,0,357.9,359.6,0.0,968.0
2021-07-01 ,12:00,6616.87,-773.6000000000003,16.33,1408.4,416.63,1151.73,416.8,1688.1,0,358.1,359.6,0.0,970.4
2021-07-01 ,13:00,6738.37,-1208.53,15.98,696.71,539.5,1477.48,393.63,1690.6,0,358.2,359.9,0.0,972.5
