Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2021-10-01 ,00:00,6197.56,2830.97,7.12,0.0,84.35,240.65,178.0,1719.7,0,359.1,359.8,0.0,1000.8
2021-10-01 ,01:00,6201.64,2869.5099999999998,9.02,0.0,92.33,268.53,163.7,1721.8,0,359.3,359.9,0.0,1002.6
2021-10-01 ,02:00,6063.39,2860.2,14.89,0.0,82.95,247.03,177.23,1721.1,0,359.3,359.6,0.0,1002.2
2021-10-01 ,03:00,6059.9,2896.11,20.53,0.0,95.25,368.98,192.13,1722.2,0,359.3,359.0,0.0,1003.9
2021-10-01 ,04:00,6165.61,2739.77,29.49,0.0,280.13,529.68,194.93,1720.2,0,359.1,358.3,0.0,1002.8
2021-10-01 ,05:00,6731.58,1122.4700000000003,33.67,1.08,859.85,1201.23,286.9,1720.4,0,359.5,358.4,0.0,1002.5
2021-10-01 ,06:00,7480.3,707.0199999999998,31.73,87.71,730.8,1638.85,275.53,1721.1,0,359.4,358.3,0.0,1003.4
2021-10-01 ,07:00,7760.2,216.01999999999998,27.8,388.89,909.9,1564.85,270.43,1720.3,0,359.4,358.7,0.0,1002.2
2021-10-01 ,08:00,7680.63,1260.0499999999997,21.04,754.02,650.33,651.55,221.4,1717.6,0,359.3,358.8,0.0,999.5
2021-10-01 ,09:00,7634.54,2099.3,13.39,1084.61,606.3,358.98,196.6,1713.8,0,359.3,359.1,0.0,995.4
2021-10-01 ,10:00,7693.32,2468.2000000000003,8.09,1280.73,178.08,276.53,198.38,1710.9,0,359.2,359.2,0.0,992.5
2021-10-01 ,11:00,7227.36,2622.51,6.24,1316.45,163.35,243.45,193.13,1707.4,0,359.4,359.0,0.0,989.0
2021-10-01 ,12:00,7460.27,3007.14,5.03,1264.14,191.08,245.43,200.33,1705.6,0,359.1,359.2,0.0,987.3
2021-10-01 ,13:00,7660.61,2511.6699999999996,6.13,1122.08,207.58,310.73,200.63,1704.4,0,358.6,359.6,0.0,986.2
2021-10-01 ,14:00,7119.94,2455.01,6.35,835.0,176.15,372.38,198.3,1702.1,0,358.5,359.5,0.0,984.1
2021-10-01 ,15:00,6712.38,2141.27,8.97,416.46,307.18,591.08,220.65,1701.8,0,358.5,359.2,0.0,984.1
2021-10-01 ,16:00,6714.12,662.01,11.81,73.9,677.25,1470.45,277.15,1702.5,0,358.6,359.0,0.0,984.9
2021-10-01 ,17:00,6977.89,-1963.68,14.27,2.83,1730.38,2201.3,284.58,1703.8,0,358.7,359.0,0.0,986.1
2021-10-01 ,18:00,7142.59,-467.94000000000005,16.92,0.0,1013.98,1131.28,285.6,1705.6,0,358.8,358.9,0.0,987.9
2021-10-01 ,19:00,6822.61,1424.7199999999998,22.54,0.0,315.78,576.23,221.1,1706.6,0,358.9,359.3,0.0,988.4
2021-10-01 ,20:00,6381.93,1667.36,22.83,0.0,156.0,493.23,206.53,1708.6,0,359.0,359.5,0.0,990.1
2021-10-01 ,21:00,6188.68,1662.0500000000002,29.94,0.0,304.43,482.43,202.05,1709.8,0,359.1,359.6,0.0,991.1
2021-10-01 ,22:00,5894.38,2542.96,24.73,0.0,72.38,295.5,186.15,1711.1,0,359.2,359.7,0.0,992.2
2021-10-01 ,23:00,6376.42,2834.1000000000004,15.68,0.0,56.0,287.38,183.58,1711.4,0,359.3,360.1,0.0,992.0
2021-10-02 ,00:00,6316.67,3283.1400000000003,10.21,0.0,61.55,216.53,183.8,1711.3,0,359.4,360.1,0.0,991.8
2021-10-02 ,01:00,6475.69,3001.88,8.58,0.0,75.0,225.7,181.23,1714.3,0,359.5,360.2,0.0,994.6
2021-10-02 ,02:00,6157.48,2806.38,10.22,0.0,70.15,228.25,185.88,1712.5,0,359.4,360.1,0.0,993.0
2021-10-02 ,03:00,6129.32,3028.87,12.85,0.0,82.3,209.0,187.73,1712.1,0,359.5,359.7,0.0,992.9
2021-10-02 ,04:00,6348.35,3132.9100000000003,12.38,0.0,101.88,232.98,190.55,1711.9,0,359.6,359.6,0.0,992.7
2021-10-02 ,05:00,6426.71,2263.73,10.58,1.41,150.7,310.25,196.0,1712.6,0,359.7,359.7,0.0,993.2
2021-10-02 ,06:00,5978.15,1890.85,14.21,55.19,160.28,479.55,193.43,1712.6,0,359.4,359.6,0.0,993.6
2021-10-02 ,07:00,6094.49,2211.96,17.45,255.65,134.13,377.4,188.38,1712.3,0,359.5,359.7,0.0,993.1
2021-10-02 ,08:00,6556.72,2637.44,28.12,669.23,82.2,281.78,189.85,1710.3,0,359.4,359.8,0.0,991.1
2021-10-02 ,09:00,7073.89,2807.92,27.35,1028.38,70.45,176.68,189.2,1707.4,0,359.3,359.7,0.0,988.4
2021-10-02 ,10:00,7231.59,2490.58,29.63,1230.91,74.83,172.73,187.03,1705.1,0,359.1,359.7,0.0,986.3
2021-10-02 ,11:00,6951.91,2606.9300000000003,32.13,1207.95,82.18,205.1,186.2,1703.6,0,358.7,359.7,0.0,985.2
2021-10-02 ,12:00,6978.87,2680.4500000000003,33.07,1155.31,104.1,181.38,189.55,1701.5,0,358.6,359.4,0.0,983.5
2021-10-02 ,13:00,6704.82,2384.2200000000003,32.55,909.61,168.53,206.93,189.13,1699.8,0,358.4,359.3,0.0,982.1
2021-10-02 ,14:00,6435.48,2309.31,42.49,778.81,172.68,230.85,194.8,1699.1,0,358.4,359.3,0.0,981.4
2021-10-02 ,15:00,6279.66,2449.9700000000003,39.81,469.16,180.88,317.33,211.08,1697.8,0,358.3,359.2,0.0,980.3
2021-10-02 ,16:00,6381.54,3075.21,43.34,103.6,113.43,430.73,199.83,1698.1,0,358.2,359.1,0.0,980.8
2021-10-02 ,17:00,6849.36,2660.76,38.5,3.91,123.05,512.13,198.25,1699.8,0,358.3,358.7,0.0,982.8
2021-10-02 ,18:00,6956.86,2897.56,37.64,0.0,134.25,365.48,205.2,1701.3,0,358.3,359.0,0.0,984.0
2021-10-02 ,19:00,6772.8,2853.7,44.51,0.0,123.6,253.83,202.9,1703.3,0,358.5,359.1,0.0,985.7
2021-10-02 ,20:00,6443.01,2946.1,49.81,0.0,158.98,257.78,198.0,1705.5,0,358.6,359.3,0.0,987.6
2021-10-02 ,21:00,6318.64,3334.94,52.14,0.0,211.2,221.08,196.78,1706.6,0,358.4,359.6,0.0,988.6
2021-10-02 ,22:00,6578.88,3078.6200000000003,50.05,0.0,16.15,250.05,184.9,1706.7,0,358.8,359.6,0.0,988.3
2021-10-02 ,23:00,6355.09,3111.85,52.93,0.0,7.98,190.83,179.38,1708.4,0,358.8,359.7,0.0,989.9
2021-10-03 ,00:00,6271.48,3125.6200000000003,53.85,0.0,13.33,181.2,181.23,1709.5,0,359.0,359.9,0.0,990.6
2021-10-03 ,01:00,6256.19,3093.16,52.47,0.0,10.4,165.28,179.85,1711.2,0,359.1,359.9,0.0,992.2
2021-10-03 ,02:00,6178.65,2843.94,54.25,0.0,5.75,164.13,181.03,1710.4,0,359.0,359.9,0.0,991.5
2021-10-03 ,03:00,5984.38,2853.5699999999997,58.28,0.0,20.15,181.45,185.55,1709.7,0,359.2,359.7,0.0,990.8
2021-10-03 ,04:00,6005.12,2975.49,57.25,0.0,47.13,182.1,189.53,1709.4,0,359.0,359.5,0.0,990.9
2021-10-03 ,05:00,6085.3,3104.29,57.38,0.0,42.38,175.85,188.5,1710.6,0,359.2,359.5,0.0,991.9
2021-10-03 ,06:00,6242.65,3037.07,54.54,50.24,42.25,179.23,190.43,1710.4,0,359.1,359.3,0.0,992.0
2021-10-03 ,07:00,6366.56,3299.14,54.18,212.14,37.4,181.93,190.5,1710.6,0,359.1,359.3,0.0,992.2
2021-10-03 ,08:00,6659.6,3167.33,52.43,329.83,40.98,185.03,195.73,1708.4,0,359.1,359.1,0.0,990.2
2021-10-03 ,09:00,6893.27,2455.85,53.38,480.47,26.03,344.55,186.18,1706.9,0,358.9,359.3,0.0,988.7
2021-10-03 ,10:00,6641.96,1238.8,54.34,460.29,40.15,674.93,192.18,1704.0,0,359.0,359.3,0.0,985.7
2021-10-03 ,11:00,6211.27,2298.6899999999996,52.84,772.78,52.33,371.05,188.35,1702.5,0,358.7,359.2,0.0,984.6
2021-10-03 ,12:00,6704.74,2517.84,51.6,356.41,71.9,275.65,191.55,1702.0,0,358.8,359.4,0.0,983.8
2021-10-03 ,13:00,6432.05,1919.6100000000001,51.82,254.56,297.45,449.9,197.0,1701.6,0,358.6,359.2,0.0,983.8
2021-10-03 ,14:00,6111.32,2065.46,24.26,160.53,277.95,505.25,197.95,1702.1,0,358.6,359.4,0.0,984.1
2021-10-03 ,15:00,6059.74,2384.38,27.02,71.83,269.6,620.0,193.15,1701.4,0,358.7,359.3,0.0,983.4
2021-10-03 ,16:00,6447.1,2786.74,36.58,24.41,143.1,561.28,193.55,1702.2,0,358.5,359.2,0.0,984.5
2021-10-03 ,17:00,6967.49,2850.26,41.01,0.0,86.13,810.23,194.18,1703.2,0,358.4,359.0,0.0,985.8
2021-10-03 ,18:00,7297.37,1032.6200000000001,36.1,0.0,89.65,1075.95,205.9,1705.8,0,358.5,358.9,0.0,988.4
2021-10-03 ,19:00,6096.69,2609.37,26.77,0.0,74.23,542.28,204.98,1707.8,0,358.6,359.2,0.0,990.0
2021-10-03 ,20:00,6624.54,2933.12,17.34,0.0,50.4,394.75,203.93,1711.0,0,358.6,359.3,0.0,993.1
2021-10-03 ,21:00,6763.35,2919.1400000000003,13.21,0.0,111.0,436.28,205.85,1713.0,0,358.7,359.7,0.0,994.6
2021-10-03 ,22:00,6624.97,3001.4300000000003,14.84,0.0,47.9,543.05,178.63,1713.6,0,358.6,359.5,0.0,995.5
2021-10-03 ,23:00,6577.86,2930.92,12.2,0.0,79.63,524.2,181.93,1713.4,0,358.9,359.6,0.0,994.9
2021-10-04 ,00:00,6560.25,2906.84,14.51,0.0,87.0,592.45,180.93,1713.7,0,359.0,359.9,0.0,994.8
