Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2021-04-01 ,00:00,6100.48,951.8699999999999,0.0,0.0,111.4,486.15,209.85,2976.8,0,363.8,364.9,1252.0,996.1
2021-04-01 ,01:00,6358.81,1258.85,0.0,0.0,117.78,462.5,213.13,2981.6,0,363.7,364.9,1255.0,998.0
2021-04-01 ,02:00,6451.72,1406.02,0.0,0.0,49.5,546.95,204.05,2984.2,0,363.9,364.4,1256.0,999.9
2021-04-01 ,03:00,6484.11,1062.96,0.0,0.0,115.95,659.6,198.28,2987.5,0,363.8,363.5,1259.0,1001.2
2021-04-01 ,04:00,6563.08,-1140.1599999999999,0.0,0.0,1309.73,1301.55,221.95,2987.0,0,363.8,362.6,1259.0,1001.6
2021-04-01 ,05:00,7080.43,-3241.15,0.0,12.84,2221.95,2333.38,236.58,2990.2,0,363.6,362.6,1262.0,1002.0
2021-04-01 ,06:00,7676.05,-3358.24,0.0,148.57,1988.45,2427.3,234.1,2988.0,0,363.5,363.3,1260.0,1001.2
2021-04-01 ,07:00,7712.14,-1132.0600000000004,0.0,491.83,865.9,1265.65,226.23,2986.0,0,363.6,363.9,1259.0,999.5
2021-04-01 ,08:00,7508.93,270.02,0.0,891.01,313.93,827.05,199.38,2978.4,0,363.6,364.4,1254.0,996.4
2021-04-01 ,09:00,7470.53,850.7300000000002,0.0,1227.49,153.03,651.55,200.13,2965.0,0,363.6,364.6,1245.0,991.8
2021-04-01 ,10:00,7853.46,408.7600000000001,0.0,1434.63,123.08,411.35,204.63,2955.7,0,363.5,364.9,1239.0,988.3
2021-04-01 ,11:00,7271.96,813.9499999999998,0.0,1518.52,24.08,490.65,216.13,2945.8,0,363.6,365.1,1232.0,985.1
2021-04-01 ,12:00,7676.29,1040.0099999999998,0.0,1476.08,105.53,418.85,209.0,2937.8,0,363.3,365.1,1228.0,981.4
2021-04-01 ,13:00,7644.24,888.2200000000001,0.0,1356.84,55.9,434.35,216.78,2933.0,0,363.4,365.4,1223.0,981.2
2021-04-01 ,14:00,7324.49,868.7599999999999,0.0,1116.65,54.4,534.5,223.95,2931.9,0,363.4,365.3,1223.0,980.2
2021-04-01 ,15:00,7156.4,498.39999999999986,0.0,776.44,105.98,506.13,231.05,2933.1,0,363.3,365.5,1223.0,981.3
2021-04-01 ,16:00,6660.89,-147.3699999999999,0.0,351.03,379.88,642.43,229.3,2932.0,0,363.5,365.3,1223.0,980.2
2021-04-01 ,17:00,6530.14,-1779.7399999999998,0.0,81.2,801.3,1299.05,226.33,2931.1,0,363.4,365.3,1221.0,981.4
