Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2021-06-01 ,00:00,5952.02,1517.56,8.33,0.0,66.88,572.28,262.78,724.6,0,361.3,363.3,0.0,0.0
2021-06-01 ,01:00,6257.59,1689.9,4.47,0.0,59.18,601.28,264.35,724.5,0,361.4,363.1,0.0,0.0
2021-06-01 ,02:00,6214.19,1556.67,2.81,0.0,54.63,581.18,249.45,724.3,0,361.4,362.9,0.0,0.0
2021-06-01 ,03:00,6036.55,1251.3199999999997,2.6,0.0,125.25,615.98,271.9,723.6,0,361.3,362.3,0.0,0.0
2021-06-01 ,04:00,5986.36,-1867.77,2.89,71.04,1414.23,1674.0,358.8,723.2,0,361.2,362.0,0.0,0.0
2021-06-01 ,05:00,6309.37,-2949.7000000000003,2.56,235.14,1807.9,2472.8,377.58,723.5,0,361.3,362.2,0.0,0.0
2021-06-01 ,06:00,6901.49,-2985.3599999999997,2.61,596.19,1898.68,2297.4,361.55,725.3,0,362.7,362.6,0.0,0.0
2021-06-01 ,07:00,7114.94,-1414.4199999999998,2.14,1081.23,1063.75,1641.3,361.18,727.5,0,364.6,362.9,0.0,0.0
2021-06-01 ,08:00,7091.53,1074.6,1.49,1463.43,142.2,622.4,369.1,725.3,0,362.3,363.0,0.0,0.0
2021-06-01 ,09:00,7346.8,1363.04,0.67,1701.25,105.78,634.43,352.28,724.5,0,361.3,363.2,0.0,0.0
2021-06-01 ,10:00,7593.78,1509.7700000000002,2.16,1849.09,65.98,519.93,291.53,724.4,0,361.2,363.2,0.0,0.0
2021-06-01 ,11:00,7486.72,1989.1599999999999,4.3,1887.82,83.9,602.28,297.95,724.0,0,361.1,362.9,0.0,0.0
2021-06-01 ,12:00,7978.75,1637.85,5.9,1861.51,111.13,663.28,287.63,724.1,0,361.0,363.1,0.0,0.0
2021-06-01 ,13:00,7782.41,1372.9700000000003,6.67,1744.17,128.8,708.15,295.98,724.1,0,360.8,363.3,0.0,0.0
2021-06-01 ,14:00,7495.01,824.0500000000001,6.03,1551.0,125.05,660.68,351.18,724.4,0,361.1,363.3,0.0,0.0
