Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2022-06-01 ,00:00,4879.49,718.4499999999999,7.41,0.0,161.28,697.98,211.68,1629.9,0,356.9,0.0,1273.0,0.0
2022-06-01 ,01:00,4879.49,1181.8700000000001,8.22,0.0,107.58,403.03,224.9,1632.0,0,357.0,0.0,1275.0,0.0
2022-06-01 ,02:00,4879.49,1114.9,10.18,0.0,104.3,421.68,245.55,1632.7,0,356.7,0.0,1276.0,0.0
2022-06-01 ,03:00,4879.49,761.7399999999999,12.04,0.0,138.9,707.65,252.5,1633.5,0,356.5,0.0,1277.0,0.0
2022-06-01 ,04:00,4879.49,-1777.6200000000001,10.81,20.02,1168.75,1815.98,358.55,1633.2,0,356.2,0.0,1277.0,0.0
2022-06-01 ,05:00,4879.49,-3892.8799999999997,5.12,185.93,2245.0,2363.8,361.95,1631.3,0,356.3,0.0,1275.0,0.0
2022-06-01 ,06:00,4879.49,-3756.9900000000002,2.39,437.18,2092.65,2369.08,333.83,1630.7,0,356.7,0.0,1274.0,0.0
2022-06-01 ,07:00,4879.49,-2172.6600000000003,3.4,1010.21,1184.15,1582.35,329.6,1627.2,0,357.2,0.0,1270.0,0.0
2022-06-01 ,08:00,4879.49,532.6399999999999,3.52,1035.99,356.88,888.55,335.53,1624.3,0,357.3,1.0,1266.0,0.0
2022-06-01 ,09:00,4879.49,1042.19,4.83,922.43,370.73,782.15,340.05,1621.7,0,357.2,1.5,1263.0,0.0
2022-06-01 ,10:00,4879.49,1399.31,6.98,1224.8,235.03,668.7,274.13,1620.4,0,357.2,0.2,1263.0,0.0
2022-06-01 ,11:00,4879.49,2321.36,5.83,640.51,314.78,741.65,258.45,1622.1,0,357.1,0.0,1265.0,0.0
2022-06-01 ,12:00,6939.51,2421.45,6.27,555.23,412.75,907.93,271.58,1622.9,0,356.9,0.0,1266.0,0.0
2022-06-01 ,13:00,6947.63,2709.91,7.25,842.19,246.28,569.4,248.88,1623.3,0,357.3,0.0,1266.0,0.0
2022-06-01 ,14:00,6165.55,2331.0,9.89,284.52,205.35,556.98,257.0,1623.2,0,357.2,0.0,1266.0,0.0
2022-06-01 ,15:00,6029.07,2161.32,5.55,504.94,211.3,705.45,338.18,1621.2,0,357.2,0.0,1264.0,0.0
2022-06-01 ,16:00,5815.59,-138.39999999999986,1.8,652.99,697.38,1286.58,354.18,1624.3,0,357.3,0.0,1267.0,0.0
2022-06-01 ,17:00,5745.53,-2790.03,1.42,183.43,1528.18,1997.1,354.43,1624.2,0,357.2,0.0,1267.0,0.0
2022-06-01 ,18:00,5505.47,-3207.2,1.15,7.93,1637.03,2122.93,361.73,1625.2,0,357.2,0.0,1268.0,0.0
2022-06-01 ,19:00,5297.28,-2844.52,1.3,0.0,1391.83,1788.2,349.38,1625.2,0,357.2,0.0,1268.0,0.0
2022-06-01 ,20:00,5203.18,-2918.41,0.71,0.0,1034.88,1732.25,356.6,1626.4,0,357.4,0.0,1269.0,0.0
2022-06-01 ,21:00,5066.42,-1064.64,1.39,0.0,565.75,933.88,380.03,1627.7,0,357.7,0.0,1270.0,0.0
2022-06-01 ,22:00,5409.9,950.4200000000001,0.87,0.0,126.13,539.08,345.85,1627.6,0,357.6,0.0,1270.0,0.0
2022-06-01 ,23:00,5242.86,1743.5800000000002,0.84,0.0,46.73,399.2,306.1,1626.8,0,357.8,0.0,1269.0,0.0
2022-06-02 ,00:00,5583.04,2304.94,0.64,0.0,2.35,305.28,241.7,1627.7,0,357.7,0.0,1270.0,0.0
2022-06-02 ,01:00,5894.96,2819.4700000000003,2.06,0.0,3.35,243.58,243.68,1628.7,0,357.7,0.0,1271.0,0.0
2022-06-02 ,02:00,6438.14,2557.63,4.43,0.0,38.38,238.18,228.98,1630.5,0,357.5,0.0,1273.0,0.0
2022-06-02 ,03:00,6167.83,2249.8599999999997,5.78,0.0,44.55,361.78,234.68,1629.0,0,357.0,0.0,1272.0,0.0
2022-06-02 ,04:00,5892.41,724.6000000000001,6.99,14.64,150.18,803.9,386.98,1629.9,0,356.9,0.0,1273.0,0.0
2022-06-02 ,05:00,5765.23,-1017.79,10.86,175.17,723.3,1194.0,377.85,1629.1,0,357.1,0.0,1272.0,0.0
2022-06-02 ,06:00,6276.55,-93.77999999999997,13.25,172.23,397.28,894.33,392.83,1628.3,0,357.3,0.0,1271.0,0.0
2022-06-02 ,07:00,6635.18,386.5999999999999,14.41,838.03,281.78,985.93,384.03,1626.5,0,357.5,0.0,1269.0,0.0
2022-06-02 ,08:00,7040.47,1402.48,16.59,1691.87,197.48,691.08,389.7,1625.5,0,357.5,0.0,1268.0,0.0
2022-06-02 ,09:00,7410.52,1003.1300000000001,6.92,1812.92,162.05,862.5,289.23,1622.5,0,357.5,0.0,1265.0,0.0
2022-06-02 ,10:00,7195.73,1137.2800000000002,3.99,1874.02,118.78,509.63,284.55,1620.2,0,357.2,0.0,1263.0,0.0
2022-06-02 ,11:00,6928.36,2006.7500000000002,1.94,548.63,27.3,468.28,273.63,1617.0,0,357.0,0.0,1260.0,0.0
2022-06-02 ,12:00,7841.57,1948.3299999999997,4.0,1641.07,42.4,790.55,281.15,1615.8,0,356.8,0.0,1259.0,0.0
2022-06-02 ,13:00,7776.53,2295.5099999999998,9.3,1278.09,98.58,648.65,275.88,1614.7,0,356.7,0.0,1258.0,0.0
2022-06-02 ,14:00,7755.02,366.3100000000002,8.56,1523.41,449.2,701.58,286.1,1614.8,0,356.8,0.0,1258.0,0.0
2022-06-02 ,15:00,6427.93,-641.7200000000003,5.85,1014.81,969.6,808.85,394.28,1612.6,0,356.6,0.0,1256.0,0.0
2022-06-02 ,16:00,6303.84,-1810.15,8.54,689.2,1349.6,1285.8,392.5,1614.3,0,356.3,0.0,1258.0,0.0
2022-06-02 ,17:00,6328.1,-4555.240000000001,7.97,280.36,2454.63,2290.88,397.7,1612.2,0,356.2,0.0,1256.0,0.0
2022-06-02 ,18:00,6200.38,-5624.74,5.41,35.82,2600.93,2641.75,388.2,1614.3,0,356.3,0.0,1258.0,0.0
2022-06-02 ,19:00,6013.76,-4091.7000000000007,5.68,0.0,2054.2,1964.35,393.63,1615.3,0,356.3,0.0,1259.0,0.0
2022-06-02 ,20:00,5917.32,-3493.3,7.71,0.0,1885.35,1502.0,380.95,1615.4,0,356.4,0.0,1259.0,0.0
2022-06-02 ,21:00,5774.19,-1150.9000000000003,7.43,0.0,810.45,972.53,398.63,1618.6,0,356.6,0.0,1262.0,0.0
2022-06-02 ,22:00,5444.76,648.81,9.7,0.0,184.43,535.03,362.45,1621.3,0,356.3,0.0,1265.0,0.0
