Date,Time,Load,Nuclear,Goesgen,Leibstadt,Muehleberg,Beznau 1,Beznau 2,Hydro & other,Solar,Import+/Export-
2019-10-01 ,00:00,6616.15,3340.0,997.0,1254.0,364.9,362.3,361.8,644.2,0.0,2632.0
2019-10-01 ,01:00,6562.8,3341.4,998.2,1254.0,364.9,362.3,362.0,527.1,0.0,2694.3
2019-10-01 ,02:00,6597.6,3344.6,998.3,1257.0,365.1,362.1,362.1,741.1,0.0,2511.9
2019-10-01 ,03:00,6445.95,3344.2,999.1,1256.0,365.1,362.0,362.0,467.8,0.0,2633.9
2019-10-01 ,04:00,6631.32,3342.0,998.1,1255.0,365.1,361.6,362.2,2200.8,0.01,1088.5
2019-10-01 ,05:00,6602.93,3341.2,997.5,1255.0,365.1,361.6,362.0,3260.5,1.24,-1207.9
2019-10-01 ,06:00,7230.0,3340.0,998.3,1253.0,364.9,361.7,362.1,3867.9,22.07,-2072.0
2019-10-01 ,07:00,7516.54,3339.9,998.1,1253.0,364.9,361.8,362.1,4109.1,67.53,-138.6
2019-10-01 ,08:00,7490.88,3333.0,996.4,1249.0,363.5,362.1,362.0,2840.2,123.48,1194.2
2019-10-01 ,09:00,7716.85,3323.3,991.9,1243.0,364.5,362.0,361.9,3100.1,175.95,1117.5
2019-10-01 ,10:00,7835.66,3310.4,988.9,1233.0,364.7,362.0,361.8,3168.1,199.91,1157.3
2019-10-01 ,11:00,7247.95,3300.4,987.6,1225.0,364.6,361.7,361.5,2608.8,202.71,1136.0
2019-10-01 ,12:00,7296.37,3295.3,984.8,1220.0,364.6,361.7,364.2,2100.9,188.48,1711.7
2019-10-01 ,13:00,7353.64,3291.1,982.2,1219.0,364.5,361.5,363.9,1613.6,155.28,2293.7
2019-10-01 ,14:00,7296.92,3287.2,981.9,1218.0,364.6,361.6,361.1,1763.5,109.32,2136.9
2019-10-01 ,15:00,7048.47,3292.2,982.9,1222.0,364.7,361.4,361.2,2729.2,58.14,968.9
2019-10-01 ,16:00,7005.59,3295.0,983.3,1224.0,364.7,361.6,361.4,3693.3,17.29,-1040.8
2019-10-01 ,17:00,7206.92,3298.4,983.9,1227.0,364.6,361.5,361.4,3907.8,0.72,-3828.3
2019-10-01 ,18:00,7288.27,3298.8,984.0,1227.0,364.7,361.5,361.6,3989.5,0.01,-3411.1
2019-10-01 ,19:00,6861.34,3302.3,987.1,1227.0,364.7,362.0,361.5,2927.7,0.0,631.3
2019-10-01 ,20:00,6518.72,3309.4,989.6,1231.0,364.7,362.3,361.8,1459.9,0.0,1749.5
2019-10-01 ,21:00,6360.52,3314.1,991.2,1234.0,364.6,362.3,362.0,853.5,0.0,2192.9
2019-10-01 ,22:00,6655.99,3319.3,996.6,1234.0,364.6,362.3,361.8,649.4,0.0,2687.3
2019-10-01 ,23:00,6694.81,3320.7,997.4,1234.0,364.7,362.6,362.0,766.0,0.0,2608.1
2019-10-02 ,00:00,6620.54,3313.0,990.6,1233.0,364.8,362.6,362.0,919.6,0.0,2387.9
2019-10-02 ,01:00,6488.86,3316.0,990.2,1236.0,364.8,362.9,362.1,813.1,0.0,2359.7
2019-10-02 ,02:00,6540.05,3317.2,990.7,1237.0,364.8,362.6,362.1,1021.2,0.0,2201.7
2019-10-02 ,03:00,6461.72,3318.5,991.6,1238.0,364.5,362.4,362.0,801.4,0.0,2341.8
