Date,Time,Load,Nuclear,Goesgen,Leibstadt,Muehleberg,Beznau 1,Beznau 2,Hydro & other,Solar,Import+/Export-
2021-05-01 ,00:00,6451.73,2991.1,1001.8,1264.0,0,362.7,362.6,3138.0,0.0,322.6
2021-05-01 ,01:00,6633.75,2990.7,1001.6,1264.0,0,362.6,362.5,3641.6,0.0,1.5
2021-05-01 ,02:00,6310.38,2995.6,1005.5,1265.0,0,362.4,362.7,3266.8,0.0,48.0
2021-05-01 ,03:00,6196.73,2999.1,1010.9,1264.0,0,361.6,362.6,3104.4,0.0,93.2
2021-05-01 ,04:00,6330.29,2996.0,1006.0,1266.0,0,361.2,362.8,3000.6,1.37,332.4
2021-05-01 ,05:00,6599.32,2990.3,1002.2,1264.0,0,361.3,362.8,3575.3,33.73,-31.0
2021-05-01 ,06:00,6391.17,2992.2,1001.8,1266.0,0,361.5,362.9,3254.6,109.67,34.8
2021-05-01 ,07:00,6807.45,2988.3,1001.5,1262.0,0,362.0,362.8,3096.3,216.58,506.3
2021-05-01 ,08:00,7312.91,2986.5,1000.7,1261.0,0,362.0,362.8,2914.5,370.57,1041.3
2021-05-01 ,09:00,7714.81,2985.5,1000.3,1260.0,0,362.3,362.9,3025.8,474.41,1229.1
2021-05-01 ,10:00,7900.9,2983.9,999.9,1259.0,0,362.3,362.7,3158.5,631.83,1126.7
2021-05-01 ,11:00,7938.23,2984.0,1000.4,1259.0,0,362.2,362.4,3169.8,373.27,1411.1
2021-05-01 ,12:00,7923.89,2985.6,1000.0,1261.0,0,362.1,362.5,3492.5,272.59,1173.2
2021-05-01 ,13:00,7654.05,2986.7,1001.1,1261.0,0,362.1,362.5,2892.9,384.64,1389.8
2021-05-01 ,14:00,7663.16,2984.5,1000.6,1259.0,0,362.3,362.6,2596.6,284.64,1797.4
2021-05-01 ,15:00,7789.77,2982.8,1000.1,1258.0,0,362.1,362.6,2863.5,215.9,1727.6
2021-05-01 ,16:00,7957.89,2985.8,1000.1,1261.0,0,362.1,362.6,3788.6,149.54,1034.0
2021-05-01 ,17:00,7764.74,2984.7,1000.0,1260.0,0,362.1,362.6,4733.2,46.79,-1383.4
2021-05-01 ,18:00,6909.72,2986.7,1001.0,1261.0,0,362.1,362.6,3920.2,2.8,-2131.8
2021-05-01 ,19:00,6729.95,2986.6,1001.7,1260.0,0,362.2,362.7,3743.4,0.0,-2188.7
2021-05-01 ,20:00,6468.13,2991.1,1002.6,1263.0,0,362.7,362.8,3477.0,0.0,-1791.6
2021-05-01 ,21:00,6369.02,2992.1,1003.2,1263.0,0,363.2,362.7,3376.9,0.0,-1060.0
2021-05-01 ,22:00,6328.86,2992.7,1003.6,1263.0,0,363.2,362.9,3336.2,0.0,-1123.6
2021-05-01 ,23:00,6167.16,2992.9,1003.8,1263.0,0,363.4,362.7,3174.3,0.0,-577.6
2021-05-02 ,00:00,6288.67,2993.2,1004.0,1263.0,0,363.4,362.8,3295.5,0.0,-247.8
2021-05-02 ,01:00,6652.63,2992.7,1004.6,1262.0,0,363.2,362.9,3659.9,0.0,-3.3
2021-05-02 ,02:00,6720.44,2991.7,1003.8,1262.0,0,362.8,363.1,3728.7,0.0,-75.3
2021-05-02 ,03:00,6517.84,2992.8,1004.5,1263.0,0,362.1,363.2,3525.0,0.0,-2.2
2021-05-02 ,04:00,6417.68,2991.7,1003.6,1263.0,0,361.8,363.3,3421.8,0.0,4.2
2021-05-02 ,05:00,6520.45,2993.4,1004.0,1264.0,0,362.1,363.3,3487.1,39.92,-167.7
2021-05-02 ,06:00,6470.21,2993.1,1003.3,1264.0,0,362.4,363.4,3394.9,82.17,-72.4
2021-05-02 ,07:00,6684.43,2990.6,1002.9,1262.0,0,362.7,363.0,3303.2,301.14,89.5
