Date,Time,Load,Nuclear,Goesgen,Leibstadt,Muehleberg,Beznau 1,Beznau 2,Hydro & other,Solar,Import+/Export-
2021-07-01 ,00:00,5182.21,1667.3,950.5,0.0,0,359.2,357.6,3514.9,0.0,-403.4
2021-07-01 ,01:00,5143.32,1668.5,951.8,0.0,0,359.2,357.5,2700.1,0.0,774.7
2021-07-01 ,02:00,6097.48,1670.3,953.8,0.0,0,359.1,357.4,3639.0,0.0,788.1
2021-07-01 ,03:00,6032.02,1672.5,956.0,0.0,0,358.9,357.6,3995.2,0.0,364.3
2021-07-01 ,04:00,5866.02,1673.5,957.0,0.0,0,359.0,357.5,4169.5,23.06,-846.5
2021-07-01 ,05:00,5506.3,1674.1,957.5,0.0,0,358.9,357.7,3720.6,111.62,-3883.3
2021-07-01 ,06:00,6208.78,1674.6,958.2,0.0,0,358.8,357.6,4311.0,223.16,-4552.1
2021-07-01 ,07:00,6764.56,1675.8,959.5,0.0,0,358.8,357.5,4750.1,338.64,-4540.8
2021-07-01 ,08:00,6813.52,1677.4,961.2,0.0,0,358.8,357.4,4551.0,585.14,-4242.9
2021-07-01 ,09:00,6852.55,1680.4,963.7,0.0,0,359.1,357.6,4517.3,654.87,-3905.9
2021-07-01 ,10:00,7011.27,1682.8,965.9,0.0,0,359.2,357.7,4384.6,943.91,-2716.5
2021-07-01 ,11:00,6613.38,1685.5,968.0,0.0,0,359.6,357.9,3151.0,1776.93,-1653.6
2021-07-01 ,12:00,6616.87,1688.1,970.4,0.0,0,359.6,358.1,3520.4,1408.4,-773.6
2021-07-01 ,13:00,6738.37,1690.6,972.5,0.0,0,359.9,358.2,4351.1,696.71,-1208.5
2021-07-01 ,14:00,6559.72,1692.7,974.5,0.0,0,360.0,358.2,3853.7,1013.32,-1070.7
2021-07-01 ,15:00,6430.35,1693.6,975.2,0.0,0,360.1,358.3,3986.7,750.04,-1985.1
2021-07-01 ,16:00,6201.25,1695.3,976.7,0.0,0,360.3,358.3,3988.5,517.49,-3349.3
