Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2022-05-01 ,00:00,6050.12,936.78,2.21,0.0,35.6,478.7,146.25,2637.9,0,360.3,0.0,1280.0,997.6
2022-05-01 ,01:00,6385.64,1174.9,1.3,0.0,44.63,412.68,140.58,2644.6,0,360.4,0.0,1282.0,1002.2
2022-05-01 ,02:00,6287.98,664.81,1.04,0.0,45.75,438.5,135.6,2648.8,0,359.9,0.0,1283.0,1005.9
2022-05-01 ,03:00,6307.14,662.5999999999999,1.54,0.0,47.43,458.85,149.65,2649.7,0,359.4,0.0,1283.0,1007.3
2022-05-01 ,04:00,5750.69,946.4000000000001,1.0,1.26,40.05,447.73,139.45,2652.8,0,358.6,0.0,1284.0,1010.2
2022-05-01 ,05:00,6617.03,1109.7,1.92,51.26,76.33,404.5,142.13,2652.3,0,358.5,0.0,1284.0,1009.8
2022-05-01 ,06:00,6276.34,1218.9,2.46,226.32,67.8,319.73,149.4,2650.8,0,358.6,0.0,1283.0,1009.2
2022-05-01 ,07:00,6506.23,1739.8700000000001,2.65,410.82,58.85,322.75,146.78,2650.9,0,358.9,0.0,1284.0,1008.0
2022-05-01 ,08:00,6451.01,1771.0800000000002,2.57,647.69,64.78,303.43,141.08,2644.7,0,359.1,0.0,1282.0,1003.6
2022-05-01 ,09:00,6464.94,1504.34,1.89,1386.32,35.18,277.18,138.23,2641.8,0,359.2,0.0,1282.0,1000.6
2022-05-01 ,10:00,5595.13,1228.1599999999999,3.64,1864.26,40.78,276.6,143.35,2643.0,0,359.7,0.0,1282.0,1001.3
2022-05-01 ,11:00,5365.78,1301.8600000000001,6.09,2180.26,32.43,307.05,133.43,2636.5,0,359.6,0.0,1279.0,997.9
2022-05-01 ,12:00,6498.17,1175.29,7.28,2138.89,45.58,287.45,133.93,2632.2,0,359.7,0.0,1277.0,995.5
2022-05-01 ,13:00,6931.42,1265.1799999999998,9.38,1996.68,31.08,295.45,141.58,2630.8,0,360.0,0.0,1276.0,994.8
2022-05-01 ,14:00,6691.13,1453.73,11.99,1709.37,34.55,289.33,142.2,2629.7,0,360.2,0.0,1274.0,995.5
2022-05-01 ,15:00,5699.21,1615.3,11.98,951.01,64.0,370.98,140.23,2629.0,0,360.1,0.0,1274.0,994.9
