Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2017-07-01 ,00:00,5356.24,-417.49,5.93,0.04,425.78,727.33,90.53,2605.4,364.6,354.0,0.0,1108.0,778.8
2017-07-01 ,01:00,5932.82,-323.79999999999995,4.8,0.04,241.78,709.35,90.13,2611.4,364.5,356.0,0.0,1110.0,780.9
2017-07-01 ,02:00,5919.8,-355.8900000000001,3.62,0.04,150.88,603.9,89.58,2612.0,364.3,354.0,0.0,1111.0,782.7
2017-07-01 ,03:00,5739.54,-288.8000000000002,2.47,0.3,138.68,604.28,89.6,2613.1,364.8,354.0,0.0,1110.0,784.3
2017-07-01 ,04:00,5843.47,-80.4699999999998,2.95,11.63,126.58,604.45,89.7,2617.7,364.7,355.0,0.0,1112.0,786.0
2017-07-01 ,05:00,6119.56,-199.8199999999997,3.11,39.39,139.8,667.5,89.55,2619.6,364.6,355.0,0.0,1112.0,788.0
2017-07-01 ,06:00,6188.73,-1382.77,1.95,82.77,568.23,891.15,89.5,2621.3,364.5,355.0,0.0,1112.0,789.8
2017-07-01 ,07:00,5631.47,-2282.0200000000004,2.93,135.02,691.58,1091.2,89.4,2620.1,364.5,356.0,0.0,1108.0,791.6
2017-07-01 ,08:00,5415.17,-1931.79,3.09,168.32,393.2,1091.55,89.25,2618.9,364.5,354.0,0.0,1107.0,793.4
2017-07-01 ,09:00,5545.62,-1857.22,3.24,195.69,496.8,1014.78,89.3,2621.5,364.4,356.0,0.0,1106.0,795.1
2017-07-01 ,10:00,5707.65,-776.99,3.32,214.71,249.38,580.3,89.4,2621.1,364.2,356.0,0.0,1104.0,796.9
2017-07-01 ,11:00,5907.89,-12.519999999999754,4.13,207.1,82.75,591.33,89.53,2621.1,364.4,355.0,0.0,1103.0,798.7
2017-07-01 ,12:00,6539.37,578.95,4.21,177.47,112.75,557.18,89.55,2620.7,364.5,355.0,0.0,1101.0,800.2
2017-07-01 ,13:00,6965.83,468.49,3.6,148.1,91.25,564.85,89.73,2620.0,365.0,356.0,0.0,1097.0,802.0
2017-07-01 ,14:00,6798.52,82.33999999999992,4.12,113.81,335.05,657.55,89.75,2621.9,365.0,355.0,0.0,1098.0,803.9
2017-07-01 ,15:00,6565.83,-195.1400000000001,7.28,84.81,413.55,730.68,89.85,2425.3,365.2,355.0,0.0,1101.0,604.1
2017-07-01 ,16:00,6455.53,-1618.6200000000003,8.0,58.07,585.35,1045.85,89.75,2629.1,365.5,356.0,0.0,1100.0,807.6
2017-07-01 ,17:00,5538.66,-2404.7799999999997,7.95,29.52,930.55,832.8,89.55,2226.2,365.6,355.0,0.0,1101.0,404.6
2017-07-01 ,18:00,5376.17,-2416.95,5.11,7.46,616.7,542.98,89.7,1823.8,365.8,355.0,0.0,1103.0,0.0
2017-07-01 ,19:00,5217.31,-2438.2499999999995,5.99,0.33,636.7,490.55,90.28,1825.8,365.8,356.0,0.0,1104.0,0.0
