Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2017-10-01 ,00:00,5560.97,2117.59,5.91,0.04,125.55,230.08,110.25,1633.7,369.1,270.4,0.0,0.0,994.2
2017-10-01 ,01:00,5910.73,2496.0400000000004,5.4,0.04,61.93,179.35,104.48,1634.7,369.3,270.5,0.0,0.0,994.9
2017-10-01 ,02:00,6133.64,2352.58,5.23,0.04,78.9,201.78,112.23,1633.4,369.2,270.3,0.0,0.0,993.9
2017-10-01 ,03:00,6022.05,2419.36,4.8,0.04,90.73,215.88,111.63,1631.9,369.2,269.7,0.0,0.0,993.0
2017-10-01 ,04:00,6068.15,2449.6400000000003,4.67,0.04,78.35,201.4,113.55,1633.3,369.3,269.7,0.0,0.0,994.3
2017-10-01 ,05:00,6063.55,2363.52,3.81,0.82,87.4,227.08,107.05,1633.6,369.1,269.7,0.0,0.0,994.8
2017-10-01 ,06:00,6070.63,2338.2300000000005,1.77,18.09,75.03,312.85,113.68,1634.4,369.2,269.8,0.0,0.0,995.4
2017-10-01 ,07:00,6284.93,2299.3599999999997,0.51,52.11,68.95,246.85,98.7,1633.9,369.1,270.0,0.0,0.0,994.8
2017-10-01 ,08:00,6316.76,2569.88,0.67,85.15,68.68,237.48,109.6,1634.1,369.0,270.0,0.0,0.0,995.1
2017-10-01 ,09:00,6675.22,2453.68,0.2,111.86,85.1,237.6,115.08,1634.1,369.1,270.0,0.0,0.0,995.0
2017-10-01 ,10:00,6667.78,2525.46,0.24,128.89,90.68,380.63,107.13,1634.1,369.1,270.1,0.0,0.0,994.9
2017-10-01 ,11:00,6893.38,2603.4300000000003,0.48,135.05,75.58,302.48,107.38,1632.7,368.9,270.2,0.0,0.0,993.6
2017-10-01 ,12:00,6723.16,2514.8199999999997,1.82,123.62,60.18,309.55,106.2,1630.7,368.7,270.3,0.0,0.0,991.7
2017-10-01 ,13:00,6557.76,2480.59,3.37,105.3,55.48,327.98,103.83,1630.7,368.7,270.2,0.0,0.0,991.8
2017-10-01 ,14:00,6532.92,2577.11,5.27,74.07,55.38,347.73,103.65,1629.7,368.8,270.3,0.0,0.0,990.6
2017-10-01 ,15:00,6575.24,1998.7600000000002,3.64,40.64,133.23,428.28,99.73,1628.4,368.7,270.2,0.0,0.0,989.5
2017-10-01 ,16:00,6183.1,1134.1599999999999,2.7,9.84,267.85,775.63,100.93,1628.6,369.0,270.1,0.0,0.0,989.5
2017-10-01 ,17:00,5896.05,642.3699999999997,2.17,0.06,417.83,1073.9,102.23,1628.3,369.0,269.9,0.0,0.0,989.4
2017-10-01 ,18:00,6139.79,991.6400000000003,1.64,0.04,421.8,688.85,103.45,1629.5,369.0,269.7,0.0,0.0,990.8
2017-10-01 ,19:00,5981.15,1981.4300000000003,2.12,0.04,170.15,584.7,103.03,1631.9,369.0,270.1,0.0,0.0,992.8
2017-10-01 ,20:00,6271.0,2045.8399999999997,1.15,0.02,254.18,533.93,105.55,1632.6,369.0,270.4,0.0,0.0,993.2
2017-10-01 ,21:00,6336.71,2270.6800000000003,2.17,0.0,107.78,602.1,104.75,1632.6,369.0,270.6,0.0,0.0,993.0
2017-10-01 ,22:00,6500.64,2561.46,2.02,0.02,70.28,344.2,100.25,1632.8,368.9,270.6,0.0,0.0,993.3
2017-10-01 ,23:00,6377.85,2462.1600000000003,3.88,0.01,80.18,298.38,104.05,1634.6,369.0,271.1,0.0,0.0,994.5
2017-10-02 ,00:00,6232.0,2531.8799999999997,5.39,0.04,115.48,257.23,103.58,1636.1,368.9,271.3,0.0,0.0,995.9
2017-10-02 ,01:00,6231.85,2592.6099999999997,6.11,0.04,90.45,224.25,102.7,1636.2,369.1,271.2,0.0,0.0,995.9
2017-10-02 ,02:00,6231.76,2530.9900000000002,5.53,0.04,92.58,254.1,102.3,1635.0,369.0,270.9,0.0,0.0,995.1
2017-10-02 ,03:00,6188.99,2683.7599999999998,9.28,0.04,140.6,311.6,97.55,1633.9,369.1,270.1,0.0,0.0,994.7
2017-10-02 ,04:00,6322.87,1956.08,15.49,0.04,524.6,497.3,98.33,1633.2,369.1,269.9,0.0,0.0,994.2
2017-10-02 ,05:00,6255.86,1126.8700000000001,15.02,1.89,805.75,1029.0,101.73,1632.8,369.2,269.9,0.0,0.0,993.7
2017-10-02 ,06:00,6926.17,691.5699999999999,13.88,16.74,1030.63,1163.53,101.45,1633.0,369.0,270.1,0.0,0.0,993.9
2017-10-02 ,07:00,7307.32,112.58000000000038,12.09,32.49,1541.1,1203.05,95.85,1632.1,369.1,270.2,0.0,0.0,992.8
2017-10-02 ,08:00,7433.31,1250.3199999999997,11.42,45.26,849.43,1101.08,96.48,1631.2,369.0,270.1,0.0,0.0,992.1
2017-10-02 ,09:00,7643.78,1344.62,12.13,71.43,930.5,1023.0,97.43,1631.4,369.1,270.4,0.0,0.0,991.9
2017-10-02 ,10:00,7804.63,1868.4500000000003,12.98,83.43,584.23,779.03,95.35,1631.5,369.2,270.8,0.0,0.0,991.5
2017-10-02 ,11:00,7378.5,2220.3899999999994,10.4,87.11,544.6,728.55,97.43,1630.5,369.1,270.9,0.0,0.0,990.5
2017-10-02 ,12:00,7345.79,2610.5999999999995,12.3,79.68,358.3,580.45,100.23,1628.4,369.2,270.8,0.0,0.0,988.4
2017-10-02 ,13:00,7214.01,2618.89,10.84,66.9,333.65,605.38,98.93,1628.1,369.1,271.0,0.0,0.0,988.0
2017-10-02 ,14:00,7131.06,2623.7599999999998,11.48,46.06,320.53,584.23,100.3,1627.9,369.3,271.3,0.0,0.0,987.3
2017-10-02 ,15:00,7103.36,2494.34,12.02,23.87,295.18,507.5,96.23,1628.4,369.3,271.0,0.0,0.0,988.1
2017-10-02 ,16:00,6948.46,1575.63,13.04,4.19,445.13,933.73,97.1,1627.7,369.2,271.3,0.0,0.0,987.2
2017-10-02 ,17:00,7131.67,380.97,17.02,0.19,775.85,1275.4,98.03,1627.9,369.3,271.3,0.0,0.0,987.3
2017-10-02 ,18:00,7172.19,1007.73,14.25,0.16,394.85,1115.05,100.23,1627.1,369.3,271.3,0.0,0.0,986.5
2017-10-02 ,19:00,6801.51,2050.97,13.84,0.13,310.5,522.05,98.1,1627.5,369.3,271.5,0.0,0.0,986.7
2017-10-02 ,20:00,6386.96,2505.3899999999994,16.07,0.12,277.83,387.1,101.85,1627.8,369.2,271.9,0.0,0.0,986.7
2017-10-02 ,21:00,6526.06,2005.0,14.8,0.12,244.78,435.85,101.15,1628.2,369.1,272.1,0.0,0.0,987.0
2017-10-02 ,22:00,6055.2,2000.2300000000002,14.91,0.14,277.83,390.75,96.8,1628.4,369.2,271.6,0.0,0.0,987.6
2017-10-02 ,23:00,5980.36,1925.2400000000002,16.25,0.17,351.03,347.33,90.65,1633.1,369.5,271.8,0.0,0.0,991.8
2017-10-03 ,00:00,5851.84,2184.8200000000006,14.83,0.17,237.68,325.58,100.1,1627.0,369.3,271.9,0.0,0.0,985.8
2017-10-03 ,01:00,5942.57,2267.6800000000003,20.52,0.16,205.43,339.88,106.48,1626.4,369.3,271.9,0.0,0.0,985.2
2017-10-03 ,02:00,6020.28,2269.4200000000005,21.97,0.17,179.88,304.2,101.33,1626.5,369.6,271.7,0.0,0.0,985.2
2017-10-03 ,03:00,5987.01,2234.3199999999997,23.03,0.16,260.7,350.05,101.68,1625.0,369.5,271.4,0.0,0.0,984.1
2017-10-03 ,04:00,6100.49,1057.77,25.23,0.17,664.93,610.05,116.2,1625.6,369.7,271.1,0.0,0.0,984.8
2017-10-03 ,05:00,6411.08,480.90999999999985,25.38,0.28,1187.4,941.5,128.53,1624.9,369.7,271.2,0.0,0.0,984.0
2017-10-03 ,06:00,7141.79,1110.7199999999998,22.96,4.2,841.78,1155.45,119.08,1625.0,369.6,271.2,0.0,0.0,984.2
2017-10-03 ,07:00,7569.33,796.1100000000001,11.56,13.69,927.55,1256.88,114.28,1633.9,369.6,273.3,0.0,0.0,991.0
2017-10-03 ,08:00,7768.12,54.0600000000004,6.45,29.27,1396.85,1507.55,119.9,1640.3,368.5,272.5,0.0,0.0,999.3
2017-10-03 ,09:00,7958.04,1342.8600000000004,8.1,59.38,896.75,1150.93,122.05,1639.6,369.3,271.2,0.0,0.0,999.1
2017-10-03 ,10:00,8050.33,1318.3399999999997,12.28,93.77,738.6,969.95,123.0,1640.5,369.6,271.5,0.0,0.0,999.4
2017-10-03 ,11:00,7439.9,1736.3999999999996,8.87,146.89,718.7,788.0,124.35,1636.3,369.4,271.4,0.0,0.0,995.5
2017-10-03 ,12:00,7324.56,1507.9499999999998,6.49,175.61,643.7,848.68,124.35,1631.6,368.5,271.4,0.0,0.0,991.7
2017-10-03 ,13:00,7115.29,1015.6599999999999,6.33,160.24,847.85,816.8,124.15,1630.4,369.3,271.1,0.0,0.0,990.0
2017-10-03 ,14:00,7016.29,1173.6200000000003,6.09,115.49,610.38,716.13,129.35,1630.3,369.5,271.0,0.0,0.0,989.8
2017-10-03 ,15:00,6868.75,1529.02,5.15,62.82,340.6,574.7,140.8,1630.2,369.3,270.9,0.0,0.0,990.0
2017-10-03 ,16:00,6723.65,1166.0300000000002,5.66,13.08,487.98,709.45,149.48,1630.2,369.5,270.9,0.0,0.0,989.8
