Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2017-05-01 ,00:00,6049.09,1198.6399999999999,13.05,0.14,120.4,283.35,80.45,2901.1,360.7,364.0,0.0,1181.0,995.4
2017-05-01 ,01:00,6196.55,1387.0,15.44,0.14,66.0,305.95,82.2,2858.5,322.0,364.0,0.0,1177.0,995.5
2017-05-01 ,02:00,6268.78,1290.3,22.23,0.14,47.0,307.58,83.45,2866.3,329.7,363.0,0.0,1177.0,996.6
2017-05-01 ,03:00,6205.19,1573.83,22.68,0.11,54.0,302.9,83.6,2902.7,365.0,362.0,0.0,1178.0,997.7
2017-05-01 ,04:00,6523.23,1916.26,24.74,1.15,55.0,298.93,84.95,2914.0,371.6,362.0,0.0,1182.0,998.4
2017-05-01 ,05:00,6957.93,1989.86,19.97,8.93,86.0,368.03,86.45,2916.6,371.4,363.0,0.0,1182.0,1000.2
2017-05-01 ,06:00,7341.93,2289.18,14.75,18.09,104.0,413.58,87.1,2919.7,371.9,362.0,0.0,1185.0,1000.8
2017-05-01 ,07:00,7790.22,2221.8,14.33,32.79,204.78,431.3,86.8,2923.0,371.9,362.0,0.0,1187.0,1002.1
2017-05-01 ,08:00,7971.32,2362.06,12.86,47.66,191.93,478.6,85.48,2927.6,371.8,362.0,0.0,1186.0,1007.8
2017-05-01 ,09:00,8090.51,2620.56,10.05,68.0,167.0,443.18,85.1,2920.9,371.8,362.0,0.0,1186.0,1001.1
2017-05-01 ,10:00,8331.22,2529.4700000000003,10.79,82.14,133.23,392.68,83.25,2918.8,371.9,361.0,0.0,1185.0,1000.9
2017-05-01 ,11:00,8066.71,2610.9799999999996,12.2,88.24,73.4,378.53,81.03,2920.5,371.7,364.0,0.0,1184.0,1000.8
2017-05-01 ,12:00,7942.13,2499.58,11.16,89.41,84.15,340.28,80.35,2919.3,371.6,361.0,0.0,1185.0,1001.7
2017-05-01 ,13:00,7779.76,2565.81,12.34,92.58,101.58,351.3,80.5,2920.0,371.6,363.0,0.0,1184.0,1001.4
2017-05-01 ,14:00,7817.41,2435.74,10.57,87.76,73.45,400.08,80.8,2920.4,371.6,363.0,0.0,1185.0,1000.8
2017-05-01 ,15:00,7700.63,2339.51,11.25,71.96,67.4,394.48,80.95,2919.8,371.5,363.0,0.0,1185.0,1000.3
2017-05-01 ,16:00,7662.99,2124.41,9.26,41.34,107.7,355.85,81.75,2918.6,371.2,363.0,0.0,1185.0,999.4
2017-05-01 ,17:00,7475.4,1285.02,5.24,16.9,210.83,387.53,82.65,2917.6,371.3,362.0,0.0,1184.0,1000.3
2017-05-01 ,18:00,6757.1,339.99999999999994,5.73,1.77,795.15,469.5,85.15,2919.7,371.2,363.0,0.0,1185.0,1000.5
2017-05-01 ,19:00,6670.94,363.6399999999999,5.83,0.12,795.25,464.5,87.3,2921.2,371.1,364.0,0.0,1186.0,1000.1
2017-05-01 ,20:00,6636.68,259.72,12.05,0.13,717.83,464.3,86.95,2921.8,371.0,363.0,0.0,1187.0,1000.8
2017-05-01 ,21:00,6475.34,446.28999999999985,13.96,0.13,448.18,491.6,84.53,2924.2,371.4,364.0,0.0,1187.0,1001.8
2017-05-01 ,22:00,6155.74,945.33,10.85,0.17,316.8,397.73,81.95,2922.7,371.3,363.0,0.0,1187.0,1001.4
2017-05-01 ,23:00,6205.15,1375.5499999999997,5.91,0.17,107.5,389.0,81.65,2923.9,371.3,364.0,0.0,1187.0,1001.6
2017-05-02 ,00:00,6421.0,1491.4499999999998,6.04,0.17,146.6,439.68,81.6,2924.4,371.5,364.0,0.0,1186.0,1002.9
