Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2020-01-01 ,00:00,7012.49,2035.74,22.71,0.0,178.9,667.58,170.25,2713.2,0,367.1,365.3,972.0,1008.8
2020-01-01 ,01:00,7134.25,1853.78,19.14,0.0,180.25,689.4,176.23,2712.8,0,367.2,365.5,972.0,1008.1
2020-01-01 ,02:00,6972.69,2671.46,18.33,0.0,80.68,642.13,169.68,2711.0,0,367.0,365.1,971.0,1007.9
2020-01-01 ,03:00,7580.84,2469.71,12.13,0.0,96.83,595.55,167.63,2718.1,0,367.2,364.4,980.0,1006.5
2020-01-01 ,04:00,7179.81,2427.43,12.12,0.0,96.93,601.4,189.98,2725.0,0,367.1,363.1,989.0,1005.8
2020-01-01 ,05:00,7123.02,2295.0299999999997,9.61,0.0,104.98,586.05,176.68,2728.7,0,367.1,362.9,992.0,1006.7
2020-01-01 ,06:00,7103.05,2007.54,10.06,0.0,103.3,597.95,173.13,2770.2,0,367.1,363.1,1031.0,1009.0
2020-01-01 ,07:00,6947.14,1901.6,12.76,0.0,97.53,587.75,177.05,2835.5,0,367.1,363.1,1097.0,1008.3
2020-01-01 ,08:00,6991.91,1654.6,9.11,17.11,128.75,669.45,173.05,2924.5,0,367.1,363.4,1186.0,1008.0
2020-01-01 ,09:00,7167.09,2025.5600000000002,6.27,54.27,110.83,565.45,180.13,2984.2,0,367.1,363.6,1246.0,1007.5
2020-01-01 ,10:00,7544.69,1849.78,4.14,64.77,83.45,557.3,176.65,3004.8,0,367.2,363.7,1269.0,1004.9
2020-01-01 ,11:00,7486.56,2013.7999999999997,2.06,90.11,154.15,671.18,179.63,3004.3,0,367.2,364.0,1268.0,1005.1
