Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2020-05-01 ,00:00,7133.18,1267.66,37.07,0.0,76.4,507.3,156.18,2616.6,0,361.7,0.0,1255.0,999.9
2020-05-01 ,01:00,7074.25,1203.36,42.78,0.0,63.0,505.9,141.63,2619.0,0,361.8,0.0,1257.0,1000.2
2020-05-01 ,02:00,7030.32,1003.92,39.72,0.0,93.68,454.5,142.53,2619.8,0,361.7,0.0,1258.0,1000.1
2020-05-01 ,03:00,6770.8,1058.85,29.37,0.0,88.18,479.63,195.3,2617.5,0,360.8,0.0,1256.0,1000.7
2020-05-01 ,04:00,6927.42,1386.85,31.82,0.0,149.53,471.88,177.98,2617.3,0,360.4,0.0,1256.0,1000.9
2020-05-01 ,05:00,7280.42,1641.09,35.22,89.79,189.1,450.18,146.55,2617.6,0,360.4,0.0,1257.0,1000.2
2020-05-01 ,06:00,7589.5,1779.97,29.21,390.47,116.85,559.7,176.3,2615.1,0,360.5,0.0,1255.0,999.6
2020-05-01 ,07:00,7915.73,1873.26,26.88,613.16,108.83,530.88,179.58,2615.1,0,361.3,0.0,1254.0,999.8
2020-05-01 ,08:00,8018.76,2089.37,29.69,500.78,124.03,399.73,161.65,2611.4,0,361.1,0.0,1252.0,998.3
2020-05-01 ,09:00,8220.6,2205.67,36.16,293.38,201.95,412.35,165.43,2610.1,0,361.1,0.0,1251.0,998.0
2020-05-01 ,10:00,8408.41,1759.03,32.99,445.46,239.25,458.1,160.6,2611.3,0,360.9,0.0,1252.0,998.4
2020-05-01 ,11:00,8108.48,1595.76,23.15,1132.14,166.38,432.18,174.6,2612.4,0,361.1,0.0,1253.0,998.3
2020-05-01 ,12:00,7871.97,1890.99,9.81,654.04,147.88,500.1,173.13,2612.8,0,361.0,0.0,1254.0,997.8
2020-05-01 ,13:00,7967.47,1750.26,12.9,351.63,134.15,507.28,159.38,2613.6,0,360.9,0.0,1254.0,998.7
2020-05-01 ,14:00,7851.23,1457.73,23.4,240.7,132.83,546.7,171.55,2612.4,0,360.9,0.0,1253.0,998.5
2020-05-01 ,15:00,7785.78,458.32000000000016,39.79,201.28,254.93,544.5,177.5,2613.5,0,361.1,0.0,1254.0,998.4
2020-05-01 ,16:00,7184.12,-1182.8199999999997,38.76,264.23,353.9,941.25,230.4,2615.5,0,361.0,0.0,1255.0,999.5
2020-05-01 ,17:00,6511.44,-2390.76,28.68,72.1,743.0,926.73,284.43,2612.9,0,361.2,0.0,1254.0,997.7
2020-05-01 ,18:00,6382.87,-2999.3099999999995,26.82,2.08,1163.53,1033.33,300.6,2612.0,0,361.0,0.0,1255.0,996.0
2020-05-01 ,19:00,6284.44,-2652.8499999999995,27.24,0.0,848.48,950.53,257.35,2613.1,0,361.4,0.0,1254.0,997.7
2020-05-01 ,20:00,6110.84,-1512.12,36.41,0.0,457.2,571.5,170.28,2614.6,0,362.3,0.0,1255.0,997.3
2020-05-01 ,21:00,6114.02,253.00999999999976,34.33,0.0,97.5,559.85,164.98,2611.9,0,362.7,0.0,1254.0,995.2
2020-05-01 ,22:00,6666.93,1355.2800000000002,38.28,0.0,87.1,427.2,152.58,2614.5,0,362.4,0.0,1256.0,996.1
2020-05-01 ,23:00,7400.75,1192.42,46.7,0.0,97.0,405.28,158.8,2614.0,0,362.9,0.0,1252.0,999.1
2020-05-02 ,00:00,7204.28,1240.79,44.2,0.0,112.0,418.65,166.13,2614.6,0,363.1,0.0,1252.0,999.5
