Date,Time,Load,Nuclear,Goesgen,Leibstadt,Muehleberg,Beznau 1,Beznau 2,Hydro & other,Solar,Import+/Export-
2018-04-01 ,00:00,6595.51,3191.1,1006.3,1079.0,372.7,365.7,367.4,2335.0,0.19,1069.2
2018-04-01 ,01:00,6493.29,3188.9,1006.4,1077.0,372.5,365.7,367.3,2135.0,0.19,1169.2
2018-04-01 ,02:00,6507.82,3187.8,1007.0,1075.0,372.6,365.7,367.5,1782.6,0.19,1537.2
2018-04-01 ,03:00,6679.8,3189.3,1006.6,1078.0,372.7,364.6,367.4,1832.4,0.19,1657.9
2018-04-01 ,04:00,6650.98,3187.3,1006.2,1077.0,372.8,363.8,367.5,1803.3,0.11,1660.3
2018-04-01 ,05:00,6582.03,3187.4,1006.3,1077.0,372.6,364.0,367.5,1941.0,1.78,1451.9
2018-04-01 ,06:00,6744.19,3187.3,1005.3,1078.0,372.6,364.0,367.4,2120.4,17.09,1419.4
2018-04-01 ,07:00,6993.21,3187.6,1006.0,1077.0,372.5,364.6,367.5,2334.8,44.06,1426.7
2018-04-01 ,08:00,7073.43,3187.9,1006.1,1077.0,372.6,364.7,367.5,2863.6,66.29,955.6
2018-04-01 ,09:00,6760.95,3185.9,1005.1,1076.0,372.5,364.9,367.4,3356.0,87.7,131.3
2018-04-01 ,10:00,6305.21,3187.0,1005.8,1076.0,372.6,365.1,367.5,3005.9,112.33,-48.6
2018-04-01 ,11:00,6283.71,3187.2,1006.0,1076.0,372.7,365.1,367.4,2026.7,124.39,945.4
2018-04-01 ,12:00,6846.73,3185.9,1005.0,1076.0,372.6,364.9,367.4,2310.0,126.08,1224.8
2018-04-01 ,13:00,7058.99,3185.8,1004.6,1076.0,372.6,365.1,367.5,2439.9,121.85,1311.4
2018-04-01 ,14:00,6979.93,3187.2,1005.3,1077.0,372.4,365.0,367.5,2295.6,103.56,1393.6
2018-04-01 ,15:00,6941.23,3185.6,1004.6,1076.0,372.2,365.3,367.5,2257.1,79.85,1418.6
2018-04-01 ,16:00,6780.89,3153.4,1004.7,1074.0,342.5,364.9,367.3,1728.9,39.32,1859.2
2018-04-01 ,17:00,6958.6,3151.3,1004.8,1075.0,339.2,364.8,367.5,2425.2,7.0,1375.1
2018-04-01 ,18:00,6734.64,3174.6,1005.5,1076.0,360.9,364.7,367.5,3454.9,0.05,105.1
2018-04-01 ,19:00,6305.74,3186.0,1005.7,1077.0,371.5,364.5,367.3,3119.7,0.02,-284.5
2018-04-01 ,20:00,6112.46,3189.5,1006.3,1078.0,372.8,364.9,367.5,2922.9,0.02,-583.7
2018-04-01 ,21:00,6132.41,3193.4,1007.9,1080.0,373.0,365.1,367.4,2389.7,0.08,549.3
2018-04-01 ,22:00,6427.66,3195.4,1009.0,1081.0,373.2,364.8,367.4,2295.8,0.0,936.5
2018-04-01 ,23:00,6440.4,3194.1,1008.4,1081.0,372.9,364.4,367.4,1743.0,0.0,1503.3
2018-04-02 ,00:00,6780.92,3195.2,1008.5,1082.0,373.0,364.3,367.4,1699.0,0.0,1886.7
2018-04-02 ,01:00,7143.75,3196.1,1008.6,1083.0,372.9,364.2,367.4,1984.8,0.0,1962.9
2018-04-02 ,02:00,7178.17,3196.7,1008.9,1084.0,372.7,363.7,367.4,1962.4,0.0,2019.1
2018-04-02 ,03:00,7040.75,3196.3,1009.1,1084.0,372.7,363.0,367.5,1819.9,0.0,2024.5
2018-04-02 ,04:00,7087.33,3196.9,1009.6,1085.0,372.7,362.1,367.5,1881.6,0.0,2008.8
2018-04-02 ,05:00,7091.05,3198.0,1010.0,1086.0,372.5,362.1,367.4,2386.4,1.4,1505.3
2018-04-02 ,06:00,6766.79,3199.2,1010.5,1086.0,372.8,362.5,367.4,2195.3,7.72,1364.5
2018-04-02 ,07:00,6985.64,3198.0,1010.4,1084.0,372.5,363.5,367.6,2749.7,17.06,1020.9
2018-04-02 ,08:00,6994.09,3194.9,1009.5,1081.0,372.6,364.4,367.4,2536.9,25.22,1237.1
2018-04-02 ,09:00,7239.38,3192.1,1007.0,1080.0,372.7,364.8,367.6,2874.3,34.13,1138.9
2018-04-02 ,10:00,7245.88,3186.7,1005.4,1076.0,372.6,365.2,367.5,2776.4,34.98,1247.8
2018-04-02 ,11:00,7393.63,3183.5,1003.7,1074.0,372.7,365.6,367.5,2994.1,36.17,1179.9
2018-04-02 ,12:00,7298.0,3179.5,1002.3,1071.0,372.6,366.1,367.5,3114.7,30.99,972.8
2018-04-02 ,13:00,7013.5,3175.7,1001.3,1068.0,372.4,366.5,367.5,2681.2,18.72,1137.8
2018-04-02 ,14:00,6832.23,3177.5,1002.9,1068.0,372.6,366.4,367.6,2174.8,11.23,1468.7
2018-04-02 ,15:00,6970.16,3174.5,1002.2,1066.0,372.6,366.2,367.5,1921.1,7.86,1866.7
2018-04-02 ,16:00,7225.4,3173.8,1001.2,1066.0,372.7,366.3,367.6,2060.8,4.08,1986.7
2018-04-02 ,17:00,7274.29,3172.5,1002.3,1064.0,372.6,365.9,367.7,2371.8,0.75,1729.3
2018-04-02 ,18:00,6923.34,3173.6,1002.2,1066.0,372.5,365.4,367.5,2336.4,0.0,1413.4
2018-04-02 ,19:00,6726.58,3174.7,1002.9,1066.0,372.8,365.4,367.6,2083.5,0.0,1468.4
2018-04-02 ,20:00,6676.63,3178.2,1003.7,1068.0,372.9,366.1,367.5,1606.0,0.0,1892.4
2018-04-02 ,21:00,6940.99,3178.8,1002.9,1069.0,372.8,366.6,367.5,1440.4,0.0,2321.7
2018-04-02 ,22:00,7205.19,3173.2,1003.6,1069.0,366.6,366.7,367.3,1444.0,0.15,2587.8
2018-04-02 ,23:00,7165.34,3146.7,1004.5,1070.0,337.8,366.9,367.5,1601.5,0.16,2417.0
2018-04-03 ,00:00,7013.85,3145.3,1003.3,1070.0,337.5,366.9,367.6,1568.5,0.15,2299.9
2018-04-03 ,01:00,6943.78,3148.3,1004.0,1071.0,339.1,366.8,367.4,1552.1,0.15,2243.3
2018-04-03 ,02:00,6820.06,3148.7,1004.2,1072.0,338.9,366.1,367.5,1430.2,0.15,2241.0
2018-04-03 ,03:00,6868.22,3146.4,1003.0,1072.0,338.8,365.2,367.4,1130.0,0.15,2591.7
2018-04-03 ,04:00,7239.72,3162.2,1003.8,1072.0,355.4,363.7,367.3,1999.0,0.06,2078.5
2018-04-03 ,05:00,6959.33,3178.4,1003.0,1074.0,370.8,363.3,367.3,3327.6,3.94,449.4
