Date,Time,Load,Nuclear,Goesgen,Leibstadt,Muehleberg,Beznau 1,Beznau 2,Hydro & other,Solar,Import+/Export-
2021-11-01 ,00:00,6303.26,1725.8,1000.3,0.0,0,363.0,362.5,900.3,0.0,3677.2
2021-11-01 ,01:00,6492.31,1725.8,1000.4,0.0,0,362.9,362.5,1099.7,0.0,3666.8
2021-11-01 ,02:00,6571.26,1724.4,999.1,0.0,0,362.8,362.5,782.1,0.0,4064.7
2021-11-01 ,03:00,6695.67,1722.5,997.3,0.0,0,362.7,362.5,919.5,0.0,4053.7
2021-11-01 ,04:00,6656.06,1723.6,999.2,0.0,0,361.8,362.6,876.5,0.0,4055.9
2021-11-01 ,05:00,6761.75,1723.6,999.8,0.0,0,361.4,362.4,928.7,0.0,4109.5
2021-11-01 ,06:00,7113.75,1723.4,999.7,0.0,0,361.3,362.4,1246.9,0.0,4143.4
2021-11-01 ,07:00,7667.46,1724.3,1000.5,0.0,0,361.4,362.4,1515.0,33.04,4395.2
2021-11-01 ,08:00,8138.64,1724.8,1000.9,0.0,0,361.5,362.4,2060.9,84.04,4268.9
2021-11-01 ,09:00,7972.99,1724.9,1000.5,0.0,0,361.9,362.5,1723.0,146.16,4379.0
2021-11-01 ,10:00,8104.82,1725.5,1001.0,0.0,0,362.0,362.5,1982.0,184.73,4212.6
2021-11-01 ,11:00,8334.71,1725.1,1000.8,0.0,0,361.9,362.4,2384.8,163.83,4061.0
2021-11-01 ,12:00,8116.71,1724.8,1000.3,0.0,0,362.0,362.5,1857.5,264.9,4269.6
2021-11-01 ,13:00,7971.57,1724.1,999.4,0.0,0,362.2,362.5,1367.1,533.24,4347.1
2021-11-01 ,14:00,8164.63,1724.7,999.9,0.0,0,362.3,362.5,1667.5,140.77,4631.6
2021-11-01 ,15:00,8104.65,1723.9,999.5,0.0,0,362.0,362.4,1592.8,45.43,4742.5
2021-11-01 ,16:00,8191.22,1723.8,999.5,0.0,0,361.9,362.4,2635.8,0.0,3831.6
2021-11-01 ,17:00,8169.61,1725.9,1001.6,0.0,0,361.8,362.5,3950.1,0.0,2493.6
2021-11-01 ,18:00,8245.12,1726.0,1002.2,0.0,0,361.5,362.3,3597.1,0.0,2922.1
2021-11-01 ,19:00,7882.6,1728.0,1003.9,0.0,0,361.8,362.3,2891.2,0.0,3263.4
2021-11-01 ,20:00,7644.74,1727.5,1003.1,0.0,0,361.9,362.5,2328.4,0.0,3588.8
2021-11-01 ,21:00,7624.85,1727.4,1002.9,0.0,0,362.1,362.4,1576.6,0.0,4320.8
2021-11-01 ,22:00,7705.86,1728.4,1003.5,0.0,0,362.5,362.4,1708.5,0.0,4269.0
2021-11-01 ,23:00,7429.1,1729.5,1004.9,0.0,0,362.2,362.4,1435.1,0.0,4264.5
2021-11-02 ,00:00,7275.28,1728.5,1003.5,0.0,0,362.5,362.5,1508.1,0.0,4038.7
2021-11-02 ,01:00,7182.09,1728.8,1003.9,0.0,0,362.5,362.4,1432.2,0.0,4021.1
2021-11-02 ,02:00,7275.91,1728.0,1003.2,0.0,0,362.3,362.5,1194.6,0.0,4353.4
2021-11-02 ,03:00,7245.08,1728.1,1003.7,0.0,0,361.9,362.5,1480.9,0.0,4036.1
2021-11-02 ,04:00,7174.1,1727.7,1004.2,0.0,0,361.1,362.4,1073.9,0.0,4372.5
2021-11-02 ,05:00,7534.57,1727.2,1004.2,0.0,0,360.6,362.4,1625.3,0.0,4182.0
2021-11-02 ,06:00,7863.18,1726.3,1003.5,0.0,0,360.5,362.3,3869.8,1.42,2265.6
2021-11-02 ,07:00,8238.8,1728.8,1005.9,0.0,0,360.7,362.2,6039.3,41.88,428.8
2021-11-02 ,08:00,8503.91,1728.9,1005.3,0.0,0,361.3,362.3,5541.3,207.42,1026.3
2021-11-02 ,09:00,8469.37,1729.2,1002.7,0.0,0,361.7,364.8,4588.3,665.46,1486.4
2021-11-02 ,10:00,8454.47,1729.2,1002.1,0.0,0,361.9,365.2,4265.4,501.29,1958.5
2021-11-02 ,11:00,8655.84,1726.9,1000.4,0.0,0,362.1,364.4,3763.5,776.77,2388.7
2021-11-02 ,12:00,8233.84,1724.4,999.9,0.0,0,361.9,362.6,3305.9,753.75,2449.8
2021-11-02 ,13:00,8306.89,1725.9,1001.2,0.0,0,361.8,362.9,4860.1,491.41,1229.5
2021-11-02 ,14:00,8051.2,1725.2,1000.8,0.0,0,361.6,362.8,5293.5,347.1,685.4
2021-11-02 ,15:00,8041.85,1727.5,1000.6,0.0,0,361.7,365.2,6099.8,166.29,48.2
2021-11-02 ,16:00,8100.71,1725.5,1001.5,0.0,0,361.4,362.6,6370.6,4.63,-231.7
2021-11-02 ,17:00,8524.38,1726.5,1002.9,0.0,0,361.3,362.3,6797.9,0.0,-1071.6
2021-11-02 ,18:00,8749.43,1727.8,1004.1,0.0,0,361.3,362.4,7021.6,0.0,-292.0
2021-11-02 ,19:00,8334.15,1729.2,1005.1,0.0,0,361.7,362.4,5710.8,0.0,894.1
2021-11-02 ,20:00,7795.18,1730.9,1006.5,0.0,0,361.9,362.5,3456.6,0.0,2607.7
2021-11-02 ,21:00,7516.86,1731.8,1006.7,0.0,0,362.6,362.5,2459.0,0.0,3326.0
2021-11-02 ,22:00,7429.5,1731.9,1006.7,0.0,0,362.8,362.4,2160.1,0.0,3537.5
2021-11-02 ,23:00,7402.67,1730.7,1005.7,0.0,0,362.6,362.4,1826.3,0.0,3845.6
2021-11-03 ,00:00,7439.33,1730.9,1005.6,0.0,0,362.8,362.5,1419.3,0.0,4289.2
2021-11-03 ,01:00,7358.48,1732.6,1007.2,0.0,0,362.8,362.6,1184.2,0.0,4441.7
2021-11-03 ,02:00,7404.43,1730.5,1005.2,0.0,0,362.7,362.6,1248.0,0.0,4425.9
2021-11-03 ,03:00,7351.35,1731.3,1006.5,0.0,0,362.2,362.6,1362.8,0.0,4257.2
2021-11-03 ,04:00,7249.93,1741.5,1017.6,0.0,0,361.2,362.7,1370.0,0.0,4138.4
2021-11-03 ,05:00,7250.91,1741.2,1017.9,0.0,0,360.7,362.6,1924.8,0.0,3584.9
2021-11-03 ,06:00,7690.56,1741.3,1018.1,0.0,0,360.7,362.5,4143.4,0.0,1805.8
2021-11-03 ,07:00,8281.26,1740.5,1017.2,0.0,0,361.0,362.3,5396.7,12.15,1131.9
2021-11-03 ,08:00,8778.54,1740.7,1016.9,0.0,0,361.3,362.5,5558.4,43.25,1436.2
2021-11-03 ,09:00,8864.71,1740.9,1016.7,0.0,0,361.7,362.5,4889.3,65.99,2168.5
2021-11-03 ,10:00,9004.76,1738.4,1014.2,0.0,0,361.7,362.5,4710.3,87.64,2468.5
2021-11-03 ,11:00,9238.64,1738.6,1014.8,0.0,0,361.3,362.5,4518.0,80.88,2901.2
2021-11-03 ,12:00,8998.53,1738.6,1014.8,0.0,0,361.4,362.4,5374.6,47.6,1837.8
2021-11-03 ,13:00,9020.49,1737.2,1013.0,0.0,0,361.6,362.6,5485.1,103.61,1694.6
2021-11-03 ,14:00,8929.76,1736.9,1012.7,0.0,0,361.6,362.6,5538.6,94.35,1559.9
2021-11-03 ,15:00,8826.46,1736.7,1012.5,0.0,0,361.7,362.5,6403.8,27.32,658.6
2021-11-03 ,16:00,8815.04,1730.9,1006.9,0.0,0,361.5,362.5,7082.3,1.8,-332.1
2021-11-03 ,17:00,8826.2,1728.8,1004.3,0.0,0,361.7,362.8,7097.4,0.0,-1996.0
2021-11-03 ,18:00,8873.54,1729.3,1004.9,0.0,0,361.6,362.8,7144.2,0.0,-1514.5
2021-11-03 ,19:00,8407.94,1729.5,1004.7,0.0,0,362.0,362.8,5980.5,0.0,698.0
2021-11-03 ,20:00,7891.37,1729.2,1004.3,0.0,0,362.3,362.6,3181.1,0.0,2981.1
2021-11-03 ,21:00,7609.77,1731.1,1005.4,0.0,0,362.9,362.8,2656.1,0.0,3222.5
2021-11-03 ,22:00,7639.27,1731.4,1005.6,0.0,0,363.1,362.7,2843.9,0.0,3063.9
2021-11-03 ,23:00,7546.84,1732.9,1007.0,0.0,0,363.1,362.8,1842.2,0.0,3971.8
2021-11-04 ,00:00,7377.12,1733.4,1007.6,0.0,0,363.0,362.8,1781.7,0.0,3862.0
2021-11-04 ,01:00,7531.51,1732.8,1007.0,0.0,0,363.1,362.7,1727.7,0.0,4071.0
2021-11-04 ,02:00,7528.35,1732.3,1006.6,0.0,0,362.9,362.8,1722.2,0.0,4073.8
2021-11-04 ,03:00,7470.65,1732.1,1006.6,0.0,0,362.5,363.0,1801.7,0.0,3936.8
2021-11-04 ,04:00,7377.44,1731.1,1006.7,0.0,0,361.5,362.9,1372.4,0.0,4274.0
