Date,Time,Load,Nuclear,Goesgen,Leibstadt,Muehleberg,Beznau 1,Beznau 2,Hydro & other,Solar,Import+/Export-
2019-12-01 ,00:00,7865.35,3358.5,1006.9,1274.0,344.5,366.4,366.7,2473.8,0.0,2033.0
2019-12-01 ,01:00,7529.82,3357.8,1007.2,1273.0,344.6,366.3,366.7,1871.8,0.0,2300.2
2019-12-01 ,02:00,7707.74,3358.3,1007.2,1274.0,344.2,366.1,366.8,1957.9,0.0,2391.5
2019-12-01 ,03:00,7705.91,3357.7,1007.9,1273.0,344.3,365.8,366.7,2121.0,0.0,2227.2
2019-12-01 ,04:00,7559.0,3358.1,1010.1,1272.0,344.3,365.1,366.6,1847.0,0.0,2353.8
2019-12-01 ,05:00,7533.2,3354.5,1007.1,1272.0,344.2,364.6,366.6,2018.1,0.0,2160.6
2019-12-01 ,06:00,7440.2,3353.0,1006.7,1271.0,344.2,364.5,366.6,2382.6,0.0,1704.6
2019-12-01 ,07:00,7202.39,3356.2,1006.6,1274.0,344.0,364.8,366.8,2029.5,5.12,1811.5
2019-12-01 ,08:00,7523.3,3355.0,1007.0,1272.0,344.1,365.1,366.8,2378.0,10.73,1779.5
2019-12-01 ,09:00,7704.74,3355.6,1006.8,1273.0,343.9,365.1,366.8,2534.4,19.55,1795.2
2019-12-01 ,10:00,7842.39,3355.3,1006.5,1273.0,343.9,365.2,366.7,3650.9,28.47,807.7
2019-12-01 ,11:00,7519.99,3355.7,1006.3,1273.0,344.0,365.6,366.8,3221.7,28.22,914.4
2019-12-01 ,12:00,7520.41,3353.9,1005.9,1272.0,343.8,365.5,366.7,2694.2,23.68,1448.6
2019-12-01 ,13:00,7547.94,3353.6,1005.4,1272.0,343.9,365.6,366.7,2478.1,18.14,1698.1
2019-12-01 ,14:00,7576.28,3352.8,1005.6,1271.0,343.9,365.6,366.7,2604.1,11.69,1607.7
2019-12-01 ,15:00,7359.84,3352.2,1005.3,1271.0,343.6,365.5,366.8,2314.3,2.97,1690.3
2019-12-01 ,16:00,7681.24,3356.4,1010.5,1270.0,343.7,365.4,366.8,3324.1,0.0,1000.8
2019-12-01 ,17:00,7700.1,3351.8,1004.8,1271.0,343.7,365.5,366.8,4348.3,0.0,-344.6
2019-12-01 ,18:00,7811.02,3350.7,1004.7,1270.0,343.8,365.4,366.8,4460.3,0.0,-437.7
2019-12-01 ,19:00,7593.1,3351.2,1004.3,1271.0,343.7,365.5,366.7,4047.0,0.0,194.9
2019-12-01 ,20:00,7356.25,3353.0,1004.8,1272.0,343.6,365.8,366.8,2903.0,0.0,1100.3
2019-12-01 ,21:00,7391.37,3353.1,1005.2,1271.0,343.5,366.5,366.9,2772.1,0.0,1266.2
2019-12-01 ,22:00,7310.23,3353.3,1005.8,1271.0,343.4,366.5,366.6,2270.5,0.0,1686.4
2019-12-01 ,23:00,7424.94,3352.7,1005.0,1271.0,343.3,366.6,366.8,2282.0,0.0,1790.2
2019-12-02 ,00:00,7517.95,3350.6,1004.9,1269.0,343.5,366.6,366.6,1837.8,0.0,2329.6
2019-12-02 ,01:00,7871.79,3352.6,1004.9,1271.0,343.4,366.5,366.8,2081.0,0.0,2438.2
2019-12-02 ,02:00,7921.75,3351.5,1004.7,1270.0,343.4,366.5,366.9,2055.8,0.0,2514.5
2019-12-02 ,03:00,7952.07,3352.2,1005.3,1271.0,343.3,365.8,366.8,2168.5,0.0,2431.4
2019-12-02 ,04:00,7923.31,3350.7,1004.5,1271.0,343.1,365.3,366.8,2241.3,0.0,2331.4
2019-12-02 ,05:00,7990.0,3351.2,1004.7,1272.0,343.2,364.4,366.9,3514.3,0.0,1124.5
2019-12-02 ,06:00,8196.05,3351.0,1004.7,1272.0,343.0,364.5,366.8,4845.0,0.01,-1564.5
2019-12-02 ,07:00,8603.92,3350.5,1004.5,1272.0,343.1,364.2,366.7,5246.0,7.46,-2286.6
2019-12-02 ,08:00,9167.59,3353.5,1006.4,1273.0,342.9,364.4,366.8,5797.3,16.75,-2013.6
2019-12-02 ,09:00,9255.6,3353.2,1005.9,1273.0,342.8,364.8,366.7,5868.7,33.73,-2316.2
2019-12-02 ,10:00,9357.44,3353.3,1005.6,1273.0,342.8,365.1,366.8,5951.6,52.54,-1934.6
2019-12-02 ,11:00,9423.09,3352.1,1005.5,1272.0,342.7,365.2,366.7,6015.9,55.1,-1411.9
2019-12-02 ,12:00,9110.36,3353.3,1005.5,1273.0,342.7,365.3,366.8,5707.4,49.69,-985.9
2019-12-02 ,13:00,9218.97,3357.0,1009.7,1273.0,342.6,365.0,366.7,5821.8,40.18,-1472.6
2019-12-02 ,14:00,9171.69,3355.2,1006.2,1275.0,342.5,364.8,366.7,5791.6,24.88,-1516.3
2019-12-02 ,15:00,9159.27,3355.5,1006.3,1275.0,342.6,364.7,366.9,5798.3,5.46,-1529.9
2019-12-02 ,16:00,9269.14,3357.0,1006.9,1276.0,342.6,364.7,366.8,5912.1,0.02,-2309.3
2019-12-02 ,17:00,9411.14,3352.1,1004.2,1274.0,342.4,364.7,366.8,6059.0,0.01,-2178.3
2019-12-02 ,18:00,9349.47,3354.9,1004.7,1276.0,342.5,364.9,366.8,5994.6,0.0,-2196.4
2019-12-02 ,19:00,8963.74,3353.3,1004.3,1275.0,342.4,364.8,366.8,5610.4,0.0,-1597.7
2019-12-02 ,20:00,8494.08,3354.1,1004.1,1276.0,342.3,364.9,366.8,4423.6,0.0,716.4
2019-12-02 ,21:00,8054.35,3356.2,1004.7,1277.0,342.2,365.5,366.8,4183.1,0.0,515.1
2019-12-02 ,22:00,7812.99,3355.7,1004.9,1276.0,342.3,365.7,366.8,3232.0,0.0,1225.3
2019-12-02 ,23:00,7616.72,3356.2,1004.5,1277.0,342.4,365.4,366.9,2733.9,0.0,1526.6
