Date,Time,Load,Nuclear,Goesgen,Leibstadt,Muehleberg,Beznau 1,Beznau 2,Hydro & other,Solar,Import+/Export-
2020-07-01 ,00:00,6356.92,1700.2,984.3,0.0,0,359.0,356.9,4138.0,0.0,518.8
2020-07-01 ,01:00,6546.81,1700.6,984.8,0.0,0,358.8,357.0,4028.5,0.0,817.8
2020-07-01 ,02:00,6553.57,1701.9,986.0,0.0,0,358.9,357.0,4457.8,0.0,393.8
2020-07-01 ,03:00,6269.65,1703.5,987.5,0.0,0,358.9,357.1,4050.1,0.0,516.1
2020-07-01 ,04:00,6458.43,1703.6,987.9,0.0,0,358.7,357.0,4720.4,34.47,-2556.4
2020-07-01 ,05:00,5966.56,1700.8,985.6,0.0,0,358.4,356.8,4059.7,206.03,-5351.2
2020-07-01 ,06:00,6733.93,1699.8,984.6,0.0,0,358.4,356.8,4530.3,503.83,-5618.5
2020-07-01 ,07:00,7198.77,1696.2,981.0,0.0,0,358.3,356.9,4623.9,878.67,-5644.6
2020-07-01 ,08:00,7380.0,1691.7,977.3,0.0,0,358.1,356.3,4477.8,1210.54,-5664.2
2020-07-01 ,09:00,7567.58,1689.2,975.1,0.0,0,357.9,356.2,4442.5,1435.9,-5372.7
2020-07-01 ,10:00,7843.96,1685.7,972.4,0.0,0,357.5,355.8,4575.0,1583.25,-4362.0
2020-07-01 ,11:00,7471.82,1681.5,968.8,0.0,0,357.2,355.5,4134.3,1656.06,-3782.6
2020-07-01 ,12:00,7521.03,1679.2,966.7,0.0,0,357.1,355.4,5014.2,827.61,-3249.4
2020-07-01 ,13:00,7422.43,1678.4,966.6,0.0,0,356.7,355.1,5104.6,639.42,-2430.1
2020-07-01 ,14:00,7327.19,1678.9,967.4,0.0,0,356.6,354.9,4494.2,1154.12,-3112.9
2020-07-01 ,15:00,7197.71,1677.3,966.0,0.0,0,356.6,354.7,4577.7,942.7,-4641.2
2020-07-01 ,16:00,7111.34,1675.7,964.5,0.0,0,356.4,354.8,4684.2,751.45,-5384.1
2020-07-01 ,17:00,7122.03,1673.0,962.4,0.0,0,356.0,354.6,5035.5,413.54,-5959.7
2020-07-01 ,18:00,6856.02,1676.3,965.1,0.0,0,356.4,354.8,5030.8,148.96,-5902.1
2020-07-01 ,19:00,6591.65,1680.9,969.9,0.0,0,356.3,354.7,4889.3,21.46,-5425.5
2020-07-01 ,20:00,6477.48,1685.6,974.8,0.0,0,356.3,354.5,4791.9,0.0,-5101.9
2020-07-01 ,21:00,6392.85,1687.4,976.1,0.0,0,356.4,354.9,4705.5,0.0,-4271.2
2020-07-01 ,22:00,5947.57,1690.4,979.5,0.0,0,356.3,354.6,4257.2,0.0,-3203.0
2020-07-01 ,23:00,5617.59,1694.3,982.9,0.0,0,356.7,354.7,3923.3,0.0,-1819.5
2020-07-02 ,00:00,5475.52,1694.9,983.1,0.0,0,356.8,355.0,3780.6,0.0,-1153.7
2020-07-02 ,01:00,5609.01,1694.5,982.6,0.0,0,356.9,355.0,3914.5,0.0,-766.0
2020-07-02 ,02:00,5867.85,1695.4,983.2,0.0,0,357.0,355.2,4172.5,0.0,-1409.9
2020-07-02 ,03:00,5612.06,1694.6,982.0,0.0,0,357.2,355.4,3917.5,0.0,-2007.6
2020-07-02 ,04:00,5750.05,1696.0,983.2,0.0,0,357.2,355.6,4015.4,38.7,-4230.6
2020-07-02 ,05:00,6009.24,1695.8,982.9,0.0,0,357.2,355.7,4137.6,175.86,-5591.9
2020-07-02 ,06:00,6837.99,1646.4,977.1,0.0,0,357.7,311.6,4778.1,413.5,-5792.4
2020-07-02 ,07:00,7321.34,1335.0,977.1,0.0,0,357.9,0.0,5279.9,706.47,-5020.3
2020-07-02 ,08:00,7459.03,1332.7,974.8,0.0,0,357.9,0.0,5200.0,926.35,-5122.4
2020-07-02 ,09:00,7640.38,1688.0,973.4,0.0,0,358.0,356.6,5086.1,866.27,-4407.2
2020-07-02 ,10:00,7915.19,1688.0,973.1,0.0,0,358.3,356.6,4781.3,1445.88,-4230.7
