Date,Time,Load,Nuclear,Goesgen,Leibstadt,Muehleberg,Beznau 1,Beznau 2,Import+/Export-,Other
2022-08-13 ,09:00,6338.87,2594.6,986.4,1255.0,0,353.2,0.0,-500.5,3744.3
2022-08-13 ,10:00,6290.36,2590.8,985.7,1252.0,0,353.1,0.0,530.4,3169.1
2022-08-13 ,11:00,7118.61,2584.3,982.8,1249.0,0,352.5,0.0,659.4,3874.9
2022-08-13 ,12:00,7733.85,2581.4,981.2,1248.0,0,352.2,0.0,1402.2,3750.3
2022-08-13 ,13:00,6811.21,2580.2,979.3,1249.0,0,351.9,0.0,1613.2,2617.8
2022-08-13 ,14:00,7947.16,2540.4,978.2,1211.0,0,351.2,0.0,1494.4,3912.4
2022-08-13 ,15:00,6984.28,2563.4,978.0,1234.0,0,351.4,0.0,1327.2,3093.6
2022-08-13 ,16:00,7572.28,2572.5,977.4,1244.0,0,351.1,0.0,-1425.2,4999.8
2022-08-13 ,17:00,6264.86,2573.1,977.2,1245.0,0,350.9,0.0,-2812.5,3691.8
2022-08-13 ,18:00,6795.22,2575.1,977.8,1246.0,0,351.3,0.0,-4938.6,4220.1
2022-08-13 ,19:00,7016.25,2574.5,978.2,1245.0,0,351.3,0.0,-5371.4,4441.8
2022-08-13 ,20:00,5849.8,2580.7,980.0,1249.0,0,351.7,0.0,-4235.6,3269.1
2022-08-13 ,21:00,5760.44,2586.7,981.5,1253.0,0,352.2,0.0,-2338.0,3173.7
2022-08-13 ,22:00,6390.96,2589.7,983.4,1254.0,0,352.3,0.0,-1299.6,3801.3
2022-08-13 ,23:00,6105.36,2594.7,985.7,1257.0,0,352.0,0.0,-1383.9,3510.7
2022-08-14 ,00:00,5810.85,2597.6,986.4,1259.0,0,352.2,0.0,-433.4,3213.3
2022-08-14 ,01:00,5850.89,2603.8,989.1,1262.0,0,352.7,0.0,491.5,2755.6
2022-08-14 ,02:00,6337.34,2605.7,990.6,1262.0,0,353.1,0.0,1691.6,2040.1
2022-08-14 ,03:00,5575.26,2610.1,991.9,1265.0,0,353.2,0.0,1098.9,1866.3
2022-08-14 ,04:00,6002.42,2612.5,992.8,1266.0,0,353.7,0.0,1314.2,2075.8
2022-08-14 ,05:00,6631.65,2615.6,993.9,1268.0,0,353.7,0.0,484.2,3531.9
2022-08-14 ,06:00,6206.75,2617.9,994.9,1269.0,0,354.0,0.0,259.0,3329.8
2022-08-14 ,07:00,6764.66,2614.0,993.3,1267.0,0,353.7,0.0,-417.0,4150.7
2022-08-14 ,08:00,6702.0,2606.0,989.2,1263.0,0,353.8,0.0,-154.0,4096.0
2022-08-14 ,09:00,6361.67,2596.5,985.8,1257.0,0,353.7,0.0,509.6,3255.5
2022-08-14 ,10:00,6423.26,2586.5,0.0,0.0,0,0.0,0.0,609.7,3227.1
2022-08-14 ,11:00,6936.61,2581.5,0.0,0.0,0,0.0,0.0,-284.3,4355.1
2022-08-14 ,12:00,7159.93,2574.6,0.0,0.0,0,0.0,0.0,-97.4,4585.3
2022-08-14 ,13:00,6644.12,2572.8,0.0,0.0,0,0.0,0.0,447.3,3624.0
2022-08-14 ,14:00,6531.93,2571.2,0.0,0.0,0,0.0,0.0,900.5,3060.2
2022-08-14 ,15:00,7035.51,2573.4,0.0,0.0,0,0.0,0.0,1292.9,3169.2
2022-08-14 ,16:00,6798.06,2575.9,0.0,0.0,0,0.0,0.0,353.4,3868.8
2022-08-14 ,17:00,6434.03,2574.5,0.0,0.0,0,0.0,0.0,-1480.8,3859.5
2022-08-14 ,18:00,6743.88,2576.7,0.0,0.0,0,0.0,0.0,-3580.0,4167.2
2022-08-14 ,19:00,6324.31,2577.9,0.0,0.0,0,0.0,0.0,-3998.2,3746.4
2022-08-14 ,20:00,5655.89,2578.6,0.0,0.0,0,0.0,0.0,-4582.0,3077.3
2022-08-14 ,21:00,6124.64,1844.6,0.0,0.0,0,0.0,0.0,-3941.8,4280.0
2022-08-14 ,22:00,5788.89,1601.0,0.0,0.0,0,0.0,0.0,-2197.2,4187.9
2022-08-14 ,23:00,5952.03,2583.3,0.0,0.0,0,0.0,0.0,-137.3,3368.7
2022-08-15 ,00:00,5838.64,2586.3,0.0,0.0,0,0.0,0.0,833.9,2418.4
2022-08-15 ,01:00,5863.86,2589.4,0.0,0.0,0,0.0,0.0,1061.3,2213.2
2022-08-15 ,02:00,6415.71,2593.5,0.0,0.0,0,0.0,0.0,869.1,2953.2
2022-08-15 ,03:00,6075.53,2596.4,0.0,0.0,0,0.0,0.0,751.5,2727.6
2022-08-15 ,04:00,5977.36,2597.4,0.0,0.0,0,0.0,0.0,768.3,2611.7
2022-08-15 ,05:00,5846.54,2598.8,0.0,0.0,0,0.0,0.0,-152.9,3247.7
2022-08-15 ,06:00,6179.59,2601.9,0.0,0.0,0,0.0,0.0,-1204.1,3577.7
2022-08-15 ,07:00,6698.77,2600.0,0.0,0.0,0,0.0,0.0,-1656.3,4098.8
2022-08-15 ,08:00,6986.51,2595.8,0.0,0.0,0,0.0,0.0,-963.0,4390.7
2022-08-15 ,09:00,7073.01,2590.7,0.0,0.0,0,0.0,0.0,-1279.0,4482.3
2022-08-15 ,10:00,7189.03,2584.8,0.0,0.0,0,0.0,0.0,-459.8,4604.2
2022-08-15 ,11:00,7082.61,2578.5,0.0,0.0,0,0.0,0.0,-146.4,4504.1
2022-08-15 ,12:00,6704.34,2576.0,0.0,0.0,0,0.0,0.0,-94.0,4128.3
2022-08-15 ,13:00,6967.84,2579.3,0.0,0.0,0,0.0,0.0,20.1,4368.4
2022-08-15 ,14:00,7022.97,2590.3,0.0,0.0,0,0.0,0.0,691.6,3741.1
2022-08-15 ,15:00,6556.15,2586.3,0.0,0.0,0,0.0,0.0,722.9,3246.9
2022-08-15 ,16:00,6860.18,2584.2,0.0,0.0,0,0.0,0.0,825.9,3450.0
2022-08-15 ,17:00,6264.11,2585.2,0.0,0.0,0,0.0,0.0,-1943.2,3678.9
2022-08-15 ,18:00,6476.67,2584.6,0.0,0.0,0,0.0,0.0,-3356.9,3892.1
2022-08-15 ,19:00,6375.64,2586.2,0.0,0.0,0,0.0,0.0,-4708.0,3789.4
2022-08-15 ,20:00,6181.5,2588.5,0.0,0.0,0,0.0,0.0,-4653.2,3593.0
2022-08-15 ,21:00,5906.1,2590.8,0.0,0.0,0,0.0,0.0,-2894.4,3315.3
2022-08-15 ,22:00,5918.3,2593.0,0.0,0.0,0,0.0,0.0,-3271.6,3325.3
2022-08-15 ,23:00,6813.54,2594.4,0.0,0.0,0,0.0,0.0,-844.2,4219.1
2022-08-16 ,00:00,6725.31,2596.7,0.0,0.0,0,0.0,0.0,358.8,3769.8
2022-08-16 ,01:00,6338.38,2598.2,0.0,0.0,0,0.0,0.0,1359.3,2380.8
2022-08-16 ,02:00,6048.3,2600.8,0.0,0.0,0,0.0,0.0,919.8,2527.7
2022-08-16 ,03:00,5736.21,2601.9,0.0,0.0,0,0.0,0.0,1455.1,1679.2
2022-08-16 ,04:00,6337.08,2605.3,0.0,0.0,0,0.0,0.0,598.8,3133.0
2022-08-16 ,05:00,5869.18,2607.6,0.0,0.0,0,0.0,0.0,-359.2,3261.6
2022-08-16 ,06:00,6920.94,2608.7,0.0,0.0,0,0.0,0.0,-1817.7,4312.2
2022-08-16 ,07:00,7076.11,2604.2,0.0,0.0,0,0.0,0.0,-991.6,4471.9
2022-08-16 ,08:00,7699.11,2598.5,0.0,0.0,0,0.0,0.0,-626.4,5100.6
2022-08-16 ,09:00,7962.42,2592.1,0.0,0.0,0,0.0,0.0,-391.9,5370.3
2022-08-16 ,10:00,7184.58,2585.2,0.0,0.0,0,0.0,0.0,-68.9,4599.4
2022-08-16 ,11:00,7560.7,2426.5,0.0,0.0,0,0.0,0.0,-587.8,5134.2
2022-08-16 ,12:00,7380.83,2576.3,0.0,0.0,0,0.0,0.0,275.3,4529.2
2022-08-16 ,13:00,7102.41,2572.2,0.0,0.0,0,0.0,0.0,508.2,4022.0
2022-08-16 ,14:00,7354.32,2569.5,0.0,0.0,0,0.0,0.0,72.9,4712.0
2022-08-16 ,15:00,7100.72,2569.5,0.0,0.0,0,0.0,0.0,-303.6,4531.2
2022-08-16 ,16:00,6608.99,2567.9,0.0,0.0,0,0.0,0.0,-1279.3,4041.1
2022-08-16 ,17:00,7007.73,2565.0,0.0,0.0,0,0.0,0.0,-3324.1,4442.7
2022-08-16 ,18:00,6899.46,2564.2,0.0,0.0,0,0.0,0.0,-4758.8,4335.3
2022-08-16 ,19:00,6737.99,2564.8,0.0,0.0,0,0.0,0.0,-5221.3,4173.2
2022-08-16 ,20:00,6551.41,2569.8,0.0,0.0,0,0.0,0.0,-5235.3,3981.6
2022-08-16 ,21:00,5862.92,2579.0,0.0,0.0,0,0.0,0.0,-4299.1,3283.9
2022-08-16 ,22:00,6723.55,2582.4,0.0,0.0,0,0.0,0.0,-2817.7,4141.2
2022-08-16 ,23:00,5248.52,2584.9,0.0,0.0,0,0.0,0.0,-1675.0,2663.6
2022-08-17 ,00:00,5630.03,2587.4,0.0,0.0,0,0.0,0.0,-314.5,3042.6
2022-08-17 ,01:00,6367.99,2588.2,0.0,0.0,0,0.0,0.0,189.6,3590.2
2022-08-17 ,02:00,5588.61,2588.4,0.0,0.0,0,0.0,0.0,975.7,2024.5
2022-08-17 ,03:00,5746.91,2591.5,0.0,0.0,0,0.0,0.0,659.1,2496.3
2022-08-17 ,04:00,6127.9,2590.4,0.0,0.0,0,0.0,0.0,-85.2,3537.5
2022-08-17 ,05:00,6551.53,2593.4,0.0,0.0,0,0.0,0.0,-497.0,3958.1
2022-08-17 ,06:00,7123.29,2592.5,0.0,0.0,0,0.0,0.0,-2362.3,4530.8
2022-08-17 ,07:00,6978.74,2588.0,0.0,0.0,0,0.0,0.0,-2786.8,4390.7
2022-08-17 ,08:00,7186.87,2584.1,0.0,0.0,0,0.0,0.0,-2863.1,4602.8
2022-08-17 ,09:00,7859.33,2579.7,0.0,0.0,0,0.0,0.0,-2628.3,5279.6
2022-08-17 ,10:00,7573.9,2573.1,0.0,0.0,0,0.0,0.0,-1903.4,5000.8
2022-08-17 ,11:00,7468.37,2569.9,0.0,0.0,0,0.0,0.0,-1434.0,4898.5
2022-08-17 ,12:00,7500.13,2569.1,0.0,0.0,0,0.0,0.0,-1451.4,4931.0
2022-08-17 ,13:00,7411.25,2565.6,0.0,0.0,0,0.0,0.0,-1255.0,4845.6
2022-08-17 ,14:00,7168.79,2562.4,0.0,0.0,0,0.0,0.0,-1233.5,4606.4
2022-08-17 ,15:00,7024.68,2560.2,0.0,0.0,0,0.0,0.0,-892.4,4464.5
2022-08-17 ,16:00,7035.96,2565.9,0.0,0.0,0,0.0,0.0,-2454.9,4470.1
2022-08-17 ,17:00,6877.04,2578.6,0.0,0.0,0,0.0,0.0,-3957.0,4298.4
2022-08-17 ,18:00,6527.44,2582.3,0.0,0.0,0,0.0,0.0,-4620.2,3945.1
2022-08-17 ,19:00,6376.19,2578.4,0.0,0.0,0,0.0,0.0,-4150.6,3797.8
2022-08-17 ,20:00,6467.19,2588.0,0.0,0.0,0,0.0,0.0,-4610.6,3879.2
2022-08-17 ,21:00,5673.61,2594.7,0.0,0.0,0,0.0,0.0,-2850.8,3078.9
2022-08-17 ,22:00,5917.6,2595.5,0.0,0.0,0,0.0,0.0,-1209.8,3322.1
2022-08-17 ,23:00,7206.41,2598.1,0.0,0.0,0,0.0,0.0,-873.9,4608.3
2022-08-18 ,00:00,5719.28,2596.0,0.0,0.0,0,0.0,0.0,1153.1,1970.2
2022-08-18 ,01:00,5405.14,2597.2,0.0,0.0,0,0.0,0.0,1345.4,1462.6
2022-08-18 ,02:00,6275.05,2596.6,0.0,0.0,0,0.0,0.0,2101.8,1576.6
2022-08-18 ,03:00,5631.96,2599.3,0.0,0.0,0,0.0,0.0,1691.3,1341.3
2022-08-18 ,04:00,6242.85,2600.3,0.0,0.0,0,0.0,0.0,1578.1,2064.5
2022-08-18 ,05:00,6427.77,2600.4,0.0,0.0,0,0.0,0.0,-233.1,3827.4
2022-08-18 ,06:00,7150.81,2599.6,0.0,0.0,0,0.0,0.0,-748.8,4551.2
2022-08-18 ,07:00,7343.29,2599.7,0.0,0.0,0,0.0,0.0,-2079.0,4743.6
2022-08-18 ,08:00,7396.7,2598.2,0.0,0.0,0,0.0,0.0,-1811.3,4798.5
2022-08-18 ,09:00,7655.46,2600.0,0.0,0.0,0,0.0,0.0,-1575.6,5055.5
2022-08-18 ,10:00,7185.82,2597.5,0.0,0.0,0,0.0,0.0,249.8,4338.5
2022-08-18 ,11:00,7291.54,2589.1,0.0,0.0,0,0.0,0.0,120.7,4581.7
2022-08-18 ,12:00,6943.73,2581.0,0.0,0.0,0,0.0,0.0,1162.2,3200.5
2022-08-18 ,13:00,6683.41,2582.2,0.0,0.0,0,0.0,0.0,1357.0,2744.2
2022-08-18 ,14:00,6873.79,2582.4,0.0,0.0,0,0.0,0.0,1174.7,3116.6
2022-08-18 ,15:00,7387.77,2580.6,0.0,0.0,0,0.0,0.0,1348.4,3458.8
2022-08-18 ,16:00,6943.28,2581.9,0.0,0.0,0,0.0,0.0,-725.6,4361.4
2022-08-18 ,17:00,7378.56,2583.0,0.0,0.0,0,0.0,0.0,-2437.4,4795.6
2022-08-18 ,18:00,6638.15,2585.9,0.0,0.0,0,0.0,0.0,-2819.3,4052.2
2022-08-18 ,19:00,6762.84,2587.2,0.0,0.0,0,0.0,0.0,-2386.8,4175.6
2022-08-18 ,20:00,5904.97,2589.1,0.0,0.0,0,0.0,0.0,-1855.6,3315.9
2022-08-18 ,21:00,6032.65,2589.7,0.0,0.0,0,0.0,0.0,-335.0,3443.0
2022-08-18 ,22:00,5749.57,2588.2,0.0,0.0,0,0.0,0.0,211.1,2950.3
2022-08-18 ,23:00,6149.96,2589.6,0.0,0.0,0,0.0,0.0,467.9,3092.5
2022-08-19 ,00:00,6322.85,2588.7,0.0,0.0,0,0.0,0.0,1522.7,2211.5
2022-08-19 ,01:00,5786.27,2589.5,0.0,0.0,0,0.0,0.0,2650.6,546.2
2022-08-19 ,02:00,5875.48,2589.7,0.0,0.0,0,0.0,0.0,3071.0,214.8
2022-08-19 ,03:00,5549.07,2590.6,0.0,0.0,0,0.0,0.0,2744.7,213.7
2022-08-19 ,04:00,5999.04,2590.1,0.0,0.0,0,0.0,0.0,2321.1,1087.9
2022-08-19 ,05:00,6407.13,2591.6,0.0,0.0,0,0.0,0.0,39.8,3775.8
2022-08-19 ,06:00,7045.31,2591.3,0.0,0.0,0,0.0,0.0,-770.8,4454.0
2022-08-19 ,07:00,7313.59,2591.7,0.0,0.0,0,0.0,0.0,-1379.5,4721.9
