Date,Time,Load,Nuclear,Goesgen,Leibstadt,Muehleberg,Beznau 1,Beznau 2,Hydro & other,Solar,Import+/Export-
2017-06-01 ,00:00,6245.85,2821.0,960.9,1138.0,364.1,0.0,358.0,3424.8,0.06,-1150.0
2017-06-01 ,01:00,6180.46,2817.8,961.4,1136.0,364.4,0.0,356.0,3362.6,0.06,-1014.5
2017-06-01 ,02:00,6108.06,2820.5,960.9,1138.0,364.6,0.0,357.0,3287.5,0.06,-1142.2
2017-06-01 ,03:00,5994.08,2823.2,960.9,1140.0,364.3,0.0,358.0,3170.6,0.28,-1045.5
2017-06-01 ,04:00,6185.14,2822.3,960.8,1140.0,364.5,0.0,357.0,3350.3,12.5,-2178.4
2017-06-01 ,05:00,6094.63,2821.4,959.8,1140.0,364.6,0.0,357.0,3228.3,44.9,-2920.2
2017-06-01 ,06:00,6612.77,2818.1,958.6,1138.0,364.5,0.0,357.0,3702.6,92.06,-3159.1
2017-06-01 ,07:00,7060.01,2816.1,958.6,1135.0,364.5,0.0,358.0,4097.2,146.71,-2305.2
2017-06-01 ,08:00,7183.89,2813.5,957.0,1133.0,364.5,0.0,359.0,4182.5,187.94,-1618.0
2017-06-01 ,09:00,7462.73,2809.6,955.1,1132.0,364.5,0.0,358.0,4426.0,227.09,-1290.5
2017-06-01 ,10:00,7717.73,2804.9,954.3,1128.0,364.6,0.0,358.0,4665.4,247.38,-1230.2
2017-06-01 ,11:00,7362.46,2798.3,952.3,1124.0,365.0,0.0,357.0,4309.0,255.21,-1079.0
2017-06-01 ,12:00,7488.83,2794.8,950.5,1121.0,365.3,0.0,358.0,4450.2,243.87,-769.9
2017-06-01 ,13:00,7522.58,2793.5,949.7,1122.0,365.8,0.0,356.0,4514.3,214.81,-1163.4
2017-06-01 ,14:00,7377.54,2794.0,948.9,1122.0,366.1,0.0,357.0,4409.2,174.39,-1290.7
2017-06-01 ,15:00,7032.56,2790.3,947.7,1118.0,366.6,0.0,358.0,4115.1,127.19,-2298.4
2017-06-01 ,16:00,6781.31,2789.6,947.8,1118.0,366.8,0.0,357.0,3913.2,78.55,-3565.7
2017-06-01 ,17:00,6680.92,2790.4,948.4,1117.0,367.0,0.0,358.0,3855.3,35.23,-4322.0
2017-06-01 ,18:00,6525.83,2790.9,949.0,1118.0,366.9,0.0,357.0,3725.4,9.57,-4492.2
2017-06-01 ,19:00,6291.83,2800.2,949.0,1126.0,367.2,0.0,358.0,3490.8,0.84,-4232.9
2017-06-01 ,20:00,6234.73,2811.4,954.1,1132.0,367.3,0.0,358.0,3423.1,0.26,-3673.0
2017-06-01 ,21:00,6163.92,2815.2,956.8,1133.0,367.4,0.0,358.0,3348.5,0.25,-2564.1
2017-06-01 ,22:00,5967.8,2818.2,958.7,1134.0,367.5,0.0,358.0,3149.4,0.25,-1687.0
2017-06-01 ,23:00,6095.08,2822.6,960.0,1137.0,367.6,0.0,358.0,3272.2,0.26,-1590.3
2017-06-02 ,00:00,6012.35,2824.4,960.9,1137.0,367.5,0.0,359.0,3187.7,0.28,-1300.8
2017-06-02 ,01:00,6113.66,2826.4,961.1,1140.0,367.3,0.0,358.0,3287.0,0.28,-1143.8
2017-06-02 ,02:00,6167.1,2829.6,961.4,1141.0,367.2,0.0,360.0,3337.2,0.28,-1326.7
2017-06-02 ,03:00,5923.75,2828.9,961.6,1141.0,367.3,0.0,359.0,3094.2,0.7,-1158.6
2017-06-02 ,04:00,5983.54,2830.0,960.9,1143.0,367.1,0.0,359.0,3140.5,13.07,-2465.9
2017-06-02 ,05:00,5793.96,2828.1,960.1,1142.0,367.0,0.0,359.0,2916.4,49.47,-3044.4
2017-06-02 ,06:00,6459.6,2824.1,958.3,1139.0,366.8,0.0,360.0,3531.8,103.67,-3320.3
2017-06-02 ,07:00,6892.93,2819.1,956.1,1137.0,367.0,0.0,359.0,3918.1,155.73,-3020.3
2017-06-02 ,08:00,7006.91,2812.9,953.9,1131.0,367.0,0.0,361.0,3992.5,201.49,-2736.2
2017-06-02 ,09:00,7132.05,2804.1,951.2,1126.0,366.9,0.0,360.0,4086.4,241.54,-2381.2
2017-06-02 ,10:00,7289.68,2796.1,949.2,1121.0,366.9,0.0,359.0,4229.4,264.17,-2232.8
2017-06-02 ,11:00,6961.67,2795.6,949.9,1119.0,366.7,0.0,360.0,3907.9,258.14,-2035.3
2017-06-02 ,12:00,7009.16,2791.6,947.6,1118.0,367.0,0.0,359.0,3977.7,239.83,-2021.2
2017-06-02 ,13:00,6925.82,2793.2,947.4,1120.0,366.8,0.0,359.0,3936.6,196.01,-1628.5
2017-06-02 ,14:00,6802.71,2795.7,948.8,1120.0,366.9,0.0,360.0,3854.2,152.77,-2250.6
2017-06-02 ,15:00,6552.04,2785.6,945.7,1115.0,366.9,0.0,358.0,3657.4,109.0,-3440.8
2017-06-02 ,16:00,6461.03,2788.6,943.6,1121.0,367.0,0.0,357.0,3599.9,72.56,-4164.3
2017-06-02 ,17:00,6422.33,2799.9,946.4,1128.0,367.5,0.0,358.0,3583.2,39.28,-4333.9
2017-06-02 ,18:00,6247.99,2801.0,948.4,1127.0,367.6,0.0,358.0,3436.4,10.61,-4174.1
2017-06-02 ,19:00,6048.8,2806.4,950.9,1131.0,367.5,0.0,357.0,3242.0,0.45,-3808.8
2017-06-02 ,20:00,6009.57,2810.5,952.2,1133.0,367.3,0.0,358.0,3198.8,0.27,-3418.6
2017-06-02 ,21:00,6030.68,2813.8,953.7,1135.0,367.1,0.0,358.0,3216.6,0.27,-2614.5
2017-06-02 ,22:00,5773.42,2816.0,955.2,1137.0,366.8,0.0,357.0,2957.2,0.19,-1797.3
2017-06-02 ,23:00,5865.03,2820.7,957.0,1139.0,366.7,0.0,358.0,3044.2,0.16,-2035.8
2017-06-03 ,00:00,5646.99,2823.5,958.2,1142.0,366.3,0.0,357.0,2823.4,0.13,-1323.1
2017-06-03 ,01:00,5824.3,2828.0,960.0,1143.0,366.0,0.0,359.0,2996.1,0.16,-822.6
2017-06-03 ,02:00,5955.7,2828.7,959.9,1145.0,365.8,0.0,358.0,3126.9,0.14,-818.4
2017-06-03 ,03:00,5888.86,2830.1,960.5,1146.0,365.6,0.0,358.0,3057.8,0.95,-982.2
2017-06-03 ,04:00,5781.66,2833.2,961.3,1148.0,365.9,0.0,358.0,2931.4,17.05,-1124.6
2017-06-03 ,05:00,5902.18,2830.5,959.9,1146.0,365.6,0.0,359.0,3017.7,53.96,-1482.9
2017-06-03 ,06:00,5912.52,2826.4,957.8,1144.0,365.6,0.0,359.0,2975.8,110.33,-2900.2
2017-06-03 ,07:00,5354.88,2815.7,954.1,1138.0,365.6,0.0,358.0,2370.4,168.79,-3099.6
2017-06-03 ,08:00,5550.01,2813.5,954.0,1134.0,365.5,0.0,360.0,2520.4,216.08,-2206.0
2017-06-03 ,09:00,6136.07,2798.8,950.3,1125.0,365.5,0.0,358.0,3096.8,240.51,-1844.0
2017-06-03 ,10:00,6418.93,2791.0,947.7,1119.0,365.3,0.0,359.0,3385.5,242.46,-932.3
2017-06-03 ,11:00,6655.94,2785.9,945.8,1116.0,365.1,0.0,359.0,3626.8,243.25,-533.5
2017-06-03 ,12:00,6873.06,2785.1,944.0,1117.0,365.1,0.0,359.0,3857.6,230.41,-754.4
2017-06-03 ,13:00,6565.86,2784.6,943.6,1116.0,365.0,0.0,360.0,3586.0,195.28,-947.7
2017-06-03 ,14:00,6549.69,2782.8,944.0,1115.0,364.8,0.0,359.0,3630.1,136.81,-885.1
2017-06-03 ,15:00,6525.22,2780.0,943.9,1113.0,365.1,0.0,358.0,3668.9,76.32,-2638.9
2017-06-03 ,16:00,5888.98,2764.7,923.5,1118.0,365.2,0.0,358.0,3091.9,32.38,-3424.1
2017-06-03 ,17:00,5734.27,2758.0,912.7,1121.0,365.3,0.0,359.0,2967.0,9.3,-3899.3
2017-06-03 ,18:00,5749.82,2763.5,914.1,1126.0,365.4,0.0,358.0,2984.8,1.48,-3907.3
2017-06-03 ,19:00,5621.84,2772.1,917.4,1131.0,365.7,0.0,358.0,2849.7,0.05,-3825.6
2017-06-03 ,20:00,5559.15,2779.5,922.0,1134.0,365.5,0.0,358.0,2779.6,0.05,-4061.6
2017-06-03 ,21:00,5536.64,2789.4,931.3,1135.0,365.1,0.0,358.0,2747.2,0.05,-3558.5
2017-06-03 ,22:00,5269.12,2772.9,910.8,1139.0,365.1,0.0,358.0,2496.0,0.27,-2460.8
2017-06-03 ,23:00,5350.19,2564.8,703.7,1138.0,365.1,0.0,358.0,2785.1,0.27,-1666.0
2017-06-04 ,00:00,5681.94,2314.4,454.4,1137.0,365.0,0.0,358.0,3367.3,0.26,-1207.3
2017-06-04 ,01:00,5658.66,2065.1,205.3,1137.0,364.8,0.0,358.0,3593.3,0.23,-970.5
2017-06-04 ,02:00,5599.97,1877.1,12.3,1141.0,364.8,0.0,359.0,3722.6,0.23,-718.7
2017-06-04 ,03:00,5598.43,1866.7,0.0,1143.0,364.7,0.0,359.0,3731.5,0.25,-346.0
2017-06-04 ,04:00,5719.89,1865.5,0.0,1143.0,364.5,0.0,358.0,3851.3,3.12,-275.1
2017-06-04 ,05:00,5647.49,1868.5,0.0,1144.0,364.5,0.0,360.0,3764.0,14.95,-379.8
2017-06-04 ,06:00,5751.03,1867.3,0.0,1145.0,364.3,0.0,358.0,3843.9,39.81,-586.1
2017-06-04 ,07:00,5838.31,1868.2,0.0,1145.0,364.2,0.0,359.0,3896.6,73.5,-493.8
2017-06-04 ,08:00,6102.78,1866.4,0.0,1142.0,364.4,0.0,360.0,4117.2,119.16,-233.7
2017-06-04 ,09:00,6356.31,1866.6,0.0,1144.0,364.6,0.0,358.0,4329.3,160.46,-260.2
2017-06-04 ,10:00,6595.56,1866.6,0.0,1142.0,364.6,0.0,360.0,4225.3,182.87,320.8
2017-06-04 ,11:00,6788.2,1822.1,0.0,1144.0,365.1,0.0,313.0,4579.1,205.43,181.6
2017-06-04 ,12:00,6618.54,1816.2,0.0,1142.0,365.2,0.0,309.0,4468.6,222.78,111.0
2017-06-04 ,13:00,6427.18,1816.3,0.0,1143.0,365.3,0.0,308.0,4308.0,211.78,91.1
2017-06-04 ,14:00,6292.88,1811.3,0.0,1138.0,365.3,0.0,308.0,4085.4,165.57,230.6
2017-06-04 ,15:00,6301.45,1819.7,0.0,1138.0,365.7,0.0,316.0,4338.0,118.85,24.9
2017-06-04 ,16:00,6527.63,1857.9,0.0,1138.0,365.9,0.0,354.0,4598.3,71.42,-358.2
2017-06-04 ,17:00,6709.67,1865.9,0.0,1141.0,365.9,0.0,359.0,4812.9,30.83,-1428.8
2017-06-04 ,18:00,6064.82,1869.9,0.0,1144.0,365.9,0.0,360.0,4186.5,8.42,-2097.0
2017-06-04 ,19:00,5602.4,1872.1,0.0,1146.0,366.1,0.0,360.0,3729.9,0.44,-2394.2
2017-06-04 ,20:00,5466.11,1875.2,0.0,1149.0,366.2,0.0,360.0,3590.6,0.26,-2788.4
2017-06-04 ,21:00,5475.88,1875.5,0.0,1149.0,366.5,0.0,360.0,3600.1,0.26,-2159.6
2017-06-04 ,22:00,5280.09,1876.5,0.0,1150.0,366.5,0.0,360.0,3403.3,0.26,-935.2
2017-06-04 ,23:00,5820.72,1878.8,0.0,1151.0,366.8,0.0,361.0,3941.7,0.18,-528.2
2017-06-05 ,00:00,6060.08,1877.8,0.0,1151.0,366.8,0.0,360.0,4182.2,0.06,-378.5
2017-06-05 ,01:00,6095.8,1878.7,0.0,1151.0,366.7,0.0,361.0,4217.0,0.11,-432.1
2017-06-05 ,02:00,5947.8,1880.6,0.0,1153.0,366.6,0.0,361.0,4067.1,0.12,-657.6
2017-06-05 ,03:00,5721.03,1878.6,0.0,1152.0,366.6,0.0,360.0,3842.3,0.14,-553.5
2017-06-05 ,04:00,5730.57,1881.7,0.0,1154.0,366.7,0.0,361.0,3845.1,3.78,-651.8
2017-06-05 ,05:00,5741.91,1880.6,0.0,1154.0,366.6,0.0,360.0,3846.3,14.98,-784.5
2017-06-05 ,06:00,5777.94,1883.0,0.0,1154.0,367.0,0.0,362.0,3865.6,29.29,-849.0
2017-06-05 ,07:00,6069.23,1882.2,0.0,1154.0,367.2,0.0,361.0,4138.9,48.09,-430.0
2017-06-05 ,08:00,6559.86,1880.5,0.0,1153.0,367.5,0.0,360.0,4608.8,70.59,-145.5
2017-06-05 ,09:00,6790.12,1879.3,0.0,1153.0,367.3,0.0,359.0,4616.4,90.79,203.7
2017-06-05 ,10:00,7098.03,1880.4,0.0,1153.0,367.4,0.0,360.0,4649.1,101.39,467.1
2017-06-05 ,11:00,7179.87,1879.4,0.0,1152.0,367.4,0.0,360.0,4735.0,117.13,448.3
2017-06-05 ,12:00,6967.83,1878.4,0.0,1151.0,367.4,0.0,360.0,4645.0,119.21,325.2
2017-06-05 ,13:00,6831.02,1875.6,0.0,1148.0,367.6,0.0,360.0,4725.3,120.65,109.5
2017-06-05 ,14:00,6657.99,1874.4,0.0,1148.0,367.4,0.0,359.0,4554.1,127.05,102.4
2017-06-05 ,15:00,6627.88,1873.7,0.0,1146.0,367.7,0.0,360.0,4645.2,109.02,-188.1
2017-06-05 ,16:00,6604.88,1872.7,0.0,1144.0,367.7,0.0,361.0,4654.7,77.44,-1634.1
2017-06-05 ,17:00,5748.86,1871.0,0.0,1144.0,368.0,0.0,359.0,3834.8,43.05,-2538.0
2017-06-05 ,18:00,5496.34,1872.3,0.0,1144.0,368.3,0.0,360.0,3609.0,15.0,-2753.3
2017-06-05 ,19:00,5397.45,1873.3,0.0,1145.0,368.3,0.0,360.0,3523.6,0.56,-2261.6
2017-06-05 ,20:00,5664.53,1874.4,0.0,1145.0,368.4,0.0,361.0,3790.0,0.14,-2227.5
2017-06-05 ,21:00,5760.1,1877.7,0.0,1149.0,368.7,0.0,360.0,3882.3,0.12,-1061.5
2017-06-05 ,22:00,6264.23,1879.1,0.0,1149.0,369.1,0.0,361.0,4385.0,0.12,-210.6
2017-06-05 ,23:00,6579.09,1883.1,0.0,1153.0,369.1,0.0,361.0,4585.0,0.13,110.8
2017-06-06 ,00:00,6503.93,1884.1,0.0,1154.0,369.1,0.0,361.0,4443.4,0.16,176.2
2017-06-06 ,01:00,6518.88,1886.9,0.0,1156.0,368.9,0.0,362.0,4623.4,0.15,8.4
2017-06-06 ,02:00,6302.82,1885.1,0.0,1156.0,369.1,0.0,360.0,4417.6,0.16,-163.9
2017-06-06 ,03:00,6119.94,1888.4,0.0,1158.0,369.4,0.0,361.0,4153.4,0.48,77.6
2017-06-06 ,04:00,6379.65,1887.4,0.0,1157.0,369.4,0.0,361.0,4317.7,10.68,163.9
2017-06-06 ,05:00,6829.21,1884.4,0.0,1155.0,369.4,0.0,360.0,4909.8,35.01,-1298.3
2017-06-06 ,06:00,6595.35,1884.3,0.0,1154.0,369.3,0.0,361.0,4655.4,55.62,-1282.4
2017-06-06 ,07:00,7084.74,1845.2,0.0,1116.0,369.2,0.0,360.0,5182.6,56.93,-929.2
2017-06-06 ,08:00,7334.23,1837.0,0.0,1108.0,368.0,0.0,361.0,5437.1,60.1,-724.3
2017-06-06 ,09:00,7676.74,1836.9,0.0,1107.0,368.9,0.0,361.0,5759.8,80.02,-160.8
2017-06-06 ,10:00,8286.68,1837.1,0.0,1108.0,369.1,0.0,360.0,5749.7,81.67,618.2
2017-06-06 ,11:00,8181.31,1841.2,0.0,1111.0,369.2,0.0,361.0,5225.8,81.76,1032.6
2017-06-06 ,12:00,8496.84,1839.1,0.0,1110.0,369.1,0.0,360.0,5561.3,87.02,1009.4
2017-06-06 ,13:00,8410.42,1839.2,0.0,1109.0,369.2,0.0,361.0,5569.2,117.33,884.7
2017-06-06 ,14:00,8382.52,1839.8,0.0,1110.0,368.8,0.0,361.0,5547.8,139.49,855.4
2017-06-06 ,15:00,8350.93,1836.7,0.0,1106.0,368.7,0.0,362.0,5907.8,120.28,486.1
2017-06-06 ,16:00,8128.01,1836.5,0.0,1107.0,368.5,0.0,361.0,5847.9,89.79,353.8
2017-06-06 ,17:00,8081.09,1842.8,0.0,1113.0,368.8,0.0,361.0,6121.8,45.3,71.2
2017-06-06 ,18:00,7834.82,1844.5,0.0,1116.0,368.5,0.0,360.0,5979.9,10.38,-119.0
2017-06-06 ,19:00,7474.98,1845.4,0.0,1116.0,368.4,0.0,361.0,5629.4,0.19,-236.7
2017-06-06 ,20:00,7430.56,1845.4,0.0,1116.0,368.4,0.0,361.0,5585.1,0.05,-237.6
2017-06-06 ,21:00,7265.13,1846.5,0.0,1116.0,368.5,0.0,362.0,5388.7,0.05,29.9
2017-06-06 ,22:00,6982.57,1845.2,0.0,1116.0,368.2,0.0,361.0,4975.5,0.0,161.8
2017-06-06 ,23:00,6760.74,1848.1,0.0,1117.0,368.1,0.0,363.0,4647.6,0.0,265.1
2017-06-07 ,00:00,6608.1,1848.1,0.0,1118.0,368.1,0.0,362.0,4497.7,0.0,262.3
2017-06-07 ,01:00,6523.05,1848.0,0.0,1119.0,368.0,0.0,361.0,4279.7,0.0,395.4
2017-06-07 ,02:00,6601.61,1849.1,0.0,1119.0,368.1,0.0,362.0,4493.5,0.0,259.0
2017-06-07 ,03:00,6396.54,1847.8,0.0,1120.0,367.8,0.0,360.0,4025.1,0.21,523.5
2017-06-07 ,04:00,6610.61,1848.7,0.0,1120.0,367.7,0.0,361.0,4148.0,9.11,604.8
2017-06-07 ,05:00,7160.26,1848.9,0.0,1120.0,367.9,0.0,361.0,5190.8,39.06,81.5
2017-06-07 ,06:00,7352.73,1848.8,0.0,1120.0,367.8,0.0,361.0,5420.7,83.18,-809.3
2017-06-07 ,07:00,7060.0,1848.7,0.0,1120.0,367.7,0.0,361.0,5082.6,128.74,-933.8
2017-06-07 ,08:00,7111.57,1846.7,0.0,1118.0,367.7,0.0,361.0,5103.7,161.2,-641.9
2017-06-07 ,09:00,7262.29,1845.7,0.0,1117.0,367.7,0.0,361.0,5229.9,186.69,-235.2
2017-06-07 ,10:00,7794.62,1844.7,0.0,1115.0,367.7,0.0,362.0,5710.0,207.85,32.1
2017-06-07 ,11:00,7568.44,1845.7,0.0,1117.0,367.7,0.0,361.0,4576.7,215.19,930.8
2017-06-07 ,12:00,8013.71,1844.6,0.0,1115.0,367.6,0.0,362.0,4826.0,213.55,1129.6
2017-06-07 ,13:00,7872.37,1843.7,0.0,1115.0,367.7,0.0,361.0,4732.9,200.92,1094.8
2017-06-07 ,14:00,7760.1,1844.0,0.0,1114.0,368.0,0.0,362.0,4535.7,176.83,1203.6
2017-06-07 ,15:00,7636.7,1840.1,0.0,1109.0,368.1,0.0,363.0,4956.1,135.27,705.2
2017-06-07 ,16:00,7332.98,1841.1,0.0,1111.0,368.1,0.0,362.0,5404.3,87.61,-181.6
2017-06-07 ,17:00,7030.51,1840.3,0.0,1110.0,368.3,0.0,362.0,5150.1,40.12,-756.9
2017-06-07 ,18:00,6617.68,1843.2,0.0,1112.0,368.2,0.0,363.0,4764.0,10.44,-765.9
2017-06-07 ,19:00,6411.06,1845.3,0.0,1116.0,368.3,0.0,361.0,4565.2,0.56,-762.3
2017-06-07 ,20:00,6376.89,1847.4,0.0,1117.0,368.4,0.0,362.0,4529.3,0.22,-966.9
2017-06-07 ,21:00,6268.22,1850.4,0.0,1119.0,368.4,0.0,363.0,4417.6,0.22,-863.3
2017-06-07 ,22:00,5817.17,1851.4,0.0,1121.0,368.4,0.0,362.0,3500.4,0.24,465.2
2017-06-07 ,23:00,6132.68,1852.4,0.0,1123.0,368.4,0.0,361.0,3473.4,0.26,806.6
2017-06-08 ,00:00,6370.94,1856.0,0.0,1125.0,368.0,0.0,363.0,3657.1,0.27,857.6
2017-06-08 ,01:00,6426.43,1856.2,0.0,1126.0,368.2,0.0,362.0,3783.7,0.27,786.3
2017-06-08 ,02:00,6430.28,1859.4,0.0,1128.0,368.4,0.0,363.0,3880.0,0.27,690.6
2017-06-08 ,03:00,6261.58,1857.8,0.0,1128.0,368.8,0.0,361.0,3660.5,1.7,741.6
2017-06-08 ,04:00,6268.29,1860.9,0.0,1130.0,368.9,0.0,362.0,4386.0,21.34,-664.3
2017-06-08 ,05:00,5931.33,1857.8,0.0,1128.0,368.8,0.0,361.0,4009.6,63.92,-1887.6
2017-06-08 ,06:00,6481.3,1856.9,0.0,1125.0,368.9,0.0,363.0,4497.8,126.61,-2391.4
2017-06-08 ,07:00,6790.16,1853.9,0.0,1122.0,368.9,0.0,363.0,4747.3,189.0,-1902.4
2017-06-08 ,08:00,6789.8,1849.0,0.0,1118.0,369.0,0.0,362.0,4693.0,247.77,-1451.9
2017-06-08 ,09:00,6934.99,1845.8,0.0,1114.0,368.8,0.0,363.0,4810.6,278.63,-1137.8
2017-06-08 ,10:00,7129.17,1842.7,0.0,1110.0,368.7,0.0,364.0,4988.4,298.03,-721.5
2017-06-08 ,11:00,6808.49,1839.8,0.0,1108.0,368.8,0.0,363.0,4664.8,303.93,-247.4
2017-06-08 ,12:00,6939.98,1836.9,0.0,1105.0,368.9,0.0,363.0,4799.9,303.15,-298.4
2017-06-08 ,13:00,6857.59,1832.1,0.0,1099.0,369.1,0.0,364.0,4745.3,280.18,-221.4
2017-06-08 ,14:00,6777.88,1830.3,0.0,1098.0,369.3,0.0,363.0,4707.1,240.52,-956.5
2017-06-08 ,15:00,6540.96,1829.5,0.0,1097.0,369.5,0.0,363.0,4524.9,186.54,-2139.9
2017-06-08 ,16:00,6380.99,1825.5,0.0,1094.0,369.5,0.0,362.0,4435.7,119.82,-2991.8
2017-06-08 ,17:00,6400.68,1826.8,0.0,1094.0,369.8,0.0,363.0,4519.3,54.56,-4327.2
2017-06-08 ,18:00,6246.02,1827.0,0.0,1094.0,370.0,0.0,363.0,4406.8,12.19,-4458.2
2017-06-08 ,19:00,5996.72,1829.1,0.0,1096.0,370.1,0.0,363.0,4167.0,0.61,-3602.2
2017-06-08 ,20:00,6009.67,1834.0,0.0,1102.0,370.0,0.0,362.0,4175.4,0.24,-3875.3
2017-06-08 ,21:00,6097.16,1839.9,0.0,1108.0,369.9,0.0,362.0,4257.0,0.23,-3097.5
2017-06-08 ,22:00,5661.24,1844.0,0.0,1111.0,370.0,0.0,363.0,3817.0,0.24,-606.4
2017-06-08 ,23:00,5552.34,1846.8,0.0,1115.0,369.8,0.0,362.0,3705.3,0.25,-387.2
2017-06-09 ,00:00,5582.28,1847.8,0.0,1116.0,369.8,0.0,362.0,3734.2,0.26,-148.3
2017-06-09 ,01:00,5664.94,1850.9,0.0,1118.0,369.9,0.0,363.0,3813.8,0.26,-72.6
2017-06-09 ,02:00,5663.18,1850.8,0.0,1119.0,369.8,0.0,362.0,3812.1,0.26,-39.6
2017-06-09 ,03:00,5633.83,1849.8,0.0,1118.0,369.8,0.0,362.0,3782.8,1.18,-108.0
2017-06-09 ,04:00,5563.58,1852.7,0.0,1121.0,369.7,0.0,362.0,3693.0,17.93,-1499.1
2017-06-09 ,05:00,5733.37,1849.5,0.0,1119.0,369.5,0.0,361.0,3838.1,45.76,-3193.9
2017-06-09 ,06:00,6502.57,1847.9,0.0,1117.0,369.9,0.0,361.0,4573.4,81.26,-3714.4
