Date,Time,Load,Nuclear,Goesgen,Leibstadt,Muehleberg,Beznau 1,Beznau 2,Hydro & other,Solar,Import+/Export-
2017-12-01 ,00:00,7189.26,1744.1,1007.5,0.0,373.5,0.0,363.1,1828.7,0.28,3616.1
2017-12-01 ,01:00,7273.49,1742.2,1005.9,0.0,373.3,0.0,363.0,1110.8,0.28,4420.2
2017-12-01 ,02:00,7776.02,1743.5,1007.2,0.0,373.5,0.0,362.8,1685.3,0.28,4347.0
2017-12-01 ,03:00,7730.25,1744.3,1009.0,0.0,373.4,0.0,361.9,1354.8,0.26,4630.9
2017-12-01 ,04:00,7881.49,1749.4,1015.2,0.0,373.4,0.0,360.8,2448.4,0.25,3683.5
2017-12-01 ,05:00,7494.33,1748.4,1014.7,0.0,373.3,0.0,360.4,3497.1,0.25,2248.6
2017-12-01 ,06:00,7992.1,1746.7,1013.4,0.0,373.3,0.0,360.0,6245.1,0.26,-796.9
2017-12-01 ,07:00,8821.82,1742.9,1009.3,0.0,373.3,0.0,360.3,7077.9,1.03,-668.7
2017-12-01 ,08:00,9180.59,1743.1,1009.3,0.0,373.1,0.0,360.7,7433.0,4.5,-815.2
2017-12-01 ,09:00,9210.04,1239.6,505.1,0.0,373.2,0.0,361.3,7861.7,13.19,95.5
2017-12-01 ,10:00,9241.56,734.8,0.0,0.0,373.1,0.0,361.7,8179.9,26.04,300.8
2017-12-01 ,11:00,9155.34,735.4,0.0,0.0,373.2,0.0,362.2,8383.5,36.44,-142.5
2017-12-01 ,12:00,8804.59,735.4,0.0,0.0,373.3,0.0,362.1,7490.5,36.33,542.3
2017-12-01 ,13:00,8814.74,735.6,0.0,0.0,373.3,0.0,362.3,7427.7,23.97,627.5
2017-12-01 ,14:00,8674.17,735.3,0.0,0.0,373.3,0.0,362.0,7928.9,9.95,-5.3
2017-12-01 ,15:00,8604.92,734.9,0.0,0.0,373.2,0.0,361.7,7868.7,1.3,-648.3
2017-12-01 ,16:00,8739.56,734.8,0.0,0.0,373.1,0.0,361.7,8004.5,0.3,-1332.0
2017-12-01 ,17:00,9060.97,734.8,0.0,0.0,373.1,0.0,361.7,8325.9,0.3,-1700.5
2017-12-01 ,18:00,8960.77,735.1,0.0,0.0,373.3,0.0,361.8,8225.4,0.29,-1603.1
2017-12-01 ,19:00,8607.33,735.4,0.0,0.0,373.2,0.0,362.2,7871.7,0.27,-371.0
2017-12-01 ,20:00,8126.07,735.8,0.0,0.0,373.2,0.0,362.6,6644.5,0.25,745.5
2017-12-01 ,21:00,7762.73,736.7,0.0,0.0,373.3,0.0,363.4,6211.7,0.23,814.1
2017-12-01 ,22:00,7694.2,736.8,0.0,0.0,373.3,0.0,363.5,5668.8,0.24,1288.3
2017-12-01 ,23:00,7489.3,736.8,0.0,0.0,373.4,0.0,363.4,5318.0,0.26,1434.2
2017-12-02 ,00:00,7288.05,736.8,0.0,0.0,373.4,0.0,363.4,3741.1,0.27,2809.9
2017-12-02 ,01:00,7166.86,737.0,0.0,0.0,373.5,0.0,363.5,3271.0,0.27,3158.6
2017-12-02 ,02:00,7054.85,736.5,0.0,0.0,373.2,0.0,363.3,2533.4,0.27,3784.6
2017-12-02 ,03:00,7180.75,736.0,0.0,0.0,373.3,0.0,362.7,2715.7,0.27,3728.8
2017-12-02 ,04:00,7078.87,735.1,0.0,0.0,373.4,0.0,361.7,2722.6,0.27,3620.9
2017-12-02 ,05:00,6979.58,734.8,0.0,0.0,373.4,0.0,361.4,2950.2,0.27,3294.3
2017-12-02 ,06:00,6904.69,734.7,0.0,0.0,373.4,0.0,361.3,4532.2,0.25,1637.5
2017-12-02 ,07:00,6964.76,734.6,0.0,0.0,373.2,0.0,361.4,5051.3,2.42,1176.4
2017-12-02 ,08:00,7338.24,735.1,0.0,0.0,373.4,0.0,361.7,5619.7,9.55,973.9
2017-12-02 ,09:00,7619.73,735.2,0.0,0.0,373.4,0.0,361.8,6345.0,22.19,517.4
2017-12-02 ,10:00,7662.95,735.4,0.0,0.0,373.5,0.0,361.9,6299.9,31.1,596.5
2017-12-02 ,11:00,7648.19,735.6,0.0,0.0,373.4,0.0,362.2,5507.4,30.21,1375.0
2017-12-02 ,12:00,7708.11,735.3,0.0,0.0,373.2,0.0,362.1,4154.1,24.34,2794.4
2017-12-02 ,13:00,7703.22,735.7,0.0,0.0,373.5,0.0,362.2,3987.4,14.77,2965.4
2017-12-02 ,14:00,7611.99,735.4,0.0,0.0,373.3,0.0,362.1,4053.6,5.13,2817.8
2017-12-02 ,15:00,7617.11,735.3,0.0,0.0,373.3,0.0,362.0,5694.5,0.6,1186.7
2017-12-02 ,16:00,7846.97,735.5,0.0,0.0,373.4,0.0,362.1,7111.3,0.19,-1153.1
2017-12-02 ,17:00,8149.98,735.4,0.0,0.0,373.4,0.0,362.0,7414.4,0.18,-2529.3
2017-12-02 ,18:00,8076.06,735.4,0.0,0.0,373.5,0.0,361.9,7340.5,0.16,-2473.4
2017-12-02 ,19:00,7817.85,735.9,0.0,0.0,373.5,0.0,362.4,6978.8,0.12,103.0
2017-12-02 ,20:00,7513.12,736.0,0.0,0.0,373.4,0.0,362.6,5860.8,0.13,916.2
