Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2019-05-01 ,00:00,6439.64,983.74,8.16,0.0,81.48,453.3,155.58,3276.7,370.5,365.4,365.3,1170.0,1005.5
2019-05-01 ,01:00,6717.19,1584.67,9.92,0.01,28.78,439.1,145.1,3275.5,370.4,365.4,365.2,1172.0,1002.5
2019-05-01 ,02:00,7067.46,1821.2,10.72,0.0,58.13,439.98,158.55,3276.9,370.3,365.2,364.6,1173.0,1003.8
2019-05-01 ,03:00,7276.58,2051.2,7.07,0.0,111.78,444.13,171.2,3283.6,370.6,365.3,364.2,1176.0,1007.5
2019-05-01 ,04:00,7587.3,2192.25,9.08,3.75,194.88,466.5,174.0,3279.6,370.7,365.2,363.8,1176.0,1003.9
2019-05-01 ,05:00,7922.21,1817.63,10.24,32.77,202.08,437.93,174.68,3279.3,370.8,365.1,363.3,1176.0,1004.1
2019-05-01 ,06:00,7851.98,1258.35,8.91,86.66,140.55,511.9,174.58,3277.4,370.6,365.2,363.8,1174.0,1003.8
2019-05-01 ,07:00,7690.49,1924.2,7.48,154.37,79.85,435.3,171.53,3275.6,370.7,365.1,364.4,1172.0,1003.4
2019-05-01 ,08:00,8456.79,2048.62,7.12,227.35,39.0,415.08,163.55,3270.9,370.6,365.1,364.8,1170.0,1000.4
2019-05-01 ,09:00,8734.31,2058.91,2.5,272.34,59.63,419.35,165.23,3264.8,370.8,365.2,365.1,1165.0,998.7
2019-05-01 ,10:00,8923.14,1768.6200000000001,0.94,294.72,81.95,393.1,163.8,3258.2,370.7,365.0,365.2,1159.0,998.3
2019-05-01 ,11:00,8644.17,1814.37,2.87,299.49,80.98,354.3,164.53,3256.4,370.8,364.9,365.3,1158.0,997.4
2019-05-01 ,12:00,8496.64,1704.43,5.65,287.65,96.88,386.53,165.45,3253.2,370.7,364.9,365.3,1155.0,997.3
2019-05-01 ,13:00,8291.76,1804.56,6.09,260.83,119.85,359.3,169.93,3253.1,370.7,364.7,365.4,1156.0,996.3
2019-05-01 ,14:00,8226.16,1918.8000000000002,6.62,216.42,126.05,352.28,173.43,3250.9,370.6,364.8,365.7,1155.0,994.8
2019-05-01 ,15:00,8141.54,1752.3400000000001,6.15,156.31,199.18,454.33,174.4,3249.0,371.0,364.7,365.5,1153.0,994.8
2019-05-01 ,16:00,7944.22,1785.25,6.02,86.62,189.28,522.33,174.3,3247.5,370.6,364.6,365.5,1153.0,993.8
2019-05-01 ,17:00,7861.74,373.5400000000001,5.33,29.21,120.48,762.48,175.63,3249.1,370.6,364.9,365.4,1153.0,995.2
2019-05-01 ,18:00,6720.86,120.46999999999991,3.19,2.66,166.8,901.85,172.48,3251.1,370.8,364.9,364.9,1156.0,994.5
2019-05-01 ,19:00,6558.6,229.33999999999992,2.12,0.01,199.58,799.28,169.6,3255.5,370.9,365.0,364.8,1159.0,995.8
2019-05-01 ,20:00,6619.63,205.56,1.17,0.0,164.5,748.93,160.9,3263.3,371.0,364.8,365.4,1163.0,999.1
2019-05-01 ,21:00,6474.92,907.68,1.41,0.0,82.6,431.75,155.0,3268.0,371.0,365.0,365.5,1166.0,1000.5
2019-05-01 ,22:00,6713.97,1475.79,0.67,0.01,79.55,342.23,145.75,3270.7,370.9,364.8,365.4,1167.0,1002.6
2019-05-01 ,23:00,6982.64,1775.8200000000002,0.26,0.01,70.0,360.98,122.8,3273.3,371.0,364.9,365.3,1169.0,1003.1
2019-05-02 ,00:00,7338.27,1991.16,0.21,0.0,62.78,350.4,132.85,3276.4,371.0,364.8,365.1,1171.0,1004.5
2019-05-02 ,01:00,7361.48,1951.96,0.69,0.01,53.25,377.03,132.25,3278.6,371.0,364.8,364.8,1173.0,1005.0
2019-05-02 ,02:00,7252.44,1753.1,3.71,0.0,49.4,363.05,149.95,3279.4,370.9,364.8,364.5,1173.0,1006.2
2019-05-02 ,03:00,7128.37,1506.09,6.06,0.0,79.18,423.5,156.65,3280.0,370.9,364.7,363.6,1174.0,1006.8
2019-05-02 ,04:00,7097.96,-95.2899999999999,5.47,5.63,512.75,598.18,234.9,3280.1,370.9,364.8,363.4,1175.0,1006.0
2019-05-02 ,05:00,6711.89,-3109.7799999999997,5.63,41.1,1997.18,1206.75,267.25,3279.7,371.0,364.7,363.5,1174.0,1006.5
