Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2019-06-01 ,00:00,5989.67,344.93999999999994,6.22,0.0,101.95,557.9,301.58,2298.1,368.3,362.7,0.0,1168.0,399.1
2019-06-01 ,01:00,6188.77,589.5000000000002,6.66,0.0,97.93,569.28,300.95,2169.2,368.4,362.7,0.0,1170.0,268.1
2019-06-01 ,02:00,6280.37,899.5899999999999,7.73,0.01,122.73,598.5,297.23,1940.6,368.3,362.7,0.0,1171.0,38.6
2019-06-01 ,03:00,6318.04,1219.04,7.7,0.56,56.9,508.68,294.38,1901.5,368.3,362.2,0.0,1171.0,0.0
2019-06-01 ,04:00,6393.41,884.8100000000002,9.0,14.98,106.35,506.43,301.9,1902.1,368.1,362.0,0.0,1172.0,0.0
2019-06-01 ,05:00,6203.67,440.29999999999967,5.99,59.48,128.18,609.33,283.98,1901.6,368.1,362.5,0.0,1171.0,0.0
2019-06-01 ,06:00,6141.0,-409.4100000000001,5.3,123.92,112.08,643.68,287.5,1897.0,368.0,363.0,0.0,1166.0,0.0
2019-06-01 ,07:00,5839.61,-274.5799999999998,3.58,187.4,114.45,661.15,294.35,1890.7,367.9,362.8,0.0,1160.0,0.0
2019-06-01 ,08:00,6320.93,399.02,2.04,238.15,92.33,731.8,290.25,1885.1,368.0,363.1,0.0,1154.0,0.0
2019-06-01 ,09:00,7181.89,704.5500000000002,0.86,273.6,69.18,638.35,290.5,1878.8,367.9,362.9,0.0,1148.0,0.0
2019-06-01 ,10:00,7525.37,492.22,2.68,293.09,122.63,680.2,291.25,1873.7,367.8,362.9,0.0,1143.0,0.0
2019-06-01 ,11:00,7487.87,787.6199999999999,5.68,297.12,66.1,612.95,296.28,1870.4,367.6,362.8,0.0,1140.0,0.0
2019-06-01 ,12:00,7478.32,737.13,6.38,288.32,70.98,577.03,309.8,1867.2,367.7,362.5,0.0,1137.0,0.0
2019-06-01 ,13:00,7335.64,731.1500000000001,5.5,263.52,76.6,568.15,324.05,1868.1,367.6,362.5,0.0,1138.0,0.0
2019-06-01 ,14:00,7248.37,764.36,6.16,224.1,104.78,544.63,325.25,1866.2,367.9,362.3,0.0,1136.0,0.0
2019-06-01 ,15:00,7146.25,182.06000000000017,6.3,170.31,243.45,673.55,327.85,1864.1,367.9,362.2,0.0,1134.0,0.0
2019-06-01 ,16:00,6713.75,-1144.8800000000003,5.56,106.8,405.8,933.43,327.38,1861.9,367.8,362.1,0.0,1132.0,0.0
2019-06-01 ,17:00,5857.0,-2287.6000000000004,5.15,48.81,922.18,1287.23,328.13,1863.2,368.0,362.2,0.0,1133.0,0.0
2019-06-01 ,18:00,5530.89,-2747.6000000000004,4.97,12.47,1297.38,1384.53,331.73,1866.3,368.1,362.2,0.0,1136.0,0.0
2019-06-01 ,19:00,5474.66,-2741.57,4.13,0.39,1208.85,1591.7,329.1,1872.3,368.2,362.1,0.0,1142.0,0.0
2019-06-01 ,20:00,5523.35,-2425.34,4.39,0.0,1060.48,1392.55,346.88,1876.3,368.1,362.2,0.0,1146.0,0.0
2019-06-01 ,21:00,5621.93,-1284.0499999999997,4.47,0.0,310.25,989.0,379.4,1883.6,368.3,362.3,0.0,1153.0,0.0
2019-06-01 ,22:00,5373.98,-338.90999999999985,4.78,0.01,186.35,778.68,327.2,1887.3,368.3,362.0,0.0,1157.0,0.0
2019-06-01 ,23:00,5707.9,225.62,6.13,0.01,150.35,609.18,326.4,1889.6,368.3,362.3,0.0,1159.0,0.0
2019-06-02 ,00:00,6055.08,617.6,4.91,0.0,66.53,663.98,329.08,1891.8,368.3,362.5,0.0,1161.0,0.0
2019-06-02 ,01:00,6434.06,591.3500000000001,2.82,0.01,66.3,649.23,330.38,1894.5,368.2,362.3,0.0,1164.0,0.0
2019-06-02 ,02:00,6345.4,712.03,1.78,0.0,82.2,652.03,319.28,1895.7,368.2,362.5,0.0,1165.0,0.0
2019-06-02 ,03:00,6386.36,1006.3100000000001,1.93,0.47,96.83,624.58,320.53,1896.1,368.1,362.0,0.0,1166.0,0.0
2019-06-02 ,04:00,6426.75,933.5,2.54,16.0,109.85,684.4,338.25,1899.4,368.1,362.3,0.0,1169.0,0.0
