Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2019-11-01 ,00:00,6271.86,875.6199999999999,5.86,0.0,91.23,468.03,228.58,3357.8,365.2,365.3,365.0,1262.0,1000.3
2019-11-01 ,01:00,6384.13,1150.65,4.59,0.01,110.85,445.25,229.35,3356.1,365.1,365.1,364.9,1261.0,1000.0
2019-11-01 ,02:00,6563.32,1512.0,4.14,0.01,81.98,450.33,231.55,3356.2,365.1,365.2,364.8,1261.0,1000.1
2019-11-01 ,03:00,6657.11,1462.69,5.11,0.01,82.35,439.08,216.8,3355.9,365.1,365.2,364.4,1261.0,1000.2
2019-11-01 ,04:00,6521.31,1673.1399999999999,4.61,0.01,94.53,455.05,246.18,3356.3,365.2,365.2,363.7,1262.0,1000.2
2019-11-01 ,05:00,6733.41,1831.2599999999998,9.03,0.03,152.48,549.58,239.08,3354.8,365.7,365.1,363.4,1261.0,999.6
2019-11-01 ,06:00,7106.5,1457.9900000000002,12.11,2.11,174.2,513.78,232.78,3355.1,365.7,365.2,363.6,1261.0,999.6
2019-11-01 ,07:00,7129.14,1191.1499999999996,13.58,15.15,199.25,781.5,227.93,3353.3,365.4,365.2,363.7,1260.0,999.0
2019-11-01 ,08:00,7454.95,776.1900000000002,15.66,39.48,201.33,779.3,235.15,3354.4,365.3,365.2,364.0,1259.0,1000.9
2019-11-01 ,09:00,7525.47,957.8499999999999,15.16,63.67,145.0,567.65,229.58,3350.4,365.3,365.1,364.3,1258.0,997.7
2019-11-01 ,10:00,7756.35,679.04,13.86,75.39,170.4,596.2,233.03,3349.6,365.4,365.2,364.3,1258.0,996.7
2019-11-01 ,11:00,7833.72,208.61000000000013,14.87,61.02,725.1,809.33,241.85,3347.0,365.2,365.1,364.3,1257.0,995.4
2019-11-01 ,12:00,7666.69,815.68,20.7,36.76,541.6,705.75,244.8,3343.8,365.2,365.4,364.6,1254.0,994.6
2019-11-01 ,13:00,7670.6,853.54,29.21,23.77,573.65,774.28,248.0,3343.8,365.3,365.2,364.4,1254.0,994.9
2019-11-01 ,14:00,7588.91,23.920000000000073,32.55,14.99,991.28,834.78,250.98,3341.8,365.3,365.1,364.5,1252.0,994.9
2019-11-01 ,15:00,7341.63,54.3599999999999,32.6,3.9,868.6,972.7,284.93,3340.3,365.2,365.0,364.2,1252.0,993.9
2019-11-01 ,16:00,7276.25,-650.8000000000002,30.36,0.2,1006.45,1363.65,261.43,3339.3,365.2,364.9,364.2,1252.0,993.0
2019-11-01 ,17:00,7445.93,-1191.1100000000001,30.5,0.03,1360.88,1524.4,269.53,3338.9,365.4,365.1,364.4,1250.0,994.0
2019-11-01 ,18:00,7513.05,-1264.67,32.44,0.01,1261.55,1386.23,284.48,3339.3,365.4,365.0,364.4,1251.0,993.5
2019-11-01 ,19:00,7195.85,105.00999999999999,33.03,0.01,580.38,1015.13,242.08,3338.3,365.2,365.1,364.5,1250.0,993.5
2019-11-01 ,20:00,6876.05,1070.0600000000002,33.29,0.01,463.88,608.53,273.38,3338.3,365.0,364.9,365.0,1250.0,993.4
2019-11-01 ,21:00,7033.43,1468.17,33.18,0.01,287.58,540.1,258.38,3339.3,365.0,365.0,365.4,1251.0,992.9
2019-11-01 ,22:00,6995.48,1517.71,33.45,0.01,99.95,565.95,254.68,3337.6,365.0,365.0,365.5,1249.0,993.1
2019-11-01 ,23:00,6899.71,1379.7399999999998,31.27,0.01,107.23,496.6,228.15,3339.4,365.2,364.9,365.4,1250.0,993.9
2019-11-02 ,00:00,6582.31,1485.4699999999998,31.17,0.0,89.25,453.18,228.58,3338.2,365.3,365.0,365.6,1249.0,993.3
2019-11-02 ,01:00,6492.04,1459.8700000000001,28.7,0.01,108.2,448.8,240.58,3336.1,365.3,364.8,365.7,1248.0,992.3
2019-11-02 ,02:00,6290.4,1338.83,29.64,0.01,103.4,436.25,237.53,3335.0,365.3,365.0,365.4,1247.0,992.3
2019-11-02 ,03:00,6185.81,1229.53,29.16,0.0,111.2,423.8,229.58,3335.3,365.2,364.9,365.4,1246.0,993.8
2019-11-02 ,04:00,6049.31,1227.48,30.14,0.01,117.08,439.3,230.73,3335.1,365.2,364.9,364.9,1246.0,994.1
2019-11-02 ,05:00,6009.28,1172.06,23.67,0.02,137.8,540.75,243.13,3334.2,365.2,365.0,364.6,1246.0,993.4
2019-11-02 ,06:00,6128.65,749.6600000000003,27.33,1.32,200.1,512.78,243.08,3332.3,365.3,364.8,364.4,1246.0,991.8
2019-11-02 ,07:00,6198.75,784.0299999999997,27.5,15.94,181.25,558.98,245.28,3332.4,365.2,364.9,364.7,1246.0,991.6
2019-11-02 ,08:00,6468.88,536.7800000000002,25.09,48.18,294.88,652.1,230.15,3328.5,365.1,364.8,364.8,1243.0,990.8
2019-11-02 ,09:00,6635.25,1133.3300000000004,25.95,77.88,82.85,489.1,238.48,3322.5,365.1,365.0,365.0,1238.0,989.4
2019-11-02 ,10:00,7184.58,1137.2700000000002,22.85,94.1,95.15,502.33,245.6,3317.0,365.1,364.8,365.3,1233.0,988.8
2019-11-02 ,11:00,7454.99,1288.2,21.69,92.76,161.98,540.33,248.58,3317.5,365.1,364.9,365.3,1233.0,989.2
2019-11-02 ,12:00,7134.12,1169.84,24.0,80.94,133.63,589.25,250.83,3316.3,365.0,364.8,365.3,1234.0,987.2
2019-11-02 ,13:00,6994.8,1110.5099999999998,17.2,57.42,98.45,616.58,250.75,3322.9,365.1,364.8,365.2,1240.0,987.8
2019-11-02 ,14:00,6863.12,1348.21,21.93,35.89,138.08,567.65,233.2,3322.7,365.3,364.8,365.0,1240.0,987.6
2019-11-02 ,15:00,6850.28,1390.3600000000001,29.54,11.39,192.05,650.68,234.08,3323.8,365.3,364.7,364.9,1240.0,988.9
2019-11-02 ,16:00,7016.77,915.7400000000002,26.36,0.42,255.05,992.05,236.5,3324.1,365.2,364.6,364.7,1240.0,989.6
2019-11-02 ,17:00,7210.08,-377.6400000000001,31.01,0.02,660.35,1214.85,258.53,3325.7,365.2,364.8,364.5,1243.0,988.2
2019-11-02 ,18:00,7037.02,158.12000000000012,31.06,0.01,142.23,1107.23,261.38,3326.5,365.1,364.7,364.6,1243.0,989.1
2019-11-02 ,19:00,6913.15,644.29,31.46,0.01,130.78,908.13,245.58,3331.1,365.0,364.9,364.9,1246.0,990.3
2019-11-02 ,20:00,6986.2,1101.3999999999996,32.07,0.01,185.23,603.8,224.03,3332.2,364.9,364.8,365.1,1246.0,991.4
2019-11-02 ,21:00,6823.73,1011.6600000000001,32.38,0.0,180.15,661.13,235.48,3333.0,364.9,364.8,365.6,1246.0,991.7
2019-11-02 ,22:00,6722.04,1185.5100000000002,32.09,0.01,130.63,521.38,240.55,3331.2,364.8,364.9,365.8,1243.0,992.7
2019-11-02 ,23:00,6704.66,1202.2600000000002,29.05,0.0,87.0,484.65,232.68,3333.2,364.9,364.8,365.5,1245.0,993.0
2019-11-03 ,00:00,6459.33,1404.5600000000002,25.5,0.01,50.13,445.18,225.95,3335.7,364.7,364.8,365.6,1247.0,993.6
2019-11-03 ,01:00,6545.97,1407.48,25.21,0.0,43.45,409.75,221.73,3339.2,364.7,364.7,365.7,1250.0,994.1
2019-11-03 ,02:00,6507.55,1158.1699999999998,28.12,0.01,45.0,461.08,222.75,3339.1,364.6,365.0,365.5,1249.0,995.0
2019-11-03 ,03:00,6418.3,912.27,28.11,0.01,49.5,454.88,221.03,3339.3,364.5,364.9,365.3,1250.0,994.6
2019-11-03 ,04:00,6262.65,911.6800000000003,26.04,0.01,72.1,497.75,235.5,3340.5,364.8,364.9,364.9,1250.0,995.9
2019-11-03 ,05:00,6236.43,849.1700000000001,30.47,0.01,67.9,542.45,249.45,3341.9,364.7,364.9,364.7,1252.0,995.6
2019-11-03 ,06:00,6143.3,483.9799999999999,30.52,0.86,104.05,553.08,236.63,3339.2,364.7,365.0,364.6,1251.0,993.9
2019-11-03 ,07:00,6091.62,279.7499999999998,27.99,9.89,103.38,527.48,243.3,3341.5,364.7,365.0,364.9,1253.0,993.9
2019-11-03 ,08:00,6249.86,119.28000000000003,22.74,22.2,121.15,539.38,231.38,3342.1,364.5,365.1,364.7,1252.0,995.8
2019-11-03 ,09:00,6364.35,-350.2199999999998,22.02,31.06,207.85,620.88,252.13,3340.6,364.7,365.1,365.0,1251.0,994.8
2019-11-03 ,10:00,6309.1,-2703.3199999999997,18.09,41.64,1490.9,1272.33,253.4,3339.9,364.8,364.9,364.9,1250.0,995.3
2019-11-03 ,11:00,6205.93,-2229.56,7.55,48.72,1306.03,1085.2,243.75,3337.2,364.9,365.1,365.0,1249.0,993.2
2019-11-03 ,12:00,6369.05,-1236.7799999999997,25.28,33.85,697.03,786.85,241.25,3337.8,364.8,365.3,365.2,1249.0,993.5
2019-11-03 ,13:00,6242.6,-1094.7400000000002,25.05,18.69,703.08,809.45,243.95,3337.0,365.0,365.0,365.2,1248.0,993.8
2019-11-03 ,14:00,6199.2,-918.1500000000001,25.05,11.3,567.38,930.75,257.63,3338.5,364.6,365.0,364.9,1248.0,996.0
2019-11-03 ,15:00,6218.53,-1079.92,29.91,4.62,790.9,946.95,247.08,3342.6,364.9,365.1,364.8,1252.0,995.8
2019-11-03 ,16:00,6309.11,-1681.88,27.73,0.32,1377.25,1181.95,276.98,3341.5,365.1,364.6,364.9,1251.0,995.9
2019-11-03 ,17:00,6850.2,-1995.98,24.52,0.08,1394.8,1277.45,285.65,3340.7,365.0,364.9,364.6,1250.0,996.2
2019-11-03 ,18:00,7037.28,-1610.2000000000003,28.81,0.02,1134.08,1181.08,284.35,3339.5,364.9,364.9,364.9,1249.0,995.8
2019-11-03 ,19:00,6754.05,-1209.5299999999997,29.99,0.01,1012.68,860.4,253.48,3340.8,364.7,365.0,364.9,1250.0,996.2
2019-11-03 ,20:00,6465.31,-496.6100000000001,27.8,0.01,414.73,777.43,247.7,3341.8,364.8,365.0,365.1,1250.0,996.9
2019-11-03 ,21:00,6235.74,566.6000000000001,27.26,0.01,96.75,677.6,244.85,3346.8,364.8,364.9,365.5,1253.0,998.6
2019-11-03 ,22:00,6706.12,585.3699999999999,28.43,0.01,96.45,532.95,234.35,3346.9,364.8,365.1,365.4,1253.0,998.6
2019-11-03 ,23:00,6505.1,327.48999999999995,24.81,0.01,133.18,518.35,246.2,3347.4,364.6,365.0,365.5,1253.0,999.3
2019-11-04 ,00:00,6290.88,233.3300000000001,26.23,0.0,51.0,532.5,230.03,3349.8,364.7,365.2,365.6,1255.0,999.3
2019-11-04 ,01:00,6214.98,483.3700000000001,20.16,0.0,49.28,559.85,223.2,3346.6,364.6,365.1,365.6,1253.0,998.3
2019-11-04 ,02:00,6332.75,608.1199999999999,18.76,0.01,62.05,540.98,237.0,3347.7,364.7,365.1,365.6,1255.0,997.3
2019-11-04 ,03:00,6359.7,720.4900000000002,23.43,0.01,66.25,576.1,235.9,3347.5,364.8,365.2,365.3,1254.0,998.2
2019-11-04 ,04:00,6449.3,970.48,29.92,0.02,102.1,599.45,243.38,3346.1,364.9,365.1,364.8,1254.0,997.3
2019-11-04 ,05:00,6770.51,738.0200000000004,31.04,0.04,305.13,840.53,256.28,3346.4,364.8,365.3,364.2,1254.0,998.1
2019-11-04 ,06:00,7007.22,201.22000000000008,30.4,4.34,955.95,886.65,353.15,3345.8,364.9,365.1,364.1,1255.0,996.7
2019-11-04 ,07:00,7638.25,-427.65,29.49,26.47,1372.93,1121.5,341.18,3345.5,364.9,365.2,364.4,1254.0,997.0
2019-11-04 ,08:00,8037.7,-394.8800000000001,27.6,67.33,1189.9,1259.05,288.13,3345.0,364.7,365.3,364.6,1253.0,997.4
2019-11-04 ,09:00,7982.95,724.3600000000001,26.13,80.54,888.38,898.88,221.95,3343.7,365.0,365.3,364.8,1250.0,998.6
2019-11-04 ,10:00,8141.84,1397.28,26.83,68.29,773.45,821.58,216.63,3347.3,365.0,365.2,365.1,1248.0,1004.0
2019-11-04 ,11:00,8393.63,1535.32,23.27,61.27,445.63,655.83,221.1,3336.6,364.9,365.3,365.1,1242.0,999.3
2019-11-04 ,12:00,7978.38,1871.8099999999997,23.61,66.13,402.65,675.28,230.15,3333.8,364.9,365.2,365.0,1244.0,994.7
2019-11-04 ,13:00,7995.78,1698.8799999999999,24.61,69.24,434.5,787.0,235.9,3331.7,365.1,365.3,365.1,1243.0,993.2
2019-11-04 ,14:00,7855.59,888.4199999999996,23.55,37.21,804.7,1209.43,235.18,3334.6,365.1,365.2,364.9,1246.0,993.4
2019-11-04 ,15:00,7810.3,-403.84000000000015,20.66,7.1,1268.93,1542.35,356.45,3337.4,365.0,365.1,364.8,1250.0,992.5
2019-11-04 ,16:00,7887.32,-2867.34,26.45,0.12,1926.58,2344.5,351.38,3338.2,364.9,365.2,364.7,1251.0,992.4
2019-11-04 ,17:00,8171.05,-2876.52,26.22,0.03,1926.48,2315.48,351.25,3337.3,364.8,365.3,364.9,1249.0,993.3
2019-11-04 ,18:00,8204.16,-1652.85,28.29,0.01,1285.3,1593.95,348.23,3340.8,364.8,365.2,364.9,1252.0,993.9
2019-11-04 ,19:00,7775.01,-230.81000000000017,26.9,0.01,641.7,1167.28,251.1,3341.2,364.6,365.4,365.0,1252.0,994.2
2019-11-04 ,20:00,7272.03,1021.8,12.67,0.01,133.03,755.8,254.93,3340.7,364.4,365.3,365.3,1251.0,994.7
2019-11-04 ,21:00,7162.04,970.21,25.82,0.0,105.35,717.08,232.43,3347.8,364.7,365.4,365.7,1254.0,998.0
2019-11-04 ,22:00,6926.79,1284.61,27.05,0.01,115.63,552.33,231.88,3349.5,364.7,365.3,366.0,1255.0,998.5
2019-11-04 ,23:00,6929.43,1504.3400000000001,11.72,0.0,89.85,448.53,207.95,2479.6,364.9,365.1,365.7,1255.0,128.9
