Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2018-06-01 ,00:00,6214.82,-2253.5000000000005,8.32,0.38,744.48,891.68,272.03,3125.7,367.6,359.2,361.5,1063.0,974.4
2018-06-01 ,01:00,6175.63,-2282.2799999999997,5.74,0.38,648.93,870.58,272.03,3127.6,367.5,359.4,361.5,1064.0,975.2
2018-06-01 ,02:00,6101.88,-2331.43,5.59,0.39,625.93,868.53,271.1,3129.8,367.4,359.6,361.8,1065.0,976.0
2018-06-01 ,03:00,6021.49,-2666.2700000000004,5.26,0.84,693.5,869.83,268.85,3130.6,367.5,359.7,361.6,1066.0,975.8
2018-06-01 ,04:00,5768.83,-3315.34,3.25,15.32,1220.3,1078.45,267.15,3133.8,367.7,359.9,362.1,1068.0,976.1
2018-06-01 ,05:00,5827.61,-4852.700000000001,2.38,55.9,2355.1,1896.68,269.65,3134.0,367.9,360.2,362.1,1068.0,975.8
2018-06-01 ,06:00,6449.18,-5556.55,0.99,116.83,2611.68,2330.88,271.05,3134.4,367.9,360.1,362.2,1066.0,978.2
2018-06-01 ,07:00,6874.38,-5387.289999999999,0.64,176.98,2082.2,2573.2,269.8,3129.0,367.7,360.1,362.3,1063.0,975.9
2018-06-01 ,08:00,7007.57,-4325.9400000000005,0.99,218.09,1679.48,2083.28,262.93,3119.5,367.7,360.0,362.0,1055.0,974.8
2018-06-01 ,09:00,7181.27,-4245.41,1.36,233.54,1638.95,2228.58,260.95,3115.6,367.8,359.7,361.9,1054.0,972.2
2018-06-01 ,10:00,7386.59,-3961.4199999999996,1.41,241.29,1200.48,1905.7,263.53,3108.6,367.5,359.7,361.9,1049.0,970.5
2018-06-01 ,11:00,6989.57,-3099.56,2.94,239.89,1132.23,1257.38,267.3,3106.7,367.5,360.0,362.2,1048.0,969.0
2018-06-01 ,12:00,7008.66,-2380.42,3.17,226.26,922.1,1097.38,271.1,3104.2,368.1,360.0,361.6,1047.0,967.5
2018-06-01 ,13:00,7300.78,-2400.8499999999995,7.98,200.4,805.43,1170.7,268.98,3099.3,368.2,359.2,361.5,1044.0,966.4
2018-06-01 ,14:00,7203.48,-2793.42,8.79,156.87,925.4,1282.9,270.98,3100.8,368.6,359.5,361.9,1045.0,965.8
2018-06-01 ,15:00,6929.45,-3978.34,9.44,116.06,1566.7,1597.25,270.75,3099.7,368.8,359.8,362.0,1043.0,966.1
2018-06-01 ,16:00,6548.63,-4729.0599999999995,8.38,79.26,2017.98,2012.65,270.68,3080.8,369.1,360.3,362.4,1044.0,945.0
2018-06-01 ,17:00,6523.22,-5457.389999999999,7.4,38.8,2447.38,2227.15,270.53,3065.4,369.2,360.4,362.5,1044.0,929.3
2018-06-01 ,18:00,6354.38,-4770.349999999999,4.56,11.78,1892.93,1922.68,270.85,3067.7,369.2,360.8,362.7,1045.0,930.0
2018-06-01 ,19:00,6075.17,-4917.92,4.34,0.5,2033.33,1948.73,270.98,3075.2,369.1,361.0,362.9,1052.0,930.2
2018-06-01 ,20:00,5982.39,-5110.01,3.78,0.23,2091.58,1935.28,270.9,3078.4,369.1,361.2,363.0,1053.0,932.1
2018-06-01 ,21:00,5955.08,-3776.14,2.6,0.31,1287.93,1248.83,270.9,3083.1,369.1,361.0,362.9,1057.0,933.1
2018-06-01 ,22:00,5740.52,-3389.67,1.32,0.39,1070.03,1344.33,270.58,3080.7,369.1,361.1,362.9,1059.0,928.6
2018-06-01 ,23:00,5762.42,-2470.17,0.93,0.39,727.58,1275.2,270.28,2873.2,368.9,361.1,362.9,1062.0,718.3
2018-06-02 ,00:00,5853.59,-2038.8700000000003,0.06,0.4,529.23,1212.58,270.05,2607.5,369.0,361.0,362.9,1063.0,451.6
2018-06-02 ,01:00,5753.37,-1442.62,0.08,0.39,292.28,1242.55,270.7,2345.7,368.9,361.1,362.9,1065.0,187.8
2018-06-02 ,02:00,5883.73,-1297.35,0.22,0.39,234.68,1152.13,267.23,2162.4,368.8,360.9,362.7,1064.0,6.0
2018-06-02 ,03:00,5735.44,-1492.04,0.14,0.93,166.53,964.63,270.05,2159.6,368.9,361.0,362.7,1067.0,0.0
2018-06-02 ,04:00,5464.74,-1368.04,0.24,15.67,183.95,1043.7,268.08,2159.5,368.9,361.0,362.6,1067.0,0.0
2018-06-02 ,05:00,5540.76,-2702.8,0.21,56.3,372.95,1441.63,266.45,2160.0,368.9,361.2,362.9,1067.0,0.0
2018-06-02 ,06:00,5230.17,-3171.42,0.24,116.82,981.8,1445.68,267.78,2156.4,369.0,361.4,363.0,1063.0,0.0
2018-06-02 ,07:00,5332.55,-3346.42,0.1,181.49,1111.85,1358.0,268.3,2152.5,369.0,361.4,363.1,1059.0,0.0
2018-06-02 ,08:00,5645.45,-2831.54,0.18,229.08,763.55,1170.83,269.33,2146.4,369.0,361.4,363.0,1053.0,0.0
2018-06-02 ,09:00,5782.68,-2261.33,1.57,258.69,399.4,963.95,269.4,2142.9,368.7,361.3,362.9,1050.0,0.0
2018-06-02 ,10:00,6163.43,-1962.7400000000002,4.62,272.32,363.98,849.38,269.78,2138.3,368.5,361.1,362.7,1046.0,0.0
2018-06-02 ,11:00,6302.4,-1859.9699999999998,6.21,277.3,470.48,776.43,270.45,2136.7,368.5,360.9,362.3,1045.0,0.0
2018-06-02 ,12:00,6356.31,-1387.4999999999998,7.56,265.53,340.3,631.43,270.45,2133.1,368.5,360.4,362.2,1042.0,0.0
2018-06-02 ,13:00,6296.45,-1282.5099999999998,7.95,244.75,279.2,600.5,270.35,2130.3,368.6,360.0,361.7,1040.0,0.0
2018-06-02 ,14:00,6288.28,-1204.6099999999997,7.62,204.79,255.93,626.9,270.28,2131.3,368.9,359.9,361.5,1041.0,0.0
2018-06-02 ,15:00,6309.96,-2390.1099999999997,8.05,155.36,577.88,896.65,269.83,2130.2,369.1,359.8,361.3,1040.0,0.0
2018-06-02 ,16:00,5937.36,-3500.5,7.88,98.46,1240.68,1346.88,269.0,2130.2,369.1,359.7,361.4,1040.0,0.0
2018-06-02 ,17:00,5594.75,-3498.54,8.02,44.9,1441.88,1549.08,268.05,2128.7,369.2,360.1,361.4,1038.0,0.0
2018-06-02 ,18:00,5521.46,-3396.55,5.65,12.91,1436.28,1618.88,268.18,2132.6,369.2,359.9,361.5,1042.0,0.0
2018-06-02 ,19:00,5404.68,-3249.86,3.28,0.53,1452.83,1435.95,268.6,2134.2,369.2,360.2,361.8,1043.0,0.0
2018-06-02 ,20:00,5445.02,-2874.1,2.87,0.24,1196.28,1308.38,268.93,2138.1,369.2,360.3,361.6,1047.0,0.0
2018-06-02 ,21:00,5556.43,-2584.76,2.0,0.32,1001.08,1214.6,268.98,2141.9,369.1,360.0,361.8,1051.0,0.0
2018-06-02 ,22:00,5439.42,-2385.28,1.32,0.12,824.53,1329.3,268.35,2142.7,369.4,359.9,361.4,1052.0,0.0
2018-06-02 ,23:00,5516.45,-1736.46,0.61,0.12,545.95,994.33,268.38,2146.9,369.3,360.0,361.6,1056.0,0.0
2018-06-03 ,00:00,5871.0,-1690.5700000000006,0.41,0.12,484.7,1015.53,268.55,2148.7,369.0,360.1,361.6,1058.0,0.0
2018-06-03 ,01:00,5871.98,-1327.3899999999999,0.34,0.13,329.98,1016.33,268.2,2150.6,368.8,360.1,361.7,1060.0,0.0
2018-06-03 ,02:00,5678.39,-1044.28,0.42,0.11,257.85,888.28,267.9,2153.6,368.6,360.2,361.8,1063.0,0.0
