Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2018-08-01 ,00:00,5493.84,-203.48000000000013,3.54,0.34,220.38,680.13,298.15,2989.4,307.9,334.3,337.4,1040.0,969.8
2018-08-01 ,01:00,5524.59,-131.89999999999975,4.96,0.34,206.43,690.53,279.15,3004.4,308.0,341.3,343.9,1040.0,971.2
2018-08-01 ,02:00,5416.1,-314.03999999999996,2.23,0.35,187.3,669.58,251.5,3014.6,308.0,345.6,347.6,1041.0,972.4
2018-08-01 ,03:00,5149.73,-681.1599999999999,6.66,0.35,187.95,652.2,256.5,3024.1,308.0,349.4,348.8,1043.0,974.9
2018-08-01 ,04:00,4926.09,-1896.3900000000006,9.62,3.79,410.7,1173.5,272.33,3032.4,308.6,349.6,350.2,1047.0,977.0
2018-08-01 ,05:00,4476.23,-4848.58,8.46,23.28,1161.68,2644.93,267.33,3034.3,308.7,349.7,351.7,1048.0,976.2
2018-08-01 ,06:00,4551.57,-5499.4400000000005,7.77,53.58,1324.35,2883.85,280.15,3028.5,308.1,349.9,351.8,1045.0,973.7
2018-08-01 ,07:00,4782.58,-5786.5599999999995,4.77,91.86,1595.3,2856.3,303.2,3015.2,307.4,348.6,349.8,1038.0,971.4
2018-08-01 ,08:00,4994.17,-5306.52,3.45,129.47,1379.15,2668.78,288.38,2993.5,307.1,342.6,344.8,1028.0,971.0
2018-08-01 ,09:00,5136.17,-5352.400000000001,0.55,157.6,1353.93,2633.58,283.13,2965.7,307.1,332.9,335.8,1023.0,966.9
2018-08-01 ,10:00,5234.65,-4945.33,1.61,168.65,1321.78,2440.08,276.8,2941.3,306.9,323.2,326.8,1019.0,965.4
2018-08-01 ,11:00,5287.1,-4782.289999999999,4.67,169.45,1110.7,2472.15,267.33,2914.8,306.7,310.8,317.1,1018.0,962.2
2018-08-01 ,12:00,5195.39,-4629.2300000000005,8.03,153.96,1133.15,2298.35,252.05,2891.3,306.5,301.7,307.9,1016.0,959.2
2018-08-01 ,13:00,5124.05,-4645.19,13.53,105.59,1297.03,2483.55,261.4,2867.9,301.7,294.8,300.1,1014.0,957.3
2018-08-01 ,14:00,5148.57,-4730.7699999999995,14.24,52.16,1347.23,2915.23,264.4,2863.5,298.7,290.6,297.5,1017.0,959.7
2018-08-01 ,15:00,5235.73,-5737.93,10.61,26.22,2171.38,3043.98,285.63,2865.1,298.6,290.3,297.5,1018.0,960.7
2018-08-01 ,16:00,5374.16,-6337.28,6.8,13.7,2528.53,3306.03,292.65,2877.2,298.2,293.8,301.5,1021.0,962.7
2018-08-01 ,17:00,5474.04,-6631.119999999999,2.61,7.6,2532.35,3294.78,296.18,2892.7,298.9,297.7,308.0,1021.0,967.1
2018-08-01 ,18:00,5397.68,-6361.5199999999995,1.58,2.3,2335.68,3209.03,293.83,2903.3,299.1,300.9,311.0,1022.0,970.3
2018-08-01 ,19:00,5216.56,-5601.59,1.64,0.26,1947.33,3079.43,308.45,2924.7,299.2,304.8,318.4,1032.0,970.3
2018-08-01 ,20:00,5254.73,-4930.64,7.12,0.19,1883.38,2799.93,314.08,2944.4,299.3,312.6,325.4,1036.0,971.1
2018-08-01 ,21:00,5334.3,-2601.53,8.1,0.21,543.05,1764.1,306.13,2963.8,299.4,319.9,332.6,1039.0,972.9
2018-08-01 ,22:00,5153.78,-1044.0700000000002,0.66,0.1,373.58,916.28,279.53,2981.6,299.4,328.5,339.4,1040.0,974.3
2018-08-01 ,23:00,5104.83,-566.2400000000001,0.61,0.16,350.0,721.8,282.43,2990.1,299.5,332.1,344.3,1041.0,973.2
2018-08-02 ,00:00,5315.83,-556.7500000000003,0.49,0.15,294.2,673.43,287.4,3002.7,299.7,337.6,349.3,1042.0,974.1
2018-08-02 ,01:00,5278.38,-386.9000000000001,0.45,0.16,232.1,649.25,277.25,3015.4,299.7,345.1,351.3,1044.0,975.3
2018-08-02 ,02:00,5384.74,-435.97000000000014,0.6,0.16,260.13,634.73,262.35,3016.1,299.6,345.7,351.8,1043.0,976.0
2018-08-02 ,03:00,5165.6,-560.4199999999998,0.86,0.15,300.33,728.4,242.93,3021.5,299.5,346.9,351.6,1046.0,977.5
2018-08-02 ,04:00,5127.53,-1690.36,0.81,2.4,549.35,1655.83,272.78,3024.8,299.5,349.1,351.7,1048.0,976.5
2018-08-02 ,05:00,5146.9,-3787.76,0.89,15.12,1429.58,2704.23,277.2,3024.6,299.5,349.5,351.3,1048.0,976.3
2018-08-02 ,06:00,5760.97,-5089.04,0.88,38.28,2406.03,2837.98,258.98,3021.9,299.5,349.4,351.2,1045.0,976.8
2018-08-02 ,07:00,6202.28,-5644.38,0.7,66.09,2360.65,3173.15,266.2,3014.2,300.0,349.1,349.6,1040.0,975.5
2018-08-02 ,08:00,6427.9,-5542.89,0.31,91.8,2301.55,3211.25,266.75,2998.4,299.2,341.5,347.8,1036.0,973.9
2018-08-02 ,09:00,6619.01,-5245.05,0.21,109.78,1998.43,3167.05,264.93,2983.3,299.2,338.1,343.5,1031.0,971.5
2018-08-02 ,10:00,6721.1,-4869.869999999999,0.45,120.4,2031.78,2662.35,277.88,2963.0,299.0,331.1,334.7,1028.0,970.2
2018-08-02 ,11:00,6502.59,-4435.620000000001,3.43,123.29,1810.28,2639.13,277.35,2941.0,298.9,323.7,324.0,1027.0,967.4
2018-08-02 ,12:00,6526.93,-3716.97,5.08,118.98,1274.93,2455.18,274.65,2923.3,298.7,315.7,317.9,1024.0,967.0
2018-08-02 ,13:00,6486.58,-3896.67,5.13,108.51,1539.13,2499.28,275.85,2907.9,298.8,309.5,314.6,1021.0,964.0
2018-08-02 ,14:00,6430.36,-4324.740000000001,4.97,91.81,1615.03,2803.48,288.25,2894.8,299.1,304.6,308.6,1019.0,963.5
2018-08-02 ,15:00,6355.67,-5437.88,4.79,67.28,2395.33,2953.88,281.7,2887.1,299.2,301.1,305.5,1019.0,962.3
2018-08-02 ,16:00,6253.72,-5975.52,4.17,38.25,2682.43,3137.13,278.05,2884.7,299.3,300.8,305.5,1017.0,962.1
2018-08-02 ,17:00,6234.73,-6403.17,3.04,16.28,2809.03,3284.1,280.28,2888.9,299.4,300.7,308.9,1018.0,961.9
2018-08-02 ,18:00,6087.06,-6430.379999999999,2.15,3.33,2775.18,3303.15,284.75,2899.0,299.5,302.7,311.8,1023.0,962.0
2018-08-02 ,19:00,5864.12,-6237.9,1.19,0.09,2750.3,3252.4,289.15,2919.3,299.3,309.4,318.6,1028.0,964.0
2018-08-02 ,20:00,5854.17,-5578.18,0.6,0.16,2481.73,2988.73,285.05,2935.4,299.4,316.1,324.9,1029.0,966.0
