Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2018-05-01 ,00:00,6204.31,-695.97,15.44,0.31,101.98,695.23,244.98,3081.1,371.1,364.8,366.1,1078.0,901.1
2018-05-01 ,01:00,6149.71,-521.12,9.62,0.31,91.75,648.43,235.8,3083.0,371.0,365.0,366.1,1080.0,900.9
2018-05-01 ,02:00,6135.36,-461.69999999999993,8.73,0.31,88.63,638.55,241.5,3083.0,371.0,365.0,366.0,1080.0,901.0
2018-05-01 ,03:00,6169.74,-257.66999999999996,7.7,0.31,114.48,617.1,237.2,3083.4,370.8,365.1,365.4,1081.0,901.1
2018-05-01 ,04:00,6301.2,315.6,6.69,1.07,102.85,526.65,235.95,3084.2,370.9,365.2,365.3,1082.0,900.8
2018-05-01 ,05:00,6778.55,248.47000000000003,4.87,9.52,147.8,714.9,230.78,3084.6,370.8,365.2,365.1,1083.0,900.5
2018-05-01 ,06:00,7236.5,122.43,3.52,56.69,182.73,985.63,217.35,3085.6,371.1,365.3,365.5,1083.0,900.7
2018-05-01 ,07:00,7535.31,152.49,3.7,44.73,208.3,987.93,210.0,3087.6,371.1,368.2,365.5,1082.0,900.8
2018-05-01 ,08:00,7651.26,624.9200000000001,3.95,66.78,200.2,852.25,235.55,3087.6,370.5,368.2,365.6,1083.0,900.3
2018-05-01 ,09:00,8022.14,793.8000000000001,5.95,115.46,173.48,782.13,236.35,3084.0,370.4,365.5,365.8,1082.0,900.3
2018-05-01 ,10:00,8183.52,818.97,7.22,144.15,144.05,563.9,235.65,3083.3,371.2,365.4,366.2,1080.0,900.5
2018-05-01 ,11:00,7884.21,536.1199999999999,8.76,159.13,127.48,570.73,227.15,3082.0,371.1,365.4,366.1,1079.0,900.4
2018-05-01 ,12:00,7772.48,415.25,9.95,155.78,120.1,549.25,219.08,3080.1,371.2,365.3,366.2,1077.0,900.4
2018-05-01 ,13:00,7629.34,459.32000000000016,8.58,144.39,109.05,570.13,198.7,3078.6,371.2,365.4,366.4,1075.0,900.6
2018-05-01 ,14:00,7572.9,506.11,7.4,107.86,75.35,588.13,233.3,3078.4,371.2,365.5,366.4,1075.0,900.3
