Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2021-03-01 ,00:00,7103.5,2720.49,3.17,0.0,53.95,192.6,144.43,2952.1,0,364.3,363.2,1218.0,1006.6
2021-03-01 ,01:00,7285.12,2940.51,4.52,0.0,39.85,178.23,143.48,2955.1,0,364.3,363.3,1221.0,1006.5
2021-03-01 ,02:00,7368.11,2976.94,3.82,0.0,24.15,148.23,151.6,2953.7,0,364.3,362.9,1220.0,1006.5
2021-03-01 ,03:00,7373.49,2891.32,3.61,0.0,53.4,258.53,179.53,2955.6,0,364.3,362.5,1222.0,1006.8
2021-03-01 ,04:00,7383.77,2136.7,2.95,0.0,84.53,604.13,198.55,2955.5,0,364.2,361.4,1223.0,1006.9
2021-03-01 ,05:00,7130.15,-1230.4,3.39,0.0,1649.83,2200.8,218.33,2954.2,0,364.0,360.7,1223.0,1006.5
2021-03-01 ,06:00,7467.77,-3722.25,3.55,10.32,2819.65,2788.05,190.08,2954.7,0,363.9,360.5,1223.0,1007.3
2021-03-01 ,07:00,8110.94,-3600.88,3.98,141.18,2801.88,2686.35,220.28,2961.6,0,364.1,361.2,1223.0,1013.3
2021-03-01 ,08:00,8382.1,-3613.83,4.55,460.24,2605.58,2512.7,242.0,2959.6,0,364.2,362.2,1221.0,1012.2
2021-03-01 ,09:00,8226.86,-2450.25,5.51,789.26,2136.9,2076.65,223.08,2953.9,0,364.2,363.0,1217.0,1009.7
2021-03-01 ,10:00,8102.56,-370.2800000000002,4.36,1030.67,831.55,1399.98,177.48,2944.4,0,364.3,363.4,1214.0,1002.7
2021-03-01 ,11:00,8028.32,606.2700000000002,2.84,1135.6,469.4,730.7,167.5,2941.4,0,364.2,363.9,1210.0,1003.3
2021-03-01 ,12:00,7713.62,1557.91,3.15,1123.95,244.0,483.13,165.13,2935.0,0,364.3,363.9,1208.0,998.8
2021-03-01 ,13:00,7780.62,1725.17,3.93,992.47,222.0,481.45,171.08,2933.3,0,364.2,364.2,1206.0,998.9
2021-03-01 ,14:00,7676.87,1686.37,4.82,753.76,278.5,632.35,169.43,2929.9,0,364.2,364.2,1203.0,998.5
2021-03-01 ,15:00,7458.12,418.8799999999999,6.09,457.58,990.23,1187.75,178.15,2929.0,0,364.2,364.6,1203.0,997.2
2021-03-01 ,16:00,7217.57,-3175.7400000000007,4.82,164.02,2278.63,2492.1,231.98,2931.0,0,364.5,364.1,1203.0,999.4
2021-03-01 ,17:00,7375.5,-3436.04,3.07,8.32,2572.1,2725.1,241.73,2929.1,0,364.3,363.6,1204.0,997.2
2021-03-01 ,18:00,7989.67,-3225.73,3.54,0.0,2535.25,2414.08,251.55,2940.3,0,364.4,363.0,1207.0,1005.9
2021-03-01 ,19:00,7925.97,-2175.1499999999996,4.69,0.0,2209.75,2260.78,187.43,2944.5,0,364.2,363.1,1211.0,1006.2
2021-03-01 ,20:00,7486.74,239.25,7.36,0.0,947.15,1274.93,172.3,2950.1,0,364.4,363.3,1211.0,1011.4
2021-03-01 ,21:00,7050.41,1238.44,8.41,0.0,480.7,915.55,148.58,2946.7,0,364.3,363.9,1214.0,1004.5
2021-03-01 ,22:00,6908.23,1859.3899999999999,11.28,0.0,163.1,580.88,148.3,2948.9,0,364.4,364.1,1216.0,1004.4
2021-03-01 ,23:00,6821.48,1588.8799999999999,16.62,0.0,188.1,573.53,138.73,2949.0,0,364.3,363.9,1216.0,1004.8
2021-03-02 ,00:00,6286.87,1741.12,21.54,0.0,79.2,530.38,131.95,2951.8,0,364.3,363.8,1218.0,1005.7
2021-03-02 ,01:00,6221.49,2289.64,16.47,0.0,3.25,422.88,129.5,2951.6,0,364.3,363.2,1219.0,1005.1
2021-03-02 ,02:00,6572.65,2425.64,10.01,0.0,5.95,446.1,135.8,2953.8,0,364.3,363.1,1221.0,1005.4
2021-03-02 ,03:00,6659.5,2350.3900000000003,7.76,0.0,23.48,490.78,146.18,2951.4,0,364.4,362.3,1221.0,1003.7
2021-03-02 ,04:00,6542.16,1633.65,6.49,0.0,358.23,697.95,150.45,2951.9,0,364.4,361.5,1223.0,1003.0
2021-03-02 ,05:00,6434.54,-1024.9199999999998,6.31,0.0,1584.25,2105.23,182.43,2950.7,0,364.2,360.7,1223.0,1002.8
2021-03-02 ,06:00,7146.35,-1761.8899999999999,6.05,12.97,2114.8,2546.15,246.63,2953.6,0,365.5,360.8,1223.0,1004.3
2021-03-02 ,07:00,7734.15,-2427.21,6.62,164.38,2143.35,2551.6,240.78,2959.8,0,367.4,361.2,1223.0,1008.2
2021-03-02 ,08:00,7953.32,-1327.9100000000003,7.11,478.53,1972.8,1686.1,245.5,2961.2,0,365.4,362.2,1221.0,1012.6
2021-03-02 ,09:00,7774.72,253.53999999999996,7.26,798.6,713.88,1277.38,180.08,2947.7,0,364.1,362.5,1217.0,1004.1
