Date,Time,TotalLoadValue,FlowValue,Wind Onshore,Solar,Hydro Pumped Storage,Hydro Water Reservoir,Hydro Run-of-river and poundage,Nuclear,KKM Produktion,Beznau 2,Beznau 1,Leibstadt,Kernkraftwerk Gösgen
2021-01-01 ,00:00,7460.32,2449.87,14.8,0.0,238.03,253.05,116.15,3006.0,0,367.0,366.7,1275.0,997.3
2021-01-01 ,01:00,7512.66,2753.09,10.94,0.0,157.55,224.4,115.3,3005.6,0,366.8,366.5,1275.0,997.3
2021-01-01 ,02:00,7654.69,2821.76,9.42,0.0,97.95,197.05,116.25,3004.8,0,366.8,366.2,1275.0,996.8
2021-01-01 ,03:00,7543.22,3005.05,4.31,0.0,73.33,169.05,113.2,3004.9,0,367.0,365.7,1275.0,997.2
2021-01-01 ,04:00,7437.15,2894.54,3.8,0.0,87.7,181.23,120.58,3003.1,0,366.8,364.6,1275.0,996.7
2021-01-01 ,05:00,7428.26,2794.01,3.83,0.0,98.58,233.88,132.83,3000.4,0,366.8,363.9,1273.0,996.7
2021-01-01 ,06:00,7436.82,2481.04,5.62,0.0,121.55,271.28,143.85,3000.4,0,366.8,363.9,1273.0,996.7
2021-01-01 ,07:00,7292.78,2646.57,6.16,0.0,50.15,274.53,140.45,3000.9,0,366.7,364.1,1273.0,997.1
2021-01-01 ,08:00,7459.36,2712.79,5.12,0.0,90.3,228.38,146.88,3002.4,0,366.9,364.5,1274.0,997.0
2021-01-01 ,09:00,7579.05,2769.93,3.49,0.35,92.25,248.55,138.23,2999.9,0,366.7,364.8,1272.0,996.4
2021-01-01 ,10:00,7768.55,2610.49,2.52,5.27,60.93,261.83,135.4,2999.4,0,366.8,365.0,1272.0,995.6
2021-01-01 ,11:00,7604.73,2411.46,2.37,15.11,86.35,365.28,139.15,2999.9,0,366.9,364.9,1271.0,997.1
2021-01-01 ,12:00,7637.65,3002.65,2.34,19.63,91.15,248.38,140.25,2999.6,0,366.8,365.1,1272.0,995.7
2021-01-01 ,13:00,7962.43,3058.79,2.93,10.8,98.25,247.05,138.95,3000.2,0,366.8,365.1,1272.0,996.3
2021-01-01 ,14:00,7900.07,2718.11,2.66,1.7,134.13,291.48,138.38,2999.7,0,366.8,364.8,1272.0,996.1
2021-01-01 ,15:00,7546.81,1661.9,3.02,0.0,263.23,602.78,145.73,3000.7,0,366.9,365.1,1272.0,996.7
2021-01-01 ,16:00,7132.94,-999.09,3.04,0.0,845.8,2137.48,170.88,2999.1,0,366.8,364.9,1271.0,996.4
2021-01-01 ,17:00,7375.87,-1328.6800000000003,2.93,0.0,883.48,2436.85,170.78,2999.5,0,366.9,364.9,1271.0,996.7
2021-01-01 ,18:00,7496.87,-1178.66,1.93,0.0,775.1,2236.05,164.83,3001.0,0,366.8,365.0,1272.0,997.2
2021-01-01 ,19:00,7320.1,-167.1800000000003,1.37,0.0,571.2,1507.65,147.38,3001.4,0,366.8,365.4,1272.0,997.2
2021-01-01 ,20:00,7084.62,1613.03,1.52,0.0,278.15,577.83,147.85,3001.6,0,366.9,365.7,1272.0,997.0
2021-01-01 ,21:00,7103.65,1716.7700000000002,1.07,0.0,203.03,521.13,141.65,3001.2,0,366.8,366.5,1271.0,996.9
2021-01-01 ,22:00,7041.43,2276.66,0.89,0.0,159.33,327.1,142.08,3002.8,0,367.0,366.7,1272.0,997.1
2021-01-01 ,23:00,7298.04,2872.4300000000003,1.04,0.0,80.18,198.08,136.98,3005.5,0,366.8,366.7,1273.0,999.0
2021-01-02 ,00:00,7645.59,3002.79,0.88,0.0,70.78,229.63,114.28,3013.1,0,367.0,366.9,1273.0,1006.2
2021-01-02 ,01:00,7777.56,3128.18,0.67,0.0,38.43,206.05,113.08,3009.3,0,366.9,366.9,1272.0,1003.5
2021-01-02 ,02:00,7755.34,3121.02,0.76,0.0,38.83,222.93,112.85,3003.4,0,367.0,366.6,1273.0,996.8
2021-01-02 ,03:00,7709.57,3101.3199999999997,0.83,0.0,49.08,222.55,109.35,3001.5,0,367.0,366.1,1272.0,996.4
2021-01-02 ,04:00,7592.33,3032.5499999999997,0.79,0.0,48.55,218.4,113.43,2998.9,0,366.7,365.1,1271.0,996.1
2021-01-02 ,05:00,7587.61,2899.9300000000003,0.68,0.0,88.75,239.7,124.88,2998.3,0,366.7,364.3,1271.0,996.3
2021-01-02 ,06:00,7570.97,2842.46,0.81,0.0,91.23,263.0,137.98,2998.5,0,366.9,364.0,1271.0,996.6
2021-01-02 ,07:00,7632.87,2602.12,1.1,0.0,127.4,392.1,139.15,2998.9,0,366.7,364.3,1272.0,995.9
